;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18
большинство;0.0006105753;3.3645854e-06;0.00030163347;0.00028319695;0.00208401;4.2967917e-05;0.0015036813;0.00010922954;5.8341855e-05;6.5086947e-06;3.6454298e-05;0.0018767071;0.0011209687;0.0005607088;0.0018981418;1.2330721e-05;0.0007404657;0.0011955384;1.2533947e-05
коктейль;2.9934586e-07;4.3977398e-06;4.232513e-06;8.6292044e-07;6.1071864e-07;5.3969934e-06;7.049605e-07;0.0005440175;7.441996e-05;1.1267132e-06;4.4807064e-07;6.122823e-07;2.2301992e-06;2.615686e-06;4.925224e-07;8.880791e-05;9.740341e-06;5.1382895e-06;3.4177817e-06
подвал;3.5617377e-05;0.00014120514;1.6265324e-06;5.490923e-07;1.1219036e-06;7.137377e-07;1.5616682e-06;1.1750838e-06;5.0685117e-06;1.9469549e-06;1.4232379e-06;1.4435607e-06;2.4952453e-06;1.414046e-06;1.0993766e-06;3.005737e-06;2.8260565e-05;5.294204e-06;2.8082018e-06
эштон;0.0003356621;1.5181032e-06;1.6488285e-06;1.2941227e-06;1.0215828e-06;1.5577724e-06;0.00011721446;7.006722e-07;1.8066148e-06;0.000104834;6.850602e-07;1.1939882e-06;1.2817966e-06;3.3064518e-06;1.0958667e-06;1.6441784e-06;6.990342e-07;1.8859009e-06;1.0293584e-06
протестовать;0.000103306345;1.17042955e-05;6.7037195e-06;4.5376346e-06;0.00016902042;8.186317e-06;8.809347e-06;3.1487446e-06;2.3611772e-05;4.2644274e-06;0.00017412401;0.00019640403;5.7129396e-06;0.0005040816;0.00014833115;1.8031129e-06;9.370961e-06;0.00018801223;1.0573879e-05
делаться;2.4180292e-06;9.954605e-07;2.1789429e-05;2.3473764e-05;1.8892237e-05;9.703653e-05;7.93874e-05;8.463189e-06;2.638794e-06;4.335775e-05;6.746259e-05;2.0632186e-05;2.615233e-05;7.8667945e-05;2.100195e-05;2.9838084e-06;6.7081087e-06;3.9419596e-05;1.14109935e-05
приближаться;1.9754765e-05;0.000101060854;0.00015908644;0.00046056215;4.1182215e-05;1.1907609e-06;2.5565516e-06;2.4376577e-06;0.0004338098;0.00047085935;9.402136e-06;3.6273657e-05;0.0002025302;0.00014656266;4.7090296e-05;5.3403483e-06;2.2129075e-06;3.1989064e-06;2.927602e-06
парламентарий;4.822971e-06;1.0769912e-06;3.4651077e-06;4.451236e-06;3.1304317e-06;0.00078959053;0.00084823964;1.1401094e-06;1.0013536e-06;1.5800683e-06;0.0011261628;3.185019e-06;5.0675277e-07;0.0015729637;2.691135e-06;2.6504827e-06;3.0700628e-06;2.0865238e-05;1.0577359e-05
переработка;4.355014e-06;1.0334966e-06;0.00041560602;2.4504376e-05;1.7669734e-05;1.1845325e-06;4.7966437e-06;1.145715e-06;7.155676e-06;1.3216722e-05;1.5411717e-05;2.649028e-05;7.061896e-05;1.4765693e-06;2.4451754e-05;6.153548e-06;0.0006374782;2.6368487e-05;4.9558325e-06
моральный;4.1862317e-05;8.019874e-06;6.123328e-07;8.508881e-07;2.7984841e-05;1.2272171e-05;2.6732503e-06;1.214263e-06;0.0001453282;1.4163235e-06;3.192902e-06;3.1937565e-05;2.486015e-06;4.1870317e-06;1.9282474e-05;2.503453e-06;5.702012e-05;0.00070803607;0.00034070085
площадь;7.8456e-06;0.00044406689;0.00050909165;6.4766523e-06;0.0003463782;0.00035860232;5.5711494e-06;4.039395e-06;0.004152909;0.0001449306;0.00075253285;0.00027170693;0.0003258899;2.0572119e-05;0.00030490936;0.00026079448;1.2126486e-05;7.410761e-06;0.000308026
неполный;1.8707511e-06;5.228869e-06;1.4023941e-05;8.9604515e-07;2.8033965e-06;7.3042247e-07;1.4153184e-06;1.0086226e-06;1.2496679e-05;0.00023337381;2.1181704e-06;3.3419997e-06;2.84657e-05;2.0374712e-06;3.4200586e-06;3.8184207e-06;2.14865e-05;3.1200093e-06;1.1584606e-06
энергоснабжение;2.8736462e-05;1.509257e-06;3.6936603e-06;8.753267e-07;8.6060516e-07;3.283923e-06;0.00015909954;9.911857e-07;1.72075e-06;5.4822613e-05;2.4093363e-06;1.1037848e-06;2.0654552e-06;1.2236497e-06;1.0539691e-06;1.4518862e-06;1.0617839e-06;2.2809372e-06;8.76745e-07
лопата;1.6638139e-06;0.00061738654;4.955031e-07;3.3415643e-07;1.7025697e-07;4.407858e-07;6.775046e-07;9.400876e-07;4.0765535e-06;2.0315838e-06;1.361171e-06;2.509901e-07;1.2645962e-06;1.0433215e-06;1.768042e-07;1.0353182e-06;1.1208386e-06;1.0999535e-06;3.4457573e-06
ценовый;3.0923982e-07;8.7076705e-07;0.00034465134;0.00010542649;5.8543617e-07;8.090508e-07;1.161583e-06;5.8056753e-07;1.2939016e-06;2.7598908e-06;4.3737837e-06;7.155418e-07;1.9684087e-06;1.3347939e-06;9.1205254e-07;8.983226e-06;1.3705601e-06;3.1126345e-07;2.643161e-06
предпочитать;1.0334768e-05;2.2994313e-06;0.00068552373;3.8309267e-06;6.400268e-05;2.6148678e-06;5.8041715e-06;1.3443857e-06;0.0003311889;9.460364e-06;1.3418675e-06;5.558869e-05;0.00031012346;3.1321042e-06;7.2130104e-05;0.00024118494;1.295068e-05;1.2928387e-05;1.3374082e-06
соединяться;1.0759368e-06;1.1603458e-06;1.5174155e-06;9.72121e-07;4.0492003e-07;5.2712653e-07;8.791516e-07;9.510221e-07;3.1116263e-06;1.7754176e-06;1.165769e-06;4.5344316e-07;0.00019183735;1.0938516e-06;4.838855e-07;5.0891864e-05;4.7100943e-06;7.7262854e-07;7.8010703e-07
птица;1.9951358e-06;3.4710908e-06;0.00015285455;1.8293795e-06;1.1391429e-05;2.9308069e-06;1.2278651e-06;1.1690802e-06;0.0005059171;5.3662847e-05;3.746869e-06;1.109607e-05;0.00029785623;3.4919728e-06;1.3205931e-05;0.00020350708;1.0893591e-05;1.5361333e-06;9.306806e-07
светский;3.109152e-05;1.6913713e-06;8.231224e-07;8.930737e-07;1.1647464e-05;1.3110836e-05;3.8641856e-06;1.4054231e-06;2.6202099e-05;1.452615e-06;1.2866273e-06;1.05327745e-05;2.3045993e-06;4.9668866e-05;7.611097e-06;0.00012618201;0.00012366613;0.0002536865;4.0077443e-06
разрабатываться;8.9865525e-06;1.7189391e-06;5.267056e-06;1.3027275e-06;9.409852e-07;1.3478118e-06;1.716538e-06;5.9080105e-07;1.4981778e-06;0.00071189046;4.907486e-05;1.2082262e-06;3.712303e-06;2.4766257e-06;1.2068522e-06;1.6320128e-05;3.3620684e-06;7.5293406e-07;1.3556971e-06
вциома;1.4557438e-06;1.2731783e-06;0.00015862552;0.00049992476;4.916418e-06;5.6382337e-06;2.7775754e-06;1.2221385e-06;2.0935304e-06;2.2639952e-06;0.00011736184;4.896939e-06;4.0912673e-06;3.7187244e-06;5.1670354e-06;1.6993544e-06;4.3764667e-06;4.6712125e-06;2.5261972e-06
планк;1.6732275e-06;9.601586e-06;7.740181e-06;2.4507823e-05;1.0086806e-05;5.0335697e-05;3.607637e-06;1.6753249e-06;1.9418207e-05;2.8185013e-06;6.280479e-05;1.009453e-05;7.136447e-05;4.6960555e-05;9.146744e-06;2.0717684e-05;3.6247734e-06;1.4201764e-05;5.4564433e-05
нейрон;6.678032e-07;1.9549257e-06;9.0533274e-07;6.8354615e-07;3.6106806e-07;1.9019205e-07;1.2343096e-06;8.725455e-07;2.1783665e-06;1.5112588e-06;1.8772645e-06;4.475637e-07;0.00050519384;8.8921183e-07;4.7164025e-07;1.7969467e-06;3.3779259e-06;5.6420123e-07;4.0592252e-07
десятилетие;9.4407715e-06;9.372977e-07;6.1030496e-05;1.518378e-05;6.6147135e-05;8.846929e-06;0.00016774311;1.9511342e-06;1.9220572e-05;1.2927875e-05;4.2249794e-05;6.7070796e-05;0.00039314662;2.6408348e-05;7.561679e-05;0.00032216485;1.3270419e-05;1.0999933e-05;1.07766e-06
перчатка;1.0884255e-06;2.3132463e-06;1.2589143e-06;1.1868032e-06;7.1625647e-07;1.5570164e-06;9.0900727e-07;5.046187e-06;2.5341265e-06;1.441462e-06;1.7088776e-06;8.2710034e-07;1.4436594e-05;1.3796782e-06;7.121324e-07;9.982623e-05;2.5702734e-06;2.1678761e-06;0.0002147709
федерация;1.8699237e-05;2.171186e-06;1.6353812e-05;1.099902e-05;7.489171e-06;0.00030176816;0.0010860792;0.004898616;3.7752739e-07;6.788007e-06;0.0037423607;7.980151e-06;1.4800258e-06;0.00019093454;7.020145e-06;1.5110293e-06;4.875054e-07;7.4211216e-06;0.00080899626
норматив;1.3303392e-06;1.71453e-06;1.3147638e-05;2.0013997e-05;4.579626e-06;0.000105141124;3.3258607e-06;5.766008e-05;2.8659686e-06;2.8246554e-06;8.802062e-05;4.7814397e-06;1.606965e-06;3.9308475e-06;4.5962483e-06;2.0759126e-06;2.3295477e-06;2.1471393e-05;3.0430432e-05
афон;1.995206e-06;6.384407e-07;1.8859831e-06;7.393532e-07;8.436723e-07;4.2158284e-05;0.0004656566;8.794209e-07;1.5986674e-05;1.5125652e-06;1.2622363e-06;8.634993e-07;2.106532e-06;3.3571118e-06;7.846287e-07;1.1060779e-06;9.864461e-07;3.827757e-06;7.760836e-07
курение;8.147761e-06;1.8378984e-06;7.4108784e-06;1.538102e-06;1.1749563e-05;5.8732053e-06;2.6017665e-06;9.599155e-07;1.2785187e-05;3.0000845e-06;0.00015517631;1.41137525e-05;0.00017348448;3.939231e-06;1.2762732e-05;3.8793863e-05;6.18743e-06;6.6115767e-06;3.6021214e-05
видеокамера;4.7688576e-05;7.475117e-05;1.8342022e-05;2.4248818e-06;7.560669e-05;4.6073997e-06;5.5525898e-06;1.920145e-06;2.353024e-05;4.6999694e-06;4.5776513e-05;9.337179e-05;0.00018954207;5.069339e-06;7.698002e-05;2.7853669e-06;1.4127763e-05;7.4111034e-05;1.0274209e-05
рука;0.00019258392;0.0010955379;2.5913457e-06;3.9744605e-06;0.0004928288;0.00014124253;4.4114924e-05;5.8208214e-05;0.002191911;1.1780796e-05;1.500949e-05;0.00051972276;5.183176e-05;0.00038705292;0.0003238851;0.00012065454;0.001002532;0.0020173134;0.00018752528
предпочтение;1.2589585e-06;6.917412e-07;0.0007055118;4.540455e-05;1.1171919e-05;2.2060678e-06;2.0534965e-06;2.8594732e-05;4.144748e-06;3.6663068e-06;8.075659e-06;1.0091661e-05;9.994907e-05;0.00011813293;1.1805763e-05;0.00018428735;7.263959e-06;5.3295635e-06;1.2355387e-06
мастер;1.241321e-06;0.00017314391;4.168679e-06;2.6003661e-07;2.0118277e-06;7.4776212e-06;5.6463136e-07;8.458163e-06;0.00026361385;2.5232594e-06;9.1688844e-07;1.907793e-06;3.2835778e-06;1.2487567e-06;1.8283346e-06;0.0012852474;1.5226942e-05;5.376353e-06;3.2092976e-06
ознакомляться;9.478652e-07;8.489024e-06;5.4952566e-06;8.84264e-07;8.501089e-06;4.7143294e-05;1.0077937e-06;0.0010601929;0.00016892365;2.278751e-06;2.4515828e-06;6.872743e-06;2.575219e-06;1.1480199e-05;6.3196703e-06;6.480246e-05;1.1976678e-05;4.458503e-05;0.00012130061
одинцовский;9.1520457e-07;1.2597526e-05;8.8975713e-07;6.950935e-07;3.4626453e-07;2.6740047e-06;1.2527958e-06;1.5884515e-06;3.024668e-06;1.5187907e-06;1.6089853e-06;3.6883307e-07;1.553729e-06;0.0004232012;2.6098192e-07;1.1591961e-06;9.4622e-07;2.3678083e-06;2.0759135e-06
заблокировать;0.00019553526;0.00051614305;3.904484e-06;6.872149e-07;2.421885e-05;1.295693e-05;0.00017555177;3.8666926e-06;8.382952e-06;3.2932708e-06;4.5598717e-06;3.6598445e-05;4.0067243e-06;7.1104087e-06;2.342329e-05;1.7214204e-06;0.0013324647;0.0005567729;4.137327e-05
южнокорейский;2.7054623e-06;1.2808018e-06;2.7526483e-05;1.3003728e-06;7.639504e-07;1.9699075e-06;4.981526e-06;1.5201408e-06;3.660428e-06;0.0006587393;3.6308695e-06;7.713453e-07;2.012198e-06;1.725158e-05;8.503186e-07;4.1947227e-05;2.8898633e-06;3.9245228e-07;1.5562233e-06
фредерик;1.7815984e-06;2.2909887e-06;7.5528587e-06;1.090944e-06;2.939641e-06;3.8673707e-06;8.579331e-07;1.6777863e-05;4.738426e-05;2.7160224e-06;1.8916994e-06;2.8461702e-06;1.3381043e-05;2.474725e-06;2.7966994e-06;0.00013827169;3.5809585e-06;4.642764e-06;3.631071e-05
развивать;3.1506443e-06;1.2811305e-06;0.00078628777;0.00016329068;4.0539413e-05;7.792384e-06;1.9767796e-05;1.0880369e-06;1.7642658e-05;0.0007292205;0.00020326294;4.0031813e-05;0.00032070576;1.36212475e-05;6.4875036e-05;0.0001636763;2.5236071e-05;4.5179745e-06;6.6487695e-07
экзотический;9.188961e-07;1.4896336e-06;1.8862125e-05;1.2215779e-06;1.780921e-06;1.3995979e-06;7.5272874e-07;1.1630041e-06;4.763838e-05;2.049909e-06;1.3154078e-06;1.67559e-06;4.6426543e-05;1.1217015e-06;1.8647206e-06;0.00028665856;5.353932e-06;1.0614285e-06;7.718469e-07
невский;2.2509166e-06;0.00011403438;1.3485546e-06;3.0804668e-07;7.8541547e-07;7.3749834e-05;2.426131e-06;1.5586672e-06;2.7360999e-05;8.573978e-05;2.2604347e-06;8.5751435e-07;1.1770742e-06;2.2496235e-06;6.9787586e-07;2.2663385e-06;1.2244273e-06;4.5655374e-06;2.8874326e-06
противолодочный;1.642571e-06;1.0974655e-06;1.6448818e-06;4.3783427e-07;1.4471613e-07;1.7095116e-06;1.2559658e-06;7.926742e-07;2.1114458e-06;0.0003576539;1.3781214e-06;1.6391064e-07;1.4914149e-06;1.084014e-06;1.7490979e-07;2.110398e-06;6.952095e-07;3.5474287e-07;7.158275e-07
доклад;0.0011821095;1.7582717e-06;1.4813971e-05;0.0017874613;3.7183465e-05;1.078307e-05;0.00014582652;1.4499282e-06;2.1785327e-06;0.000119048054;0.00019051223;4.4113178e-05;0.00017421332;3.45413e-05;4.3175187e-05;1.9736558e-06;3.8752455e-06;8.744072e-06;6.2515546e-06
юлий;3.015592e-06;1.5752029e-06;3.2893697e-06;3.0086214e-06;9.191124e-06;0.000492076;3.503391e-05;0.00056507264;0.00020563575;2.5625525e-06;2.5616132e-06;7.322604e-06;3.5486103e-06;0.00011369777;6.1468363e-06;1.9442137e-05;4.2439715e-05;7.816615e-05;1.116893e-05
потребность;4.1917406e-06;1.8612005e-06;0.00021781794;0.00016127099;2.7162396e-05;5.2944033e-06;0.00019217616;1.4919802e-06;4.340391e-06;0.00013198226;9.5120355e-05;3.4967856e-05;2.664687e-05;3.4562897e-06;3.6550286e-05;2.5138243e-06;3.1909265e-06;1.7431954e-05;2.441691e-06
расход;3.6194972e-06;1.7755161e-06;0.0010911789;0.0014477954;4.1947887e-06;2.5302074e-06;5.3211257e-05;1.6963005e-06;8.229286e-07;9.48817e-05;0.0008704303;4.548354e-06;6.215266e-06;1.1983983e-05;5.836181e-06;1.8899992e-06;1.3679094e-06;7.5469825e-07;9.569185e-06
забронировать;4.826981e-07;1.1915422e-06;0.0006701457;1.8254146e-06;6.8844474e-07;3.6242804e-07;9.2275343e-07;7.954534e-07;2.8748186e-06;3.5597611e-06;2.84166e-06;7.7756187e-07;1.4706765e-06;1.0938588e-06;9.626517e-07;3.3850793e-06;3.506787e-06;4.4533905e-07;1.2252328e-06
разбивать;5.799892e-06;0.00040428972;0.0001738931;1.1320543e-05;5.9415324e-05;1.4469276e-06;2.1491028e-06;4.9597734e-06;4.754062e-05;3.7901157e-06;1.3711086e-05;7.181342e-05;0.000106030835;1.5057862e-05;7.928872e-05;7.2750568e-06;3.7261725e-05;2.6273718e-05;7.494915e-06
софия;1.9789186e-06;2.0980744e-05;9.842639e-05;8.227083e-07;2.6179616e-06;3.2259513e-06;1.38754e-06;1.5932716e-06;7.164703e-05;6.889634e-05;1.4820193e-06;2.7931362e-06;2.09905e-06;1.1900014e-06;2.9509245e-06;0.00015244135;8.592551e-06;1.8030419e-06;1.9995514e-06
увязывать;1.9345616e-06;4.674836e-07;3.8101248e-06;2.1282085e-05;1.1116897e-06;2.943329e-05;0.00026962554;1.4363059e-06;1.0746306e-06;1.1783711e-06;3.7974116e-06;9.934456e-07;1.7282229e-06;3.0535197e-05;1.0241571e-06;2.4627352e-06;9.416093e-07;8.201208e-06;1.3517711e-06
исходный;7.174233e-05;1.4367808e-06;2.688641e-06;2.6766713e-05;2.227124e-06;2.5246962e-07;2.7142448e-06;8.4517444e-07;2.6128735e-06;0.00015982364;2.416064e-06;2.85734e-06;0.00028733714;1.8562962e-06;2.9265589e-06;2.6032117e-06;1.181824e-05;1.2051465e-06;1.0211131e-06
алла;0.00028512985;7.779488e-05;2.8358723e-05;1.9931986e-06;2.0149258e-05;1.19939705e-05;4.3246664e-06;1.3149669e-05;1.6126609e-05;2.6735727e-06;1.5318776e-06;2.2262762e-05;2.4155174e-06;1.2654212e-05;1.692653e-05;6.198458e-06;5.007115e-05;9.383499e-05;4.25506e-06
мыть;9.064212e-07;6.4340393e-06;2.9075575e-06;3.6757036e-05;5.108328e-06;4.239232e-06;5.725994e-07;4.1180752e-05;8.904996e-05;1.250588e-06;1.9202895e-05;5.4707193e-06;3.0988638e-05;2.3320238e-06;5.268574e-06;4.4657277e-06;0.00024051649;1.811357e-05;1.7778035e-06
неуважение;2.5374754e-06;6.68686e-05;9.953676e-07;5.701707e-07;3.6151032e-06;8.067252e-06;4.9121143e-05;1.5191712e-06;6.9576226e-06;1.4205237e-06;1.7027754e-06;4.702191e-06;2.1581288e-06;1.7848097e-06;3.211711e-06;2.266425e-06;9.067104e-05;0.00017342232;1.9967949e-05
осмотр;2.6408175e-06;0.00086018915;8.3386105e-05;1.4761456e-06;3.8113828e-06;1.2365439e-07;8.668863e-07;2.4221479e-06;5.059534e-06;3.2921373e-05;5.28555e-06;5.275594e-06;1.5468733e-05;9.333563e-07;4.44069e-06;1.7275103e-06;2.1820097e-06;1.7852831e-06;6.4998167e-06
выходец;0.0004113277;0.00087233016;7.1767618e-06;1.770537e-06;5.3505773e-06;7.8800394e-07;1.8406529e-06;1.3710477e-06;6.547645e-05;3.1524773e-06;1.9601068e-06;6.277333e-06;0.00013012986;5.0122485e-06;4.9401156e-06;0.00019801187;7.679246e-06;2.4613305e-06;1.4304158e-05
отбывание;1.0060993e-06;1.9389356e-06;8.39437e-07;8.3853234e-07;4.6406998e-07;9.636677e-07;1.2516541e-06;1.1826173e-06;2.8852944e-06;1.4789758e-06;2.2654738e-06;5.822403e-07;1.0084702e-06;2.0189375e-06;3.9923512e-07;1.4278169e-06;1.0220156e-06;3.873753e-06;0.0003835062
заключение;2.6408175e-05;2.1073347e-05;6.533027e-06;3.6480484e-05;2.6937218e-05;2.3982131e-05;0.00026651518;1.8870112e-05;4.0189366e-06;1.4406952e-05;0.0003626207;3.1118394e-05;3.0769118e-06;0.00015539829;2.3488452e-05;7.792516e-07;1.1644589e-06;5.7262532e-05;0.006397344
формироваться;2.6577072e-06;8.280582e-07;5.2338683e-06;8.074153e-05;8.675371e-06;9.053982e-06;7.084675e-06;1.358409e-06;4.330489e-06;1.7738995e-06;0.00016149516;9.23656e-06;0.00018836051;3.7709673e-05;8.99363e-06;4.936693e-06;8.3813065e-05;1.718316e-05;2.3111625e-06
продукт;3.018797e-06;7.190707e-06;0.0013915005;0.00019321509;0.00011811816;1.2096291e-05;0.00033631496;1.5451076e-06;5.406134e-06;5.4278116e-06;0.0008836184;0.00016509613;0.0010519035;1.2425959e-05;0.00015949499;0.0004193165;0.0008104259;3.220689e-05;6.736529e-06
заголовок;1.5408835e-06;1.349441e-06;9.363552e-07;1.5035714e-06;6.7336528e-06;0.00010075399;4.9924797e-06;2.3848802e-06;7.6458155e-06;2.230084e-06;8.152016e-06;6.8224267e-06;1.7826983e-06;7.321472e-05;4.9657688e-06;2.5127624e-06;0.0002054476;0.00034358015;3.8186336e-06
лишение;2.9133028e-06;8.472279e-05;2.0692572e-07;1.2826872e-06;2.2805302e-06;6.7524434e-07;5.819636e-06;2.8666227e-06;6.975807e-06;1.4778225e-06;5.172408e-05;3.164899e-06;1.3741627e-06;1.3915465e-05;1.4636331e-06;4.6589184e-07;1.6126243e-06;1.0854484e-05;0.005359974
пытка;4.876824e-05;2.3028912e-05;4.6010956e-07;9.5231803e-07;2.450395e-06;2.0103703e-06;2.0542625e-06;1.0145634e-06;1.8588657e-05;1.733665e-06;2.4650844e-06;3.0367735e-06;1.5196777e-06;2.5539512e-06;1.9430213e-06;1.4855756e-06;5.8729534e-06;1.3223551e-05;0.0002640655
центр;0.0023954057;0.0022702173;0.0003926169;0.00024209042;0.0053426465;9.676526e-05;3.5339963e-05;7.3049714e-06;0.0012889636;0.00029414156;0.0012092465;0.005527086;0.0012109454;4.158977e-05;0.0055270903;0.00016269562;3.1219217e-05;9.706093e-05;0.0007496374
боксёр;1.428516e-06;5.1019106e-06;1.777785e-06;2.937838e-07;9.706878e-07;3.3582614e-06;7.9089733e-07;0.0009560405;0.00019334049;3.6308626e-07;4.8764612e-08;8.905104e-07;1.7513432e-06;1.5902314e-07;7.8166363e-07;4.75471e-06;2.6366235e-06;4.883894e-06;1.3387149e-06
заснимать;2.448159e-06;6.040268e-05;1.054881e-06;2.2847983e-07;2.6495793e-06;2.905856e-06;3.891736e-07;8.2337084e-07;0.00025586065;1.9144663e-05;1.1650399e-06;3.2228154e-06;2.225595e-06;1.5176483e-05;2.43607e-06;3.4234172e-06;1.8018387e-05;1.34876345e-05;1.9972854e-06
бассейн;3.03554e-05;2.8098277e-06;0.00012923944;1.3361619e-06;5.2448368e-06;1.4092694e-06;2.3219488e-06;1.4366924e-06;0.000443553;0.00013344745;1.4232718e-06;4.538994e-06;0.00015902646;1.2829685e-06;6.2855174e-06;9.626025e-05;1.6011038e-05;6.012373e-07;5.4590976e-07
газпром;1.381405e-06;1.0535489e-06;0.0023103287;0.00038886385;5.331764e-07;4.716144e-06;1.5754498e-06;4.5070425e-05;2.7443681e-07;3.3114488e-06;8.049393e-06;5.37773e-07;1.6296425e-06;5.980805e-07;7.694629e-07;2.9852629e-06;1.2969707e-06;2.6462376e-07;2.6113435e-06
приём;2.3607206e-05;3.7460886e-06;0.00019039863;5.6115846e-06;0.0008546262;0.0003531156;6.325206e-05;0.00018509067;0.0001339498;8.799392e-06;3.215317e-05;0.00067357515;0.0003020988;0.00036448144;0.0008226639;0.00015189555;8.822794e-06;0.0003250193;4.4228327e-06
джеймс;3.2561295e-06;7.2545896e-05;1.042799e-06;4.3312724e-07;3.2326063e-06;3.2050561e-06;8.7378623e-07;8.891362e-06;0.00022516088;2.0890823e-06;5.2655486e-07;3.0999129e-06;3.282241e-06;7.290654e-05;2.5189254e-06;0.00058995496;0.00021675868;1.9953897e-05;2.231299e-06
баскетбольный;9.468732e-07;1.2044948e-06;1.6616258e-06;5.0799355e-07;3.696598e-07;2.4434644e-06;4.8365587e-07;0.00041902383;7.5284743e-06;7.929065e-07;5.416425e-07;3.4003878e-07;2.0892742e-06;1.7494957e-06;3.4370166e-07;0.00010508236;3.23e-06;1.1489888e-06;1.7242636e-06
вмешательство;7.122281e-05;7.179538e-05;3.0876524e-06;1.9627068e-06;0.00011584625;1.08181175e-05;0.00016737646;2.0473948e-05;6.6149056e-05;4.774352e-06;5.8184983e-06;0.00013187113;0.00012841017;2.8050146e-05;0.00010603621;3.6102723e-05;1.0014206e-05;0.00014596955;7.363238e-05
художник;1.7234988e-06;3.4898078e-06;1.4582744e-06;7.343205e-07;1.313333e-06;1.6209173e-05;8.0033846e-07;1.0422447e-06;6.141749e-05;1.2779734e-06;7.255492e-06;1.1068354e-06;3.2367427e-06;3.1276327e-06;9.503955e-07;0.0015557798;7.824122e-06;3.3772944e-06;0.00043687527
предшественник;0.00018316193;1.7919658e-06;8.055288e-06;2.9470295e-06;1.08667555e-05;3.4269603e-06;2.3984136e-05;1.1621016e-06;2.1930777e-05;0.0001108006;3.4491252e-06;1.1776888e-05;0.00017570649;0.00022108508;1.0754761e-05;6.5093604e-06;5.4963066e-06;4.993184e-06;1.1840207e-06
сгорать;2.7197782e-06;0.00031485248;9.780078e-07;4.7571035e-07;1.1087748e-06;9.3498215e-07;8.244747e-07;1.1466256e-06;7.229689e-05;2.3403575e-06;9.3576807e-07;1.3315773e-06;7.3417855e-06;1.3034432e-06;1.040984e-06;2.8676786e-06;3.0756569e-06;4.151565e-06;7.4733775e-06
филадельфия;1.5776924e-06;2.446789e-06;1.4825318e-06;1.2243491e-06;2.985515e-06;3.251231e-06;9.686183e-07;7.2930685e-05;1.9793128e-05;6.6937014e-06;1.3700452e-06;2.8465804e-06;2.4989175e-05;4.1938034e-05;2.7525057e-06;2.9729044e-05;4.0140303e-06;7.002109e-06;2.3379363e-05
забрасывать;4.5785833e-05;0.00042651666;3.8916955e-06;1.3868005e-06;4.039552e-05;1.657595e-05;6.067072e-06;0.0008653736;0.00014262833;4.415518e-05;1.920229e-06;3.9290622e-05;1.1666919e-05;4.6593617e-05;3.732147e-05;2.5885706e-06;1.5922697e-05;8.1452315e-05;5.1865677e-06
достаточный;3.3274484e-06;2.0633072e-06;1.7721396e-06;7.94537e-06;2.596853e-05;2.9574721e-05;0.00033277657;1.9049296e-06;1.8640127e-06;3.868339e-06;0.0002189698;2.8936696e-05;0.00033233437;0.00031674094;2.7465485e-05;1.4807113e-06;2.849155e-06;4.60473e-05;0.0003128957
