;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17
dissident;1.530271e-06;1.064842e-06;2.1677652e-06;1.2475864e-06;2.3436571e-06;2.3084601e-06;5.113844e-07;2.3459877e-06;1.468337e-06;0.00011153302;4.1120144e-05;1.2110951e-06;4.2029393e-07;2.4667539e-05;1.0780158e-06;4.0328058e-07;1.1647096e-06;1.263569e-06
outthere;2.5630052e-06;1.7433746e-05;3.153266e-05;3.1146549e-06;3.513316e-05;2.106215e-06;1.10727615e-05;3.8651365e-06;2.6846126e-06;6.8263806e-05;1.5224593e-06;3.4426678e-06;8.415511e-06;2.118453e-06;4.5205425e-06;8.471799e-06;6.770759e-05;5.9346926e-06
fisher;2.2606494e-06;0.0001926531;6.8470376e-06;1.02910035e-05;1.8982084e-06;3.5264661e-06;4.191067e-06;0.00021921101;1.02417725e-05;1.1856052e-06;1.7187187e-05;2.0731957e-06;3.501586e-06;5.6413155e-06;1.7302826e-06;3.5144835e-06;2.4563667e-05;8.588164e-06
irritate;2.6196594e-06;1.0849917e-05;8.217605e-06;3.1824547e-05;4.3096875e-06;5.0960953e-06;3.2024167e-05;1.559441e-05;2.4069166e-06;1.6646034e-06;1.5818379e-06;1.0736854e-05;2.5270383e-05;2.5119684e-06;1.643342e-06;2.4810875e-05;2.7896638e-05;8.168363e-06
bigotsin;1.3349514e-06;2.146116e-06;1.0750791e-06;1.055794e-06;1.0382752e-06;1.0549093e-06;5.7544383e-07;8.356759e-07;8.6845466e-07;8.572028e-07;1.0496171e-06;1.2943956e-06;4.5408692e-07;1.188689e-06;7.352761e-07;4.344696e-07;0.00011909895;1.580207e-06
venture;0.0005426746;2.5504041e-06;8.241428e-06;3.2805812e-05;1.5691892e-05;3.9216957e-06;1.0771765e-06;4.3726326e-05;1.143095e-05;6.429499e-06;2.0346719e-05;3.011656e-06;9.983451e-07;3.0262581e-06;2.3871958e-06;1.0103898e-06;5.1978324e-05;4.735057e-06
increasingly;5.101076e-06;2.3178573e-06;7.080057e-06;3.6856347e-06;6.9566904e-06;1.6719703e-05;8.273078e-07;1.0613244e-05;4.6189045e-05;0.0002622978;1.4504504e-05;1.4447946e-06;7.369785e-07;1.682719e-05;1.4592106e-06;6.60469e-07;1.58478e-06;1.4886876e-06
resident;0.00034690616;2.2284728e-06;3.914435e-06;9.7299e-05;3.440283e-05;0.00011636551;1.2470479e-06;1.9335462e-06;7.166368e-05;5.3772706e-05;0.00023154437;2.8065963e-06;1.413017e-06;0.0001466336;5.1623752e-05;1.3380755e-06;6.1168234e-06;3.0560982e-06
agency;0.0005882094;3.1867926e-06;5.9727554e-06;8.8939036e-05;2.1866861e-05;0.00012910698;9.600856e-07;4.029126e-06;0.0004063388;0.0030169368;0.0001917436;2.9746109e-06;9.403302e-07;0.00051525736;2.664936e-06;8.485995e-07;3.7788232e-06;3.0346848e-06
duplex;1.6671225e-06;2.864692e-06;1.1370031e-06;1.272171e-06;1.8972997e-06;1.0510984e-06;5.645759e-07;9.423855e-07;1.6329807e-06;2.7327078e-05;1.2633504e-06;0.000100054436;5.000132e-07;1.1868709e-06;1.8432908e-06;5.0810485e-07;1.868968e-06;1.2928516e-06
paranoia;2.0601651e-06;1.5712494e-06;7.690626e-06;2.1364185e-06;4.509739e-06;3.7681575e-06;1.1647244e-06;2.7132614e-06;2.2599936e-06;0.00021907588;8.658157e-06;1.6222574e-06;9.2727333e-07;0.00040787316;3.4358377e-06;8.9034967e-07;1.5232107e-06;1.5853891e-06
spiritual;2.5171814e-06;1.3517092e-06;0.00015259633;2.7363594e-06;2.3304738e-06;2.551385e-06;1.3010042e-06;0.000698052;1.5371202e-06;1.6197714e-06;4.248508e-05;9.750848e-07;1.0206799e-06;2.023365e-06;1.2790857e-06;9.504805e-07;1.5989286e-06;1.4468761e-06
popular;0.00014685678;2.357351e-05;0.00037306425;1.0563948e-05;0.0005068215;1.7407043e-05;7.709479e-05;8.2608545e-05;0.0002771693;3.9243696e-05;0.00014511486;7.891984e-05;7.5001524e-05;0.00016554;0.00026533267;7.523859e-05;0.0003534258;6.037261e-05
preferable;2.583469e-06;1.2706159e-05;6.7411765e-06;6.2022164e-06;1.9260518e-05;2.396393e-06;3.4470568e-06;1.6107385e-06;3.2020023e-06;3.5232176e-06;1.6018813e-06;8.9892355e-06;2.9350492e-06;2.3515078e-05;1.6065505e-05;2.9879845e-06;3.1811007e-05;2.4446476e-06
rocky;3.7875314e-05;4.259502e-06;3.4556533e-06;1.0247672e-05;2.2413421e-06;1.9394113e-06;1.012858e-06;4.0927378e-05;2.2643947e-06;1.7564738e-06;1.815495e-06;5.686871e-06;9.0175837e-07;3.5852347e-06;1.2601215e-06;8.979911e-07;8.851231e-06;4.1583888e-05
adverse;1.9411427e-06;3.0386382e-06;1.9508798e-05;7.772438e-05;4.6242767e-06;1.6797304e-06;9.1304213e-07;2.125532e-06;1.9470837e-05;2.9179087e-06;1.67301e-06;1.3434218e-06;7.377555e-07;3.088513e-06;2.3065431e-06;6.620891e-07;1.5170539e-06;2.5963916e-06
rescue;3.450606e-05;1.4841445e-06;4.4876206e-06;3.1929398e-05;4.044617e-06;1.1735106e-05;1.0187927e-06;4.932109e-06;2.688025e-06;1.8860018e-06;0.00011304423;1.4390192e-06;9.636518e-07;7.608262e-05;1.4425625e-06;8.911533e-07;2.495752e-06;0.00012172044
isreali;1.2711959e-06;1.422426e-06;1.2519075e-06;1.0538283e-06;1.1104595e-06;1.6406583e-06;3.2909003e-07;1.1205052e-06;1.1174983e-06;1.0016174e-06;3.6358513e-05;9.719635e-07;2.8276273e-07;3.2983921e-06;9.2353054e-07;2.6527636e-07;1.0993836e-06;1.1849954e-06
contradictory;2.3365064e-06;1.2642598e-06;0.0003504513;2.3818066e-06;7.5508433e-06;6.019653e-06;3.014679e-06;0.000105668674;2.0690427e-06;1.7028062e-06;4.825967e-05;8.948342e-07;2.4879835e-06;3.5384306e-05;4.57873e-06;2.1034568e-06;1.7382924e-06;1.5141009e-06
keepthe;2.0292855e-06;3.3401027e-06;6.37433e-06;1.7580171e-06;2.065418e-06;7.393585e-06;1.825232e-06;5.275365e-06;3.4966129e-06;1.5923221e-06;4.3637624e-06;1.3763292e-05;1.6623152e-06;2.9101463e-06;2.0678103e-06;1.4802094e-06;1.1708633e-05;7.218502e-06
thecomputer;2.3724886e-06;3.4681376e-05;1.850097e-06;6.218098e-06;2.546108e-06;1.50502e-06;1.6265485e-06;1.2468671e-06;5.082603e-06;1.3587763e-05;1.2909009e-06;8.9627e-05;1.4913038e-06;1.3225372e-06;2.3855822e-05;1.5748185e-06;4.5953157e-06;2.1760447e-06
underground;6.2238934e-05;1.5164348e-06;3.050159e-06;2.8799036e-06;1.5200918e-05;3.478299e-05;1.3680816e-06;3.7847753e-06;5.235874e-06;0.00015411606;2.5261601e-05;1.1581413e-05;1.3625668e-06;0.00012436522;1.7945481e-06;1.2926929e-06;2.6905798e-06;1.9101462e-06
clinic;2.7111732e-06;1.9284666e-06;6.5679865e-06;0.00081262604;3.9064134e-06;1.8118326e-05;1.1740889e-06;2.2086888e-06;2.5357913e-06;1.7487819e-06;2.5404042e-06;1.2337447e-06;1.0060668e-06;7.959248e-06;3.0460224e-06;9.322282e-07;1.7922478e-06;1.7405187e-06
canal;2.1099077e-06;9.031824e-06;2.5998686e-05;4.730608e-06;2.542792e-05;4.347849e-06;0.00010977601;1.7340875e-06;2.710004e-06;1.3503852e-05;1.417757e-06;7.0485794e-06;7.828392e-05;1.8736351e-06;1.1936406e-06;7.650156e-05;5.093655e-06;2.374537e-06
israelite;1.4149764e-06;9.501107e-07;4.736447e-06;1.4585625e-06;1.2940213e-06;1.6229473e-06;4.0817338e-07;0.00031181058;1.0574038e-06;1.0861955e-06;0.000114474315;1.0149485e-06;3.4411252e-07;1.7668866e-06;9.2159223e-07;3.3807305e-07;1.3602661e-06;1.1663111e-06
mediocre;1.6734687e-06;2.5697284e-06;1.1219088e-05;3.935994e-06;8.302808e-06;1.1559943e-06;1.7806938e-06;1.6156138e-06;1.2566121e-06;1.6816637e-06;9.92266e-07;1.416381e-05;1.4625696e-06;1.0816048e-06;1.3663939e-06;1.3872923e-06;6.7831543e-06;6.935266e-05
ofseparate;1.3340261e-06;2.0717698e-06;1.0255629e-06;1.020902e-06;1.0219667e-06;1.0189993e-06;5.3713023e-07;8.5094086e-07;8.779848e-07;7.7621047e-07;1.0431129e-06;1.2275386e-06;4.2590528e-07;1.1484146e-06;7.738399e-07;4.0698504e-07;0.00010276139;1.5106926e-06
scheme;9.5757896e-05;3.2065627e-06;7.793267e-06;1.96238e-05;1.52145e-05;4.6935165e-06;1.1152845e-06;7.877817e-06;1.9927396e-05;0.0019695528;3.1380026e-05;3.6375866e-05;1.0568173e-06;3.8416956e-06;8.115746e-05;1.11e-06;1.9558498e-05;3.58648e-06
jordan;9.629275e-06;3.6889593e-05;3.5424382e-06;1.730278e-06;2.8332222e-06;4.4747594e-06;1.5291978e-06;6.006138e-06;3.7118967e-05;2.2033282e-06;0.00040057677;2.8297013e-06;1.5076041e-06;2.88791e-06;3.009262e-05;1.4964256e-06;2.5623415e-06;0.0002462001
offset;8.130894e-05;2.4786007e-06;2.6792923e-06;3.2173914e-06;4.1642157e-05;2.312779e-06;1.1204613e-06;1.5798898e-06;5.968967e-06;2.36194e-06;1.9822292e-06;5.4040862e-05;1.1302885e-06;1.6889716e-06;0.00023084578;1.294136e-06;1.9847383e-05;4.4168446e-05
mariner;0.0003918381;2.0997688e-06;1.2198414e-06;1.4270812e-06;1.2080393e-06;1.5294702e-06;3.1567345e-07;1.0712072e-06;2.6051666e-06;1.7894524e-06;1.6373264e-06;1.6282868e-06;2.8148096e-07;1.1085878e-06;1.5434634e-06;2.654044e-07;2.237489e-06;0.0002777426
sounless;7.747008e-05;1.7164343e-06;1.3347726e-06;2.0537097e-06;1.2381693e-06;1.0393095e-06;3.020545e-07;9.415572e-07;1.2221133e-06;9.972568e-07;1.0923329e-06;1.0500544e-06;2.5888323e-07;1.1403581e-06;8.274646e-07;2.5706194e-07;1.4081742e-06;1.1134529e-06
magnetic;0.0004868428;7.600382e-06;2.5278543e-06;4.754985e-05;4.106e-06;2.3130503e-06;3.3133728e-07;1.6025259e-06;0.00011084822;5.3694994e-06;7.650819e-06;3.3509725e-05;3.37926e-07;2.2819097e-06;3.630155e-06;3.400523e-07;1.3192779e-05;2.023675e-06
inside;0.00042588013;5.7659977e-06;0.00012874998;1.2888997e-05;8.029745e-05;0.000572194;3.863012e-05;0.00010497696;1.2012309e-05;7.2665505e-05;9.293184e-05;0.0005240708;4.8811613e-05;0.0012606794;0.00038617477;4.5582165e-05;0.0005351784;6.5325374e-05
ingest;1.7483294e-06;1.7270712e-06;1.9256724e-06;0.00015623697;1.6292604e-06;1.1607345e-06;4.115113e-07;1.2989153e-06;1.2824479e-06;9.658087e-07;1.2333555e-06;1.0495398e-06;3.2743606e-07;1.2709027e-06;8.5727856e-07;3.151578e-07;1.3483772e-06;1.1880767e-06
homework;1.8546359e-06;2.3664532e-05;4.89772e-06;6.51414e-06;3.894997e-06;2.5209572e-05;2.1663387e-05;3.285994e-06;2.3505504e-06;1.6242202e-06;2.2207557e-06;2.6675712e-06;1.7955386e-05;3.7759692e-06;1.1133766e-06;1.6878766e-05;4.717904e-06;9.569047e-06
grad;6.0764243e-05;0.00029231163;2.448016e-06;1.2965562e-05;1.7315317e-05;4.2986744e-06;5.084746e-06;1.9177346e-06;4.8821097e-05;3.0965118e-06;1.1585469e-05;6.0082464e-05;4.952761e-06;9.75836e-06;3.482467e-06;5.3242256e-06;3.966559e-06;0.00010262825
airport;1.7671999e-05;6.923428e-06;2.6242772e-06;3.165101e-06;1.0104559e-05;0.00023846205;1.645535e-06;2.0946893e-06;0.00020619654;3.0250121e-06;1.5860494e-05;2.4536714e-06;1.7515102e-06;1.9214855e-05;3.1045004e-06;1.4820613e-06;4.7262667e-05;2.5229635e-06
expressly;3.5992937e-06;2.099843e-06;5.3237127e-06;1.5455818e-06;1.9393149e-06;1.5081839e-06;6.759834e-07;4.3761036e-05;1.527525e-06;1.8548842e-06;1.8458584e-06;1.0926881e-06;5.5335965e-07;1.8930066e-05;9.67454e-07;5.2501986e-07;1.6011977e-06;1.4138622e-06
northeastern;6.470421e-06;0.0003278534;1.946095e-06;1.4714902e-06;2.0089863e-06;2.3149241e-06;4.6970454e-06;1.1668367e-06;5.2451874e-06;9.3860406e-05;3.0613974e-06;1.0405281e-05;3.7820464e-06;2.8877404e-05;1.275401e-06;3.9967754e-06;2.547718e-06;1.4667411e-05
donate;2.8725356e-06;4.2708605e-05;9.528067e-06;9.137241e-05;4.0152854e-06;2.9113733e-06;1.5911911e-06;3.2514422e-06;9.716544e-05;1.8598776e-06;1.8089906e-05;7.585127e-06;1.4476794e-06;1.8345576e-06;1.1920121e-05;1.3965778e-06;2.4240994e-06;2.0140349e-06
informatik;2.4538974e-06;3.8637514e-05;2.4267865e-06;1.9647216e-06;2.5057548e-06;1.5751942e-06;1.5947794e-06;1.2738745e-06;1.5548974e-05;0.0010277678;1.5353925e-06;0.0003316017;1.6209268e-06;1.7425504e-06;0.00023065574;1.6066189e-06;1.9623376e-06;3.0973758e-06
embarrassed;1.2345235e-05;2.288923e-06;3.7942395e-05;4.6379614e-06;2.54478e-06;1.3879805e-05;3.0214053e-06;1.0090714e-05;1.8811488e-06;1.5262474e-06;3.7285994e-05;1.1377555e-06;2.7254623e-06;2.8173765e-06;1.3325385e-06;2.2864297e-06;1.9574497e-06;1.4893779e-05
scholarly;1.7011421e-06;2.5023132e-06;2.2542148e-05;1.6649777e-06;2.313882e-06;1.9374886e-06;6.5740693e-07;8.291395e-05;1.9206447e-05;2.2098834e-06;6.346694e-05;9.836655e-07;5.5808226e-07;4.881006e-06;1.2449394e-06;4.9651123e-07;1.3264576e-06;1.3312847e-06
practical;0.00018776963;7.0934075e-06;0.00015705141;6.2728584e-05;0.00018863018;1.343348e-05;6.299636e-06;4.909173e-05;0.00024080486;0.00026073356;6.3246066e-06;5.075188e-06;5.548491e-06;7.345481e-05;3.1826348e-06;5.2342584e-06;4.878364e-05;2.2484817e-06
recompile;1.374092e-06;2.9684265e-06;1.3434286e-06;1.1172004e-06;1.0595543e-06;8.4156454e-07;3.6282788e-07;1.0069589e-06;1.7965855e-06;1.0595777e-06;1.3396888e-06;1.7978308e-06;3.2095193e-07;1.0615985e-06;8.6221124e-05;3.2566783e-07;1.2149783e-06;1.3313722e-06
timeto;2.6761867e-05;6.101693e-06;7.919297e-06;2.1827211e-06;2.0179988e-05;2.978363e-06;4.3895457e-06;1.5806825e-05;1.6572195e-06;3.4137483e-06;2.9347204e-06;1.5712515e-06;3.6452145e-06;1.9547695e-05;1.2771318e-06;3.7004904e-06;2.6312798e-06;2.8386577e-05
flourish;1.50779615e-05;1.515771e-06;9.466293e-05;1.8381775e-06;4.233814e-06;1.7991958e-06;1.8378798e-06;4.589711e-05;1.4449454e-06;1.3226004e-06;1.37460065e-05;1.1842627e-06;1.4994755e-06;1.9686904e-06;1.1101374e-06;1.3208153e-06;1.6878295e-05;1.5637063e-06
ware;2.1225496e-06;2.9276398e-05;1.7873108e-06;1.4658303e-06;1.3734214e-06;1.3903506e-06;5.663841e-07;1.1817648e-06;2.8097149e-05;1.8297004e-06;5.4714087e-06;2.5808229e-06;5.2300436e-07;1.3502961e-06;0.000125855;5.351876e-07;1.4106487e-06;1.618375e-06
clesun;1.4635142e-06;1.9383126e-06;1.3300647e-06;1.4016441e-06;1.5022711e-06;1.8637658e-06;5.6040244e-07;1.1697838e-06;9.387503e-07;1.1547074e-06;1.9482284e-06;9.991036e-07;4.4540005e-07;0.00011578954;7.567881e-07;4.2242974e-07;1.7674047e-05;1.5620727e-06
negligence;1.4493856e-06;1.4514577e-06;1.2025018e-06;1.1565065e-05;1.5428984e-06;1.6048931e-06;3.590994e-07;9.928006e-07;1.1595811e-06;1.0221004e-06;1.4691001e-06;8.057491e-07;2.8689257e-07;5.5206525e-05;7.813154e-07;2.7196893e-07;1.3083585e-06;1.1736676e-06
myunderstande;9.2994516e-05;1.8016062e-06;1.914835e-06;2.2015781e-06;1.4849928e-06;1.1411381e-06;3.9026366e-07;1.1021249e-06;1.24497e-06;1.0705975e-06;1.2461351e-06;1.1382243e-06;3.349147e-07;1.2270701e-06;8.783527e-07;3.3038995e-07;1.5711685e-06;1.2155251e-06
taking;2.2508461e-06;1.577992e-06;3.9703646e-06;4.8379097e-05;4.2802683e-05;4.0360555e-06;1.5857693e-06;3.876205e-05;1.9249198e-06;1.6174175e-06;1.9385463e-06;1.6371699e-06;1.3655223e-06;4.828861e-06;3.6891968e-06;1.3848613e-06;9.114623e-06;1.0347939e-05
orother;1.9763916e-06;2.2641036e-06;8.998364e-06;2.6260636e-06;2.9481198e-06;2.60647e-06;9.849243e-07;8.353449e-06;2.9860548e-06;6.903716e-06;1.017696e-05;1.333397e-06;8.0811446e-07;2.5266978e-05;1.1685413e-06;7.365444e-07;2.3715522e-06;1.6584435e-06
cultivate;2.6088667e-06;1.1090517e-06;5.5458863e-06;1.3465256e-06;2.784614e-06;2.100262e-06;7.0861915e-07;4.4384747e-06;1.4134278e-06;1.1907195e-05;4.781833e-05;1.2351774e-06;5.9819723e-07;1.591804e-06;1.1199867e-06;5.589964e-07;1.3553234e-06;1.2051277e-06
lead;0.00085664314;3.99668e-06;0.0012481399;0.00063147687;0.00052661856;0.00074048544;4.883999e-05;0.0007546364;8.0572565e-05;0.00033287625;0.0005861345;0.001109449;6.120188e-05;0.00016241659;9.994869e-05;5.36032e-05;6.888413e-05;0.0012829363
guzman;1.2734661e-06;2.1594506e-06;1.0169261e-06;1.0144519e-06;9.708479e-07;9.877272e-07;5.0906874e-07;9.194584e-07;9.335339e-07;9.0258555e-07;1.1981621e-06;9.433701e-07;4.1006476e-07;1.1008989e-06;9.3682684e-07;3.91611e-07;1.5660912e-06;0.00015191393
hughe;1.2274305e-05;0.00037323884;1.9724084e-06;6.315374e-06;3.9581987e-06;3.070317e-06;2.6711275e-06;1.2866052e-06;0.00011271253;0.00017137722;3.1927689e-06;0.00028435985;2.6505822e-06;8.769898e-05;1.4920658e-05;2.701415e-06;0.00018239593;6.645064e-06
heterosexual;1.922055e-06;1.7417708e-06;6.3050443e-06;4.6381254e-05;1.487537e-06;1.5488206e-06;4.5424298e-07;0.0005598403;1.4110574e-06;1.093133e-06;2.3126452e-06;1.3371281e-06;3.717647e-07;1.8206368e-06;1.0726033e-06;3.755287e-07;1.502897e-06;1.7184078e-06
herb;2.1843866e-06;3.985854e-06;6.2118415e-06;8.395437e-05;2.8693407e-06;2.283296e-06;1.0576534e-06;5.003926e-06;3.5607216e-06;1.5597645e-06;7.0972883e-06;1.7352489e-06;9.1655323e-07;2.1683516e-06;9.101377e-06;8.7376105e-07;2.684942e-06;1.30351245e-05
marry;3.1090958e-06;1.4529534e-06;1.0003757e-05;1.8828421e-05;3.6501376e-06;0.000108191125;1.9778308e-06;0.0009634988;1.8879622e-06;2.803643e-06;7.427241e-05;1.3367023e-06;1.9160193e-06;0.00012694376;1.3379428e-06;1.7485164e-06;3.4146165e-06;2.401208e-06
identical;5.913854e-05;3.8210305e-06;1.9857533e-05;7.1063034e-05;0.00019533467;9.01468e-06;3.5081518e-06;3.7908532e-05;3.2380896e-05;0.00015394647;4.6592604e-06;0.00016793207;3.6146164e-06;2.9252862e-05;0.00011456414;3.834351e-06;0.00014316455;5.5008295e-06
american;0.0003932529;7.4517848e-06;0.00011396976;0.0016868741;0.00044945316;0.001238055;3.456531e-05;0.000165626;0.0008678732;0.002272435;0.0014291487;3.310453e-06;3.365954e-05;0.0024874217;5.719075e-06;2.9543693e-05;0.00025895127;0.0011182721
federalist;1.4796449e-06;1.5540936e-06;1.6680235e-06;1.4534055e-06;2.1400685e-06;2.344509e-06;4.2378807e-07;1.1206558e-06;1.3595472e-06;1.6588856e-06;1.9463323e-06;8.836958e-07;3.3764124e-07;0.00031666606;7.5049496e-07;3.22602e-07;1.3820417e-06;1.2434087e-06
addiction;1.694295e-06;1.3966921e-06;1.6524281e-06;0.00015624524;2.2319846e-06;1.1949483e-06;3.7340467e-07;1.7008506e-06;1.264655e-06;9.404534e-07;1.2096444e-06;1.0379367e-06;3.0136127e-07;1.3842276e-06;8.6519947e-07;2.9210386e-07;1.3410418e-06;1.2449832e-06
jesse;2.9942742e-06;0.00021884737;2.6526752e-06;1.9540268e-05;2.7175338e-06;2.9774785e-05;4.7031103e-06;2.2577738e-06;2.447895e-05;1.7141529e-06;2.738846e-06;4.9901755e-06;4.6185905e-06;3.1188115e-06;6.475622e-05;4.4615963e-06;4.121423e-05;2.1684058e-05
tony;5.5462824e-06;0.0020976143;3.6438494e-05;3.2696664e-06;2.4733683e-06;3.0436183e-06;7.10923e-06;0.00022991307;0.000290276;5.54119e-06;2.7783708e-06;8.7004606e-05;6.5541817e-06;1.8425126e-06;1.3524057e-05;6.496886e-06;2.289413e-05;0.00025597098
somethingthat;4.6132358e-05;3.3168415e-06;4.2826425e-05;2.453299e-06;4.077315e-06;1.4162654e-05;3.7366276e-06;2.1862747e-05;2.1515482e-06;1.8020467e-06;2.3696364e-06;1.2989202e-06;3.2732976e-06;1.251568e-05;1.292201e-06;2.8307913e-06;2.5299837e-06;1.828667e-06
kermit;1.2811885e-05;6.0943745e-05;4.16958e-06;2.1186106e-06;1.3798386e-06;1.605455e-06;1.3772477e-06;8.6480955e-05;4.3276245e-06;1.7128358e-06;1.8364383e-06;9.035235e-05;1.3625043e-06;9.0575e-06;3.982642e-05;1.4397615e-06;2.8078803e-06;2.162251e-06
milage;1.3383333e-06;2.8766312e-06;1.0248345e-06;1.0232355e-06;1.0286078e-06;1.0222952e-06;6.1786176e-07;8.4265287e-07;9.3334785e-07;7.9208996e-07;1.0387271e-06;1.3009236e-06;4.8793925e-07;1.1620094e-06;7.476275e-07;4.6942478e-07;0.00014315656;1.7079253e-06
speaker;6.830556e-06;2.6619426e-05;1.2329775e-05;2.2686561e-05;8.137917e-06;5.608708e-05;4.154769e-06;5.5147702e-05;0.0001999921;2.3453254e-05;3.4369015e-05;0.0005961837;4.5748848e-06;3.107537e-05;3.1805564e-06;4.1010253e-06;0.00019815959;3.6644476e-05
chicago;6.502653e-06;0.0011859357;4.0306954e-06;7.4908608e-06;2.987922e-06;6.3312036e-06;4.498396e-06;1.4210163e-05;0.00025925305;3.4016784e-06;4.6874145e-05;5.1514635e-06;3.9998063e-06;0.00028081512;3.7021737e-06;3.97457e-06;9.7738875e-06;0.00081047654
nightline;2.0065638e-06;3.357207e-06;1.4524334e-06;1.7638528e-06;2.3297962e-06;1.994871e-05;6.3685496e-07;1.1387162e-06;2.7189548e-05;2.4448816e-06;2.2882803e-06;9.75481e-07;5.8081923e-07;7.3892465e-05;1.5996502e-06;5.1147845e-07;1.7205609e-06;5.6033036e-06
identifiable;2.821915e-06;1.8108408e-06;2.6354728e-06;1.7939436e-05;2.9844218e-06;2.8126703e-06;6.653592e-07;4.0048267e-06;2.0419152e-06;1.7982577e-06;1.4221723e-05;1.3098359e-06;5.669946e-07;6.677831e-05;1.1344712e-06;5.381417e-07;1.8677439e-06;1.7027113e-06
goodbye;2.3331797e-06;2.3557834e-05;3.1783975e-06;1.9620365e-06;2.586482e-06;1.7291472e-05;2.5904594e-06;1.12075795e-05;8.859349e-06;1.1320592e-05;1.7604807e-05;6.9079542e-06;2.4366293e-06;6.19858e-06;2.7351878e-06;2.2773222e-06;4.324011e-06;2.7956694e-05
intoa;2.3319096e-06;7.141314e-06;5.2153937e-06;2.1047413e-06;1.2454585e-05;3.1901136e-06;1.6987561e-06;2.9775174e-05;1.4820263e-05;1.7763314e-05;8.456482e-06;3.1276031e-06;1.4996314e-06;2.202119e-05;1.0244412e-05;1.4954512e-06;2.1803096e-06;1.0408834e-05
purchase;2.5681493e-05;0.0006138262;5.5106784e-06;6.9795838e-06;0.00085098017;1.0787631e-05;1.4423449e-05;8.364227e-06;0.00033445627;0.0002584364;6.142502e-05;0.0011398887;1.4564307e-05;0.000488589;2.2644752e-05;1.760704e-05;0.000495245;3.6978472e-06
greenbelt;7.4941614e-05;3.4666316e-06;1.2775126e-06;1.4479822e-06;1.515118e-06;1.023454e-06;2.2561304e-07;9.4459443e-07;2.0302889e-05;1.2618618e-06;1.2229617e-06;6.8296918e-06;2.0892769e-07;1.0435912e-06;1.7344063e-06;2.0877037e-07;1.573131e-06;1.2201476e-06
oblige;2.7254778e-06;5.600008e-06;0.00014583823;9.3488225e-06;5.8398664e-06;1.3115094e-05;5.8510336e-06;2.0569805e-05;1.3929692e-05;6.7449655e-06;3.239547e-05;1.4670907e-06;4.929864e-06;2.068074e-05;1.7842767e-06;4.033004e-06;2.2079046e-06;1.1727748e-05
tail;0.00016117514;4.8313727e-06;2.3977816e-05;3.2920254e-06;9.021474e-06;1.5184778e-05;5.5323035e-06;8.53836e-06;2.5626673e-06;2.2399195e-06;1.004199e-05;4.213879e-06;5.306721e-06;3.3280256e-05;1.1448392e-05;4.942806e-06;0.00026877527;4.4238976e-05
levin;3.2678781e-06;2.8846364e-06;1.6723768e-06;0.00017264811;1.613267e-05;2.4152678e-05;2.4676601e-06;1.1361475e-06;2.1292356e-06;5.489968e-06;1.7763622e-06;1.4619175e-05;2.302701e-06;1.7875454e-06;1.5191779e-06;2.221477e-06;4.1927424e-06;6.3029926e-05
yearwood;1.3044452e-06;1.2534132e-06;1.1618026e-06;9.929397e-07;1.4552098e-06;9.209519e-07;3.5317592e-07;7.438811e-07;1.1756155e-06;0.00011857251;1.154089e-06;1.1679078e-06;2.734881e-07;1.1180713e-06;8.245908e-07;2.6935393e-07;9.290382e-07;9.623503e-07
luriem;1.4477569e-06;2.6953776e-06;9.4945904e-07;9.847926e-07;9.3088664e-07;1.0610256e-06;5.1496977e-07;9.156179e-07;1.034223e-06;8.8203547e-07;1.2439087e-06;1.0712768e-06;4.1809275e-07;1.2122471e-06;1.0010833e-06;3.9479008e-07;1.7427062e-06;0.00032708386
rutledge;1.2483218e-06;1.4804169e-06;1.4499989e-06;1.2880511e-06;1.5639258e-06;2.0481275e-06;3.8562283e-07;9.917001e-07;1.0275671e-06;1.1344337e-06;1.6574405e-06;7.488251e-07;3.1083914e-07;0.0002514369;6.5099624e-07;2.9035525e-07;1.1703636e-06;1.2530664e-06
normal;0.00012102353;9.440336e-06;4.369326e-05;0.0015593822;0.00046615704;0.0001424796;7.1012044e-05;0.00021582449;1.4243465e-05;8.95212e-05;1.1426947e-05;0.0005307705;7.7497534e-05;5.2300147e-05;0.00051150355;8.1026534e-05;0.0006580839;6.759084e-05
namely;9.239992e-05;2.010901e-06;0.0002764675;7.643688e-05;0.0001772806;4.9399832e-06;6.589306e-06;6.229043e-05;8.888079e-06;7.3111873e-06;4.3985227e-05;4.1096164e-06;6.049892e-06;2.2017011e-05;2.6978863e-05;5.7836874e-06;1.0461049e-05;6.011324e-06
carleton;4.9260975e-06;0.00183855;0.00013220496;0.000298132;2.8183545e-06;3.8714297e-06;1.2832237e-05;1.14603845e-05;3.997916e-05;1.3885765e-06;7.705632e-05;2.787646e-06;1.0251756e-05;7.1383874e-06;1.359385e-05;9.579888e-06;3.765344e-06;3.2854505e-06
thepresident;1.456341e-06;1.2459669e-06;1.3713985e-06;1.1643988e-06;1.7699526e-06;2.7716821e-06;4.5032226e-07;1.0647672e-06;1.1765105e-06;7.869609e-06;1.3864689e-05;9.333599e-07;3.7409458e-07;3.9871687e-05;9.0084905e-07;3.5219773e-07;1.2459204e-06;1.1842825e-06
