;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
rocky;8.690376e-06;2.2845397e-06;4.323553e-05;1.4104755e-06;1.3567134e-06;1.2966178e-06;9.528757e-07;4.11398e-06;1.7993782e-06;1.4748746e-06;6.8506365e-06;1.4744601e-06;8.80887e-05;1.5609355e-06;1.7693741e-06;2.6987675e-05;7.80691e-06;9.650768e-07;2.245371e-06;1.6649702e-06;1.5823713e-06;1.0590207e-06;3.3765293e-05;1.4585667e-06
adverse;1.993015e-06;4.327021e-06;1.4572689e-06;3.7072266e-06;5.1006587e-06;5.543194e-07;1.8151704e-06;3.239989e-06;3.2594296e-05;6.308041e-07;1.099433e-06;1.3557519e-06;2.8117636e-06;5.0178465e-07;1.826644e-05;2.6556752e-06;6.2058695e-07;2.038146e-06;2.1350195e-06;1.6028531e-06;6.1209853e-06;1.8523344e-06;5.647589e-05;6.185149e-07
rescue;2.0597206e-06;1.4540987e-06;4.760766e-06;5.19514e-06;0.0002699504;1.1181116e-06;1.455536e-06;3.757292e-06;1.922452e-06;1.2110589e-06;1.3755803e-06;0.00014780779;3.2091418e-06;8.504573e-07;4.2566603e-06;0.00010748406;1.0678369e-06;1.1668358e-06;1.0769987e-06;2.4436966e-05;9.135902e-06;1.3723004e-06;5.7152072e-05;1.1389006e-06
isreali;1.0147029e-06;3.8149193e-07;9.434587e-07;1.1517653e-06;5.5356936e-06;3.059284e-07;8.833292e-07;1.5621521e-06;9.599933e-07;3.3414835e-07;9.3922085e-07;6.642422e-05;1.5122064e-06;2.3340851e-07;1.0162084e-06;1.3998109e-06;3.4179757e-07;7.878891e-07;9.757144e-07;1.663034e-06;1.3233015e-06;7.82219e-07;1.1862869e-06;3.1030197e-07
contradictory;1.6363292e-06;1.5920393e-06;8.729208e-05;3.7463503e-06;8.840481e-05;1.701645e-06;1.5000878e-06;2.2504764e-05;2.6525306e-06;1.8369591e-06;8.987125e-07;3.610112e-05;4.0127707e-06;1.0869488e-06;0.00037215525;1.5274757e-06;9.0413005e-07;1.008727e-05;1.422718e-06;7.132197e-06;4.022698e-06;1.945255e-06;1.7832307e-06;1.5811468e-06
keepthe;9.009403e-06;1.6449337e-06;5.416115e-06;2.2796887e-06;1.9925153e-06;1.5018798e-06;1.0813326e-06;1.8726492e-06;3.008992e-06;1.6840222e-06;1.4263303e-05;6.4257115e-06;2.3742273e-06;1.1861683e-06;1.36250155e-05;1.1784016e-05;1.3989157e-06;1.1806317e-06;1.9263257e-06;2.4590596e-05;1.7987187e-06;1.9366955e-06;1.5879633e-06;1.4564748e-06
thecomputer;5.086911e-06;1.9341137e-06;8.990431e-07;1.4356114e-06;1.198136e-06;6.9029534e-07;1.3694447e-05;3.5730987e-05;2.883829e-06;7.5169834e-07;9.985171e-05;1.0838436e-06;2.320899e-06;9.740448e-07;1.1755824e-06;1.476973e-06;2.1228839e-06;7.733662e-06;5.6968506e-06;1.3317259e-06;1.5191648e-06;4.3610515e-05;2.4038939e-06;6.8432746e-07
underground;1.697641e-06;4.225476e-06;5.2668265e-06;1.5796886e-05;0.0002296366;1.1695046e-06;0.00018214593;2.4556048e-06;5.6168105e-06;1.3059613e-06;1.9453073e-05;2.7960454e-05;4.2898405e-06;1.1495072e-06;2.1400404e-06;1.9762708e-06;1.0586614e-06;1.7177434e-06;1.5462115e-06;8.698457e-06;4.620937e-05;2.6035502e-06;2.5889707e-05;1.2985151e-06
clinic;0.0001235106;6.79262e-06;1.982413e-06;1.6900342e-05;5.6010294e-06;2.4828826e-06;1.9019286e-06;2.8586967e-06;5.211398e-06;3.0908018e-06;1.4377638e-06;2.481759e-06;4.943645e-06;1.8896708e-06;3.9687093e-05;1.4105974e-06;1.1207966e-06;5.096777e-06;3.9828838e-06;0.00039745902;0.0002204797;2.0553316e-06;0.00022184593;2.4695455e-06
canal;3.6811366e-06;4.2539e-06;1.7170692e-06;3.5349817e-06;1.6443762e-06;4.4314247e-06;2.8995364e-05;6.1285677e-06;2.1237069e-05;4.702342e-06;3.6008855e-06;1.4754743e-06;0.0006216802;5.759437e-06;6.7418077e-06;1.7332238e-06;2.5245428e-05;2.03255e-06;3.1535958e-05;2.037217e-06;2.7271942e-06;2.1114718e-06;2.9628156e-06;5.1822108e-06
israelite;1.1167514e-06;4.2235683e-07;0.00030380697;1.1413177e-06;8.0016474e-07;3.6760036e-07;8.229012e-07;1.7797769e-06;1.6435982e-06;4.0715037e-07;7.6747233e-07;7.8806086e-05;1.7069325e-06;2.549404e-07;1.7860834e-06;1.3229958e-06;4.1434572e-07;6.336273e-07;8.470697e-07;1.758492e-06;1.0716259e-06;5.8476144e-07;1.1084406e-06;3.5882482e-07
mediocre;5.546648e-06;7.2028015e-05;9.546582e-07;1.36923e-06;6.743199e-07;1.7851872e-06;1.6370619e-06;1.1126953e-06;1.0463958e-06;1.8527672e-06;2.4683257e-05;9.335691e-07;1.3269563e-06;2.2437273e-06;2.792634e-05;0.00012048749;1.9611216e-06;1.2998064e-06;8.924317e-07;8.228934e-07;1.8851453e-06;1.7570562e-06;1.9338906e-06;1.8782473e-06
ofseparate;0.00011296288;7.73471e-07;9.873962e-07;6.047358e-07;7.627911e-07;3.1760928e-07;5.246555e-07;1.326105e-06;6.9755595e-07;3.57189e-07;8.9734567e-07;6.886143e-07;9.248411e-07;3.1136258e-07;8.888194e-07;1.0728997e-06;6.07142e-07;6.7783105e-07;1.0663798e-06;9.52667e-07;8.307563e-07;6.3887984e-07;1.3086906e-06;3.2631047e-07
scheme;2.4459217e-05;1.4175179e-05;1.1289084e-05;1.1748544e-05;1.6298176e-06;1.4896237e-06;0.0021855782;3.0122471e-06;5.0800572e-05;1.5197603e-06;2.2024675e-05;4.3061038e-05;7.697502e-06;2.3833225e-06;3.835588e-06;2.5600757e-06;2.3374562e-06;0.0001233815;4.2563397e-06;2.586712e-06;2.9289356e-05;1.1336708e-05;7.936663e-05;1.5547907e-06
jordan;1.6138326e-06;1.2078491e-06;3.5423911e-06;5.870696e-06;1.3410504e-06;7.648761e-07;1.792978e-06;0.00021519864;4.8616843e-05;8.02704e-07;2.0683176e-06;0.00033455572;7.6255683e-06;7.9629575e-07;1.8102231e-06;0.00018749994;1.6301803e-06;3.9274513e-05;6.3820075e-06;2.655289e-06;1.4185726e-05;5.7800416e-06;3.16297e-06;7.937353e-07
offset;1.1220795e-05;2.7862756e-05;7.507131e-07;2.6266093e-06;1.1828623e-06;1.1258702e-06;1.6622014e-06;2.0148425e-06;5.0388253e-06;1.1628227e-06;5.7135017e-05;1.8262574e-06;1.7038456e-06;1.3901041e-06;3.663273e-06;3.509966e-05;1.570875e-06;6.716044e-05;3.505339e-06;1.4046834e-06;3.191945e-06;0.0012485618;6.0681206e-05;1.0664652e-06
mariner;2.4170304e-06;1.9977426e-06;5.594373e-07;1.9117595e-06;7.4930466e-07;3.080181e-07;7.72876e-07;2.6682985e-06;2.600559e-06;3.3467967e-07;1.2685317e-06;1.8867196e-06;1.2516431e-06;3.4712423e-07;1.1260048e-06;0.0004089989;1.2324061e-06;1.2093814e-06;1.4704733e-06;2.0838363e-06;2.251164e-06;1.3786874e-06;0.000532816;3.272501e-07
sounless;0.0001550986;8.522807e-07;1.0625289e-06;6.573247e-07;8.5381475e-07;3.4497145e-07;5.4023303e-07;1.2528386e-06;7.030296e-07;3.8549655e-07;9.481421e-07;7.2005906e-07;9.482894e-07;3.393827e-07;9.576678e-07;1.11791e-06;6.3629267e-07;7.295823e-07;9.983405e-07;1.0485865e-06;8.551678e-07;6.533397e-07;1.57918e-06;3.5379617e-07
magnetic;1.7712047e-05;3.6381894e-06;1.4485687e-06;3.6344547e-06;1.1956613e-06;4.8442337e-07;2.2992563e-06;6.0013273e-05;0.00013841066;5.059154e-07;8.437979e-05;2.5546251e-05;2.2640756e-06;8.2649944e-07;1.9923243e-06;1.6039088e-06;2.2204667e-06;2.531258e-06;1.4808049e-05;2.9523549e-06;2.9018431e-06;2.8612135e-06;0.0006032649;4.9674145e-07
inside;0.0004394821;3.5006968e-05;2.434658e-05;5.6148114e-05;0.001984489;3.119192e-05;7.521854e-05;1.5406027e-05;4.2566495e-05;3.0429519e-05;0.0004768038;6.434026e-05;1.8242301e-05;4.043885e-05;0.000114440016;4.8877966e-05;3.2651154e-05;0.00038952884;8.49442e-06;0.0006640598;1.582551e-05;0.0003091209;0.00017063532;2.8122e-05
ingest;1.6887162e-06;1.4803394e-06;1.3488232e-06;1.2680781e-06;8.9193435e-07;3.353743e-07;7.2165733e-07;3.0429828e-06;1.2309172e-06;3.8453638e-07;8.629746e-07;9.972987e-07;1.2686793e-06;3.3071817e-07;2.445588e-06;8.15676e-07;6.036853e-07;8.4709416e-07;1.3533013e-06;1.1488946e-06;1.1736431e-06;9.158961e-07;0.00014641308;3.5098364e-07
homework;3.016155e-06;9.657642e-07;1.8400342e-06;2.1700748e-06;2.395519e-06;2.2096003e-06;1.1665918e-06;3.557501e-05;1.6275418e-06;2.560694e-06;2.8710597e-06;1.7416701e-06;0.00014195817;1.875237e-06;1.540298e-06;6.8677537e-06;4.541067e-06;1.014814e-06;4.0322852e-06;4.578363e-05;1.7900409e-06;1.5325742e-06;2.7668225e-06;2.2546408e-06
grad;2.85569e-06;5.818425e-06;1.3077457e-06;7.141506e-06;2.4417335e-05;9.821888e-07;2.1199464e-06;1.9938268e-05;2.2958226e-05;9.965158e-07;3.8955695e-05;1.0057376e-05;4.036733e-06;1.6432641e-06;1.3562135e-06;9.9901794e-05;5.939937e-06;2.5868283e-06;0.0005345483;2.9941666e-06;1.3581197e-05;5.3417048e-06;5.1888437e-05;1.05989e-06
airport;9.6319956e-05;4.411872e-06;3.4048396e-06;0.0002080136;1.0434394e-05;3.2472517e-06;2.0960738e-06;8.587242e-06;0.00020072606;3.744585e-06;2.7068977e-06;9.095801e-06;4.47867e-06;2.230823e-06;2.5519134e-06;2.5643128e-06;1.3795201e-06;4.297503e-06;6.55334e-06;6.194069e-05;8.0523656e-05;2.634755e-06;6.3980247e-06;3.597608e-06
expressly;1.5765204e-06;9.746226e-07;3.3235505e-05;1.9023241e-06;1.0539786e-06;4.1355733e-07;1.1927827e-06;1.947455e-06;1.6282171e-06;5.0161606e-07;7.625732e-07;1.2385569e-06;1.2054607e-05;3.4060216e-07;1.7169947e-06;1.0375038e-06;6.9221375e-07;7.512314e-07;1.1493481e-06;9.785718e-07;1.34637085e-05;6.975835e-07;1.5523162e-06;4.6195674e-07
northeastern;1.2362195e-06;9.554573e-07;1.0052302e-06;2.8320849e-06;1.0354586e-06;6.794306e-07;0.00012519519;0.0002840427;2.6151354e-06;6.8925993e-07;3.5936846e-06;2.6317502e-06;4.411224e-06;1.1619485e-06;1.0705699e-06;2.1632255e-05;6.0955986e-06;1.3517368e-06;0.00023886937;1.4685563e-06;3.1164757e-06;1.0907646e-06;2.1115507e-06;7.152497e-07
donate;3.5965477e-05;1.8837993e-06;3.3386145e-06;2.7666013e-06;1.4072461e-06;1.0074964e-06;1.5203593e-06;0.00010453444;0.00014305252;1.0162605e-06;7.854421e-06;2.3295222e-05;6.9091884e-06;1.2985115e-06;1.620575e-05;1.9719575e-06;3.163311e-06;1.4399783e-05;8.545411e-05;2.5727627e-06;2.5830186e-06;4.313935e-06;3.0978551e-06;9.951685e-07
informatik;1.8322487e-06;1.9350712e-06;9.736254e-07;2.8779928e-06;1.0856605e-06;5.042584e-07;0.00095386733;4.1622443e-06;5.4326156e-05;4.8707267e-07;0.00034893394;1.5216375e-06;2.947459e-06;1.0502556e-06;1.1089717e-06;2.356438e-06;3.7667128e-06;0.0004292328;0.0005185231;1.0130223e-06;2.731494e-06;1.6052856e-05;2.1321869e-06;5.2262703e-07
embarrassed;1.7055047e-06;2.092283e-06;5.298697e-06;1.8254535e-05;3.4642806e-06;3.4905236e-06;1.3072699e-06;4.277145e-06;1.680899e-06;3.9446095e-06;8.063078e-07;2.3306933e-05;1.7528731e-05;2.059215e-06;5.4524913e-05;1.0555017e-05;1.7829262e-06;9.66936e-07;1.8140873e-06;1.5696483e-05;3.901499e-06;1.1815594e-06;1.2451141e-05;3.6456468e-06
scholarly;1.242004e-06;1.330059e-06;0.00012116283;2.8811041e-06;1.1753732e-06;5.1096254e-07;2.978369e-06;2.463493e-06;2.030601e-05;5.624883e-07;8.4516296e-07;9.607086e-05;4.4716276e-06;3.649506e-07;2.160128e-05;1.6124944e-06;3.9679776e-07;1.1637763e-06;1.5253917e-06;1.65204e-06;7.3832575e-06;1.4052214e-06;1.4938078e-06;5.273694e-07
practical;6.273795e-05;0.00032941013;5.9070946e-05;3.5382094e-05;6.865772e-05;9.749418e-06;0.0002729399;3.4991965e-06;0.00015804387;1.02385175e-05;3.7791626e-06;4.540141e-06;0.00012801292;1.2298861e-05;0.00017885628;2.2381848e-06;8.228764e-06;3.166104e-06;5.0565823e-06;4.040038e-06;0.00012781889;7.2269545e-06;0.0001332606;1.1624423e-05
recompile;1.1983702e-06;5.8809076e-07;6.9359464e-07;8.5156097e-07;7.8514773e-07;2.8964004e-07;9.68815e-07;1.7285512e-06;1.907917e-06;3.201098e-07;1.4702854e-06;8.3224734e-07;1.1713855e-06;2.7660934e-07;9.2340656e-07;9.218163e-07;5.0242045e-07;0.00013868701;2.735684e-06;6.880124e-07;1.0681883e-06;2.2359254e-06;1.2830612e-06;2.883307e-07
timeto;4.537197e-06;1.1493628e-05;1.5706088e-05;5.825349e-06;2.5978587e-05;6.3822195e-06;3.6164724e-06;1.4641232e-05;1.4715469e-06;7.353971e-06;1.3143654e-06;2.124278e-06;5.680433e-06;5.4710213e-06;9.157239e-06;3.6133944e-05;5.202547e-06;1.152048e-06;2.3475204e-06;3.852044e-06;6.567917e-06;1.424636e-06;1.36878525e-05;7.0965757e-06
flourish;4.31382e-05;2.8309696e-06;3.3787794e-05;1.4755234e-06;1.1988378e-06;9.641814e-07;9.580806e-07;1.7394406e-06;1.4903392e-06;1.0474797e-06;9.104864e-07;2.0097563e-05;2.5166225e-06;7.989535e-07;0.00011965444;1.3851648e-06;8.5286047e-07;9.583057e-07;1.1262969e-06;2.0260686e-06;2.1765245e-06;1.1107941e-06;1.0145204e-05;9.435518e-07
ware;1.2929414e-06;6.7245463e-07;9.127639e-07;1.337175e-06;1.1579577e-06;6.4918777e-07;2.1095582e-06;2.9642657e-05;3.7777513e-06;6.758878e-07;1.9675456e-06;3.3094616e-06;9.9624995e-06;7.576317e-07;1.389187e-06;1.3148727e-06;2.1715796e-06;0.0003069466;4.4421984e-05;1.0465245e-06;1.46519e-06;9.137992e-06;1.7049005e-06;6.235634e-07
clesun;2.8704399e-05;5.93202e-07;1.1006915e-06;1.0132433e-06;0.00027421213;4.651209e-07;8.3487214e-07;2.1329151e-06;8.29021e-07;5.2155195e-07;1.041245e-06;9.702409e-07;2.4093101e-06;4.0244888e-07;1.1073822e-06;1.4314168e-06;8.2009785e-07;8.503236e-07;1.1484815e-06;2.4309625e-06;1.6141732e-06;8.029436e-07;1.3879896e-06;4.911636e-07
negligence;1.2009708e-06;6.3622167e-07;7.662259e-07;1.7034622e-06;0.00010113709;2.8242238e-07;8.5640676e-07;2.136494e-06;1.133173e-06;3.3772497e-07;8.577096e-07;9.839977e-07;2.9585435e-06;2.241117e-07;1.0076975e-06;1.0073368e-06;4.0221283e-07;8.109303e-07;9.651944e-07;1.7202665e-06;8.116755e-06;8.0255927e-07;4.8972133e-06;3.1491808e-07
myunderstande;0.0001591811;9.780556e-07;1.137884e-06;7.1339736e-07;8.7971046e-07;3.9164343e-07;5.6187884e-07;1.2708955e-06;7.3054173e-07;4.3741596e-07;9.552806e-07;7.591506e-07;1.0242331e-06;3.7899312e-07;1.4346684e-06;1.1795248e-06;6.675085e-07;7.488009e-07;1.0145739e-06;1.103988e-06;9.096626e-07;6.74856e-07;1.6657559e-06;4.0178733e-07
taking;2.5321167e-05;6.040461e-06;4.569488e-05;3.5375042e-06;1.0754064e-05;1.2762721e-06;1.2965969e-06;3.953555e-05;2.5022619e-06;1.459461e-06;1.4494577e-06;1.5656244e-06;3.6204956e-06;1.3177781e-06;3.7671302e-06;2.116412e-05;2.0908728e-06;1.97888e-06;2.0399289e-06;2.3775565e-06;1.401207e-05;4.4241868e-05;1.7971686e-05;1.3134796e-06
orother;1.5766226e-06;1.8401365e-06;2.5057873e-06;3.6629635e-06;1.8780513e-06;7.1867584e-07;7.0038946e-06;1.5996505e-06;1.34282e-06;8.67498e-07;8.257194e-07;1.8270013e-06;5.711723e-05;5.5445753e-07;1.0846506e-05;1.3486022e-06;7.978037e-07;9.503984e-07;1.0981714e-06;1.3836247e-06;5.4023378e-05;1.0369777e-06;1.5740692e-06;8.3585286e-07
cultivate;1.1868093e-06;1.006138e-06;6.3783814e-06;1.825357e-06;1.1168217e-06;6.4441343e-07;1.1551198e-05;1.4498892e-06;1.2015055e-06;6.9368804e-07;8.0750596e-07;7.828447e-05;2.23946e-06;4.8211217e-07;9.940606e-06;1.4785204e-06;4.854218e-07;8.849373e-07;9.835773e-07;2.4852382e-06;1.7314201e-06;1.0184144e-06;1.8416989e-06;6.4152556e-07
lead;0.001116703;0.0005028721;0.00092182687;0.0006829164;0.0001799794;0.00011111188;0.0004213947;5.3074714e-06;2.728647e-05;0.000110232744;0.0012720196;0.0007365787;4.356355e-05;0.00012411215;0.0013956972;0.0016507976;3.0309788e-05;7.21123e-05;5.254254e-06;0.0010830703;0.00064213574;0.00036724666;0.00078675256;0.000105915184
guzman;1.0912846e-06;5.233307e-07;7.3437127e-07;8.8148875e-07;7.125369e-07;2.8442142e-07;7.1206176e-07;1.800133e-06;8.160468e-07;3.2386706e-07;8.327886e-07;9.121692e-07;1.0877949e-06;2.491283e-07;8.627328e-07;0.00014601208;6.2730186e-07;6.474858e-07;1.0227888e-06;8.934776e-07;8.8400327e-07;6.334856e-07;8.9877676e-07;3.0988025e-07
hughe;0.00021603316;4.213135e-06;1.5522223e-06;4.03417e-06;3.6816493e-06;7.102813e-07;0.00020980618;0.0007839717;9.057331e-05;7.383503e-07;0.000423273;2.3463635e-06;3.4908269e-06;1.8254755e-06;9.04044e-07;3.1786456e-06;8.4155445e-06;7.430265e-06;1.4694185e-05;1.8909238e-06;1.09911325e-05;5.0214235e-06;9.912129e-06;7.684677e-07
heterosexual;1.6118146e-06;1.5353817e-06;0.00070306746;2.4271533e-06;1.1926184e-06;4.988197e-07;1.0199989e-06;4.196414e-06;1.896622e-06;6.0473974e-07;9.1483565e-07;1.9686456e-06;2.336471e-06;3.81381e-07;2.5224306e-06;1.141902e-06;6.643965e-07;7.408475e-07;7.478095e-07;1.6793527e-06;8.741068e-06;7.459695e-07;1.96954e-05;5.2632583e-07
herb;2.5654474e-06;4.236536e-06;5.2278087e-06;4.8104184e-06;1.3692228e-06;1.2464697e-06;1.6369792e-06;9.8186265e-06;2.719461e-06;1.3714853e-06;1.7384538e-06;3.2521154e-06;4.014623e-06;1.3515098e-06;4.793687e-06;2.7491393e-05;2.2597055e-06;4.4537694e-05;1.0946013e-05;1.9029922e-06;1.12434345e-05;2.710126e-06;3.544829e-05;1.3013901e-06
marry;2.1415601e-06;7.4422087e-07;0.00093860633;4.5983656e-06;0.00029057683;2.2698828e-06;1.9766992e-06;4.957195e-06;2.4902681e-06;2.5433897e-06;1.0919722e-06;5.74578e-05;6.582339e-06;1.2447736e-06;4.097787e-06;2.0858595e-06;1.3913824e-06;9.2195563e-07;1.2731009e-06;0.00015898762;4.3770624e-06;1.3079268e-06;2.317727e-06;2.0845139e-06
identical;0.00014794341;2.9770752e-05;5.1229083e-05;2.1344575e-05;2.0182838e-06;1.634561e-06;0.00024455684;3.0808997e-06;2.7510225e-05;1.8084592e-06;0.00021673489;2.6901755e-06;6.274099e-06;2.4895317e-06;1.45942395e-05;2.9815167e-06;2.507801e-06;0.00011197282;4.777524e-06;2.1847918e-06;0.00018598577;0.00020758164;8.348625e-05;1.7341421e-06
american;0.00022246018;7.560679e-05;0.00011630511;0.0021949254;0.0014726303;3.797646e-05;0.0017740349;1.741121e-05;0.00025721863;3.8953774e-05;1.9083295e-06;0.0012063944;0.0021489428;3.619017e-05;5.1220097e-05;0.0013826685;2.2130178e-05;2.7349724e-06;3.0224596e-06;7.181156e-05;0.005794249;7.410942e-06;0.00047612516;4.9997212e-05
federalist;1.5255057e-06;1.3533243e-06;7.6493285e-07;5.7581956e-06;1.5448795e-06;1.842513e-07;1.8660137e-06;1.5034966e-06;1.4696619e-06;2.3416159e-07;8.238387e-07;1.6888575e-06;4.5294237e-06;1.4105865e-07;1.5182555e-06;1.1825658e-06;1.5964811e-07;8.8312635e-07;7.423934e-07;1.1864129e-06;0.00045119607;7.601603e-07;1.4857875e-06;2.1756709e-07
addiction;1.930006e-06;3.3400934e-06;3.2888204e-06;4.984852e-06;1.4698627e-06;3.8367264e-07;1.2158258e-06;2.101558e-06;1.5035185e-06;4.820366e-07;9.491264e-07;1.5390675e-06;2.877364e-06;3.349793e-07;1.9605125e-06;1.1492173e-06;3.7864874e-07;1.0017025e-06;8.690731e-07;1.5819735e-06;0.00011452046;1.0246218e-06;5.6286677e-05;4.3822735e-07
jesse;5.6086515e-06;3.5067062e-06;1.4166977e-06;3.0029069e-05;2.1725336e-06;1.7033223e-06;1.8305745e-06;0.00027657335;8.373458e-06;1.9096108e-06;2.7765393e-06;1.5682185e-06;3.0582971e-06;1.7322759e-06;2.7655674e-06;1.1700209e-05;2.3401483e-06;0.000111659945;7.7750365e-06;1.5919729e-06;2.0108695e-05;0.0001328397;5.7445623e-06;1.7770225e-06
tony;6.4741594e-06;4.1072603e-06;0.00016593831;7.4676364e-06;1.3928981e-06;1.7737967e-06;3.4870607e-06;0.0031298245;0.00032285717;1.774228e-06;0.0002019178;1.8937553e-06;1.4780872e-05;3.3417125e-06;5.4795197e-05;0.00019171322;2.382621e-05;1.048587e-05;0.00016897386;1.7973578e-06;3.5233493e-06;8.853417e-06;2.503767e-06;1.8579539e-06
somethingthat;2.5973866e-06;2.3115683e-06;1.8218303e-05;2.7251224e-06;1.3493262e-05;1.752192e-06;1.0632125e-06;2.5834918e-06;1.8107586e-06;2.0265045e-06;8.0478975e-07;1.5551497e-06;6.34693e-06;1.2080048e-06;4.590854e-05;1.2659427e-06;1.3568083e-06;1.1851419e-06;1.5366915e-06;2.4340523e-05;2.8716865e-06;1.3234805e-06;1.941594e-05;1.7306676e-06
kermit;2.1477492e-06;1.3119609e-06;9.6265554e-05;1.5543102e-06;3.0918036e-05;8.341915e-07;1.4185748e-06;3.893148e-06;4.1974854e-06;8.8172055e-07;8.8480294e-05;1.4363771e-06;3.1091167e-06;1.1259339e-06;1.6541667e-06;1.3491011e-06;4.399045e-06;8.07789e-05;7.240923e-05;2.017531e-06;1.5026535e-06;2.912628e-06;8.290898e-06;8.134964e-07
milage;0.00016940877;7.8765447e-07;1.037113e-06;6.4365685e-07;7.980674e-07;3.5353332e-07;5.33819e-07;1.6267934e-06;7.3760816e-07;3.9245927e-07;9.702444e-07;6.9255333e-07;9.98487e-07;3.6600846e-07;9.5164523e-07;1.1361135e-06;7.770494e-07;7.528832e-07;1.7714691e-06;9.563527e-07;8.1258827e-07;6.742198e-07;1.3847332e-06;3.6131095e-07
speaker;0.00016765177;8.329773e-06;6.54572e-05;7.442798e-05;3.9244384e-05;5.2081314e-06;2.0626554e-05;1.8866484e-05;0.00015885866;5.4616307e-06;0.0005101493;2.8637114e-05;7.7974155e-06;6.6103594e-06;1.985247e-05;4.783123e-05;1.1363797e-05;2.9374337e-06;3.9548693e-05;4.2257958e-05;4.827447e-05;2.6845746e-06;7.99301e-06;5.6159524e-06
chicago;7.3234473e-06;1.8536513e-06;1.3138893e-05;1.2601559e-05;0.00014000517;1.2171574e-06;2.700797e-06;0.001695752;8.634195e-05;1.2866722e-06;4.338906e-06;9.178106e-06;0.00021345673;1.8365043e-06;2.7316328e-06;0.0012119723;1.7623537e-05;4.0576574e-06;8.5135485e-05;5.361673e-06;0.00016666974;2.9236624e-06;4.8568095e-06;1.4315059e-06
nightline;9.493532e-07;7.1303003e-07;1.0646954e-06;1.1521619e-05;0.00010324875;6.050726e-07;2.851832e-06;2.374641e-05;1.862734e-05;6.945519e-07;1.0685175e-06;1.1999664e-06;2.0178977e-06;4.5139842e-07;1.0579015e-06;6.2816207e-06;6.7209936e-07;3.744269e-06;2.4746662e-06;2.665031e-06;4.0034056e-06;1.4618374e-06;1.4655941e-06;6.823828e-07
identifiable;1.4566754e-06;7.6834306e-07;4.0757104e-06;3.0704223e-06;9.79688e-05;5.3416824e-07;1.4228318e-06;1.8218076e-05;3.292516e-06;6.0495137e-07;1.1350795e-06;1.6374175e-05;3.6212414e-06;4.3914775e-07;1.6603193e-06;1.838489e-06;7.226063e-07;1.0262751e-06;1.5960848e-06;2.5370605e-06;8.636921e-06;1.0987746e-06;2.0359112e-06;5.7155785e-07
goodbye;2.9086104e-06;1.0729184e-06;1.9130108e-05;3.3793333e-06;1.2820028e-05;1.1392535e-06;1.4245467e-05;3.040226e-05;1.689519e-05;1.2269996e-06;7.370222e-06;1.2391471e-05;2.9307787e-06;1.0753894e-06;1.6442501e-06;1.765297e-05;1.8789493e-06;1.7197415e-06;4.6363234e-06;3.2871554e-05;1.7715533e-06;1.9406114e-06;1.6800153e-06;1.1201322e-06
intoa;1.704812e-06;1.7479078e-06;3.2932723e-05;4.358572e-06;3.3109765e-05;1.0488741e-06;1.6381866e-05;4.260181e-06;2.0811623e-05;1.1058801e-06;2.6981993e-06;9.03611e-06;2.4030263e-05;1.1033626e-06;2.382527e-06;9.989036e-06;2.7294423e-06;4.0679756e-06;5.6251934e-05;3.3973422e-06;1.02690965e-05;6.616103e-06;1.5645016e-06;1.1213763e-06
purchase;0.00042575618;4.568184e-05;2.300938e-05;4.1140116e-05;3.7787573e-05;1.7278784e-06;0.00020160477;5.298909e-06;0.00024371501;1.6641678e-06;0.0016914911;6.15591e-05;1.6561758e-05;4.2977445e-06;3.6406368e-06;2.3142125e-06;7.92759e-06;1.5128135e-05;0.0016057162;4.7016397e-06;0.0008287638;0.00014491395;1.0017204e-05;1.8357197e-06
greenbelt;1.6531375e-06;1.4025292e-06;9.742737e-07;1.5462496e-06;8.6185076e-07;2.1625655e-07;9.732786e-07;2.7230624e-06;6.5312546e-05;2.473402e-07;2.3631452e-05;1.0961376e-06;1.4133784e-06;2.5315433e-07;7.9904873e-07;1.0435571e-06;6.012211e-07;1.5691193e-06;2.8308239e-06;1.022118e-06;1.3335035e-06;1.7413953e-06;5.4367705e-05;2.3939776e-07
oblige;1.6902726e-06;3.279716e-06;3.055292e-05;3.354252e-05;1.7349037e-06;2.1470985e-06;8.6729015e-06;8.736166e-06;3.4579325e-06;2.2752358e-06;1.4658989e-06;3.4932124e-05;7.4626955e-06;1.862627e-06;0.00022172232;1.2548171e-05;2.1611215e-06;1.8065896e-06;0.00013948084;2.8446154e-06;5.2490544e-05;1.5053959e-06;2.9392372e-06;2.2648342e-06
tail;0.00022792308;2.2655824e-05;1.1849428e-05;1.7678465e-05;6.388352e-05;1.25959095e-05;2.0680554e-06;9.851829e-06;2.385317e-06;1.3341565e-05;5.172271e-06;4.7601898e-06;6.3286525e-06;1.1730531e-05;0.00011771924;5.465515e-05;9.755446e-06;2.4522249e-05;3.076208e-06;0.00015922319;9.144117e-06;1.23620985e-05;0.0001586182;1.1823724e-05
