;0;1;2;3;4;5;6;7;8;9;10
stagger;6.890816e-07;8.4661025e-07;2.3382183e-06;2.0568384e-06;8.532917e-07;1.320558e-06;2.3158984e-05;5.389874e-05;7.347273e-06;1.2052637e-06;4.418565e-06
sweat;1.4092029e-05;1.2581501e-06;9.4467157e-07;6.4032124e-06;1.1073651e-05;1.0388028e-06;2.817514e-06;5.31442e-05;7.5280997e-07;3.1637583e-06;1.8164849e-06
novel;6.354481e-05;0.00013026649;1.4647667e-06;7.764156e-06;4.7155227e-06;3.7600366e-06;6.400523e-06;2.366089e-06;2.3651637e-05;3.9748644e-05;2.1729097e-06
montana;5.8413485e-07;8.5067956e-07;1.8422118e-06;1.8218026e-06;0.00017027241;1.1470001e-06;1.4904713e-06;1.3582318e-06;2.6483032e-05;6.152975e-05;1.0001617e-06
appartus;5.280576e-07;5.1674766e-07;7.0052556e-07;6.0544313e-05;6.876364e-07;7.092632e-07;7.105892e-07;6.9806845e-07;7.936704e-07;8.73213e-07;9.597422e-07
cosmological;8.12657e-07;4.605788e-06;6.3383004e-07;8.6972e-05;7.5357826e-07;7.4942204e-07;7.396876e-07;7.312291e-07;7.8328685e-07;9.309312e-07;9.2930253e-07
saidthat;1.1323561e-05;4.712966e-05;8.8438765e-06;1.3394701e-06;1.6354968e-06;1.3041627e-06;1.3932864e-05;5.7214296e-05;8.0769877e-07;1.561077e-06;2.2626115e-05
dynamic;6.181278e-05;7.64845e-06;0.00011842318;0.00024044413;2.2382642e-06;1.9896313e-06;1.934085e-06;1.6613668e-06;0.00022139994;7.679876e-05;1.4976344e-05
bmug;5.445301e-07;5.63095e-07;0.0004919109;7.014658e-07;7.263019e-07;1.2989656e-06;6.2712803e-07;6.7170754e-07;1.1450128e-06;7.7669614e-07;1.0019172e-06
perverse;0.00014598409;1.1351165e-06;5.549044e-07;8.0419306e-07;6.2771306e-07;9.1137053e-07;3.9894176e-06;7.2556213e-07;6.1526464e-07;7.249235e-07;9.710118e-07
extra;3.833739e-06;0.00022614707;0.0006791589;0.0003050269;0.0005732009;3.7354737e-05;0.00012166995;7.904168e-06;0.00017848298;0.0005642831;3.448462e-06
pair;4.3790274e-06;5.3577523e-06;5.6760786e-05;3.865192e-06;9.847767e-05;0.00043423573;3.096093e-06;2.9214361e-05;5.527463e-05;0.0002495809;1.2291783e-06
fighting;8.614654e-07;1.0450524e-06;8.091115e-07;1.6869017e-06;3.43942e-05;7.527493e-05;2.2094897e-05;1.8577304e-05;7.2839765e-07;1.1834318e-06;0.0001883496
deeply;0.000117892196;2.6602227e-05;1.1173407e-06;2.2069055e-06;1.2837639e-06;2.570259e-05;4.319507e-05;0.00017015456;9.1719113e-07;1.673e-06;8.965545e-05
ephesian;0.00013035159;9.842134e-07;5.783187e-07;7.114483e-07;6.0119646e-07;7.1799e-07;7.328752e-07;6.7088234e-07;5.9267404e-07;7.2539586e-07;8.22654e-07
blind;0.00012830352;0.00030319727;0.00012467371;0.00027485407;1.38273e-06;6.7819315e-06;2.5736721e-05;5.1168114e-05;2.4922092e-06;2.5327618e-06;5.573333e-05
paramax;6.294741e-07;8.2010513e-07;2.7473807e-06;1.2687244e-06;5.4445223e-05;1.1282132e-06;7.845869e-07;1.217777e-06;3.8407296e-05;8.521692e-06;9.591648e-07
third;0.00022110215;5.354598e-05;0.00035335892;0.00018347007;0.0016772198;0.00021768367;0.00022677265;0.00097116147;0.00012186204;7.015641e-05;0.00059308927
page;0.00021611755;4.640314e-06;0.0007326461;0.0016493436;2.6049713e-06;5.3599915e-06;1.2437871e-05;0.0001090416;0.0010999616;5.583124e-06;0.0013481494
azerbaijan;9.2327656e-07;1.3809854e-06;1.430119e-06;3.796894e-06;1.1853348e-06;1.2347895e-06;1.6125907e-06;0.0004126383;1.1822294e-06;1.574909e-06;0.0016124443
girl;8.45498e-05;4.061893e-06;1.5768245e-06;2.4219169e-06;1.2166911e-06;1.3082312e-06;1.6394637e-06;0.0010334686;9.0229736e-07;7.033461e-06;0.00019424489
iris;8.465456e-06;1.522899e-06;6.7880496e-06;3.877623e-06;8.4625736e-07;1.3498953e-06;7.483069e-07;8.938664e-07;0.00025118949;1.2362946e-06;1.1769856e-06
scriptura;4.0613348e-05;1.1350699e-06;6.720173e-07;8.295635e-07;6.8858463e-07;1.1199759e-06;2.600627e-05;8.3220385e-07;5.6462017e-07;1.3945644e-06;1.0075821e-06
thinkof;9.520156e-06;2.4881101e-05;1.84746e-05;2.4480503e-06;2.3553848e-06;4.276391e-06;1.0296809e-05;1.5243495e-06;1.1016963e-06;1.9991601e-05;1.5291918e-06
aurora;9.335427e-07;1.1512483e-06;1.437588e-06;0.00059594493;3.7437217e-06;1.2642307e-06;1.0874934e-06;1.3667452e-06;1.2989638e-06;1.6979674e-06;1.5486302e-06
pointed;8.5828415e-06;4.865505e-06;1.2984751e-06;1.4115603e-06;1.0346397e-06;1.6264391e-06;1.6739954e-05;1.2750113e-06;2.4692199e-05;1.1512592e-06;1.01995565e-05
whichi;1.5443147e-05;3.9205315e-05;8.384433e-06;1.2888397e-05;3.3545161e-06;5.267804e-06;5.371405e-06;1.270221e-06;2.8116333e-06;5.8548844e-06;1.6967241e-06
lion;2.943813e-05;6.868025e-05;1.2149562e-06;1.0043377e-06;0.00010301806;8.968065e-07;2.2068298e-06;2.5825544e-05;6.8965346e-07;1.1754288e-06;2.333089e-06
exist;0.000588177;0.0034405903;0.0003361739;0.0006530501;9.515636e-06;0.00046997188;0.000149723;4.815313e-06;0.00055255817;9.599547e-05;0.0018878471
sale;9.975881e-07;1.3753968e-06;0.0027403315;0.00026251667;3.6287176e-05;1.0043551e-05;0.0003876557;5.4157786e-06;9.070149e-05;0.00074569206;1.8598648e-06
settle;4.6303583e-05;2.298634e-06;6.249456e-05;5.4658303e-05;5.000958e-05;1.5799804e-05;4.6917616e-05;9.1217946e-05;3.086949e-05;9.992455e-06;0.00034319007
spokesperson;4.1659077e-06;1.0055884e-06;1.2189231e-06;2.9668963e-06;9.146184e-07;1.7952121e-05;2.9034843e-05;1.4430366e-06;3.2261366e-06;1.7345623e-05;1.5749764e-06
agent;5.1330358e-06;2.0378232e-06;2.179085e-06;4.270294e-05;7.854065e-05;0.001072166;0.0012354098;3.8730468e-05;2.3263908e-06;2.2693022e-05;0.00012709979
biker;7.985966e-07;9.736241e-07;9.4335263e-07;1.273169e-06;1.6986198e-06;1.0849124e-06;4.2696183e-06;2.4792793e-05;7.162532e-07;0.00010928725;5.113995e-06
negotiate;8.9168253e-07;1.2545568e-06;3.2641765e-05;5.4110847e-06;1.8215494e-05;9.760139e-05;0.000115558345;6.2320905e-06;1.4239847e-06;7.937362e-05;0.00024693797
impulse;1.1701039e-05;1.7127157e-05;7.964474e-05;5.3956304e-05;1.2673661e-06;1.4621036e-06;1.110482e-06;1.607869e-06;6.861915e-05;9.057174e-05;1.1590256e-06
sherri;4.928501e-07;7.746131e-07;6.434106e-07;7.930696e-07;0.0005460447;5.190065e-07;7.334192e-07;9.307619e-07;5.087548e-07;8.3628265e-07;7.787781e-07
ariv;4.7388664e-07;5.978552e-07;6.41808e-07;9.215556e-07;5.83324e-07;7.232777e-07;1.0113764e-06;7.346086e-07;5.7164294e-07;6.9147166e-07;5.3641146e-05
custody;1.4062608e-05;1.5567544e-05;7.2638557e-07;1.2328309e-06;9.78943e-07;1.1767789e-05;2.1984977e-05;1.9743526e-05;6.965522e-07;1.1004234e-06;5.2543614e-06
sura;7.2261497e-07;8.4289553e-07;2.8114295e-05;2.6621276e-06;4.4498474e-06;1.6876717e-06;5.983185e-06;3.2187338e-06;5.9956088e-05;5.6414638e-06;1.1544321e-06
chin;4.5435976e-05;3.4243176e-06;4.8323822e-05;1.4678534e-06;2.0686095e-06;1.0664284e-06;9.101264e-07;3.133538e-05;1.5029637e-05;1.932878e-05;1.1335488e-06
schedule;9.2727214e-07;1.3902368e-06;1.9752626e-06;0.00077583827;0.00045284242;5.4321645e-05;0.00025040723;2.733325e-06;4.3762793e-06;1.686087e-05;4.258339e-06
netcom;0.0005535998;0.00014151713;0.00063956727;0.00016187587;0.0014225267;0.0026147624;0.0002083612;0.00041797024;9.00743e-06;9.166817e-05;2.0033597e-06
aggressively;3.2016496e-06;1.2281872e-06;7.717769e-07;2.9783623e-05;8.843398e-07;5.6383665e-06;1.8582652e-05;1.6556822e-06;2.6958157e-06;1.1167403e-06;1.2232531e-06
producer;6.786779e-07;8.653912e-07;7.714951e-07;1.2148236e-06;1.5494596e-05;1.5779904e-05;3.6783797e-05;1.0084236e-06;2.4195945e-06;1.5229367e-06;2.731156e-06
algorithmin;6.002698e-07;6.4765806e-07;7.6973345e-07;8.4262075e-07;6.9902416e-07;8.136192e-05;1.1529228e-06;6.101857e-07;1.8911422e-06;1.0481175e-06;8.3167043e-07
workspace;4.899498e-07;5.870515e-07;1.456641e-06;1.8944238e-06;6.985643e-07;1.2056082e-06;5.359641e-07;5.0517275e-07;0.0002572974;1.0876549e-06;1.1841869e-06
loan;3.0625704e-06;7.263235e-06;3.059618e-06;0.000102352606;1.4607325e-06;1.6273321e-05;0.00012040101;5.512818e-05;1.3399814e-06;4.433702e-06;2.4598119e-06
append;1.2355442e-06;2.5181787e-06;1.391799e-06;8.035044e-06;1.0569474e-06;4.2424403e-05;1.2935602e-06;9.051934e-07;4.4370954e-05;7.0134706e-06;5.6418535e-06
multitasking;1.2468116e-06;6.5817294e-05;1.1259657e-05;8.570213e-07;1.0963412e-06;1.0541387e-06;9.069032e-07;9.33337e-07;1.1529438e-06;1.011062e-06;8.2734397e-07
interested;0.0003663427;0.00052600977;0.002031991;0.0004520973;0.0002516427;0.00035062415;0.000168227;8.646618e-06;0.0005752333;0.0009968765;0.00015447068
additionally;1.1178729e-05;2.143842e-06;2.0358597e-05;1.3819053e-05;1.2225019e-06;3.3858632e-05;3.986105e-05;1.8950005e-06;6.959504e-05;7.206255e-06;4.201507e-06
instinct;2.998378e-06;8.331367e-05;1.8234722e-06;9.639105e-07;1.2658115e-06;1.3065168e-06;2.617387e-05;1.5854991e-06;7.4955966e-07;9.322656e-07;1.1493338e-06
worse;1.9217914e-05;1.5179654e-05;2.9002893e-05;1.5965257e-05;7.7030345e-06;1.647479e-05;3.5243273e-05;2.8495278e-06;1.4475836e-06;1.5870841e-06;3.615405e-06
clutch;7.078845e-07;1.4393568e-06;1.1695971e-06;1.8831478e-06;0.001273747;8.4640004e-07;1.2095544e-06;2.884074e-06;8.883865e-07;0.00096335215;9.411944e-07
theological;0.00014181812;5.9283233e-05;5.1783724e-07;1.001181e-06;6.8115975e-07;7.545295e-07;1.0649104e-06;6.996507e-07;6.8366097e-07;6.9913557e-07;1.4445741e-06
walkerintercon;4.779465e-07;5.2198203e-07;6.7929903e-07;6.7480994e-07;5.841446e-07;0.00017525157;1.2854426e-06;4.682089e-07;7.2189846e-07;7.722219e-07;7.597748e-07
scream;1.8844428e-05;2.8597333e-06;2.1856285e-06;1.5794981e-06;3.172279e-05;2.1367196e-06;9.090209e-05;0.00037327982;9.010007e-07;3.4468692e-05;3.9119164e-05
accountability;1.305146e-05;1.1502484e-06;6.283694e-07;8.033085e-07;5.7478115e-07;2.0936419e-05;1.7750488e-05;7.354056e-07;6.395678e-07;8.201036e-07;9.668702e-07
cocktail;6.585033e-07;7.319698e-07;1.0657034e-06;9.357874e-06;8.6912695e-07;9.2152715e-07;1.1306815e-06;5.942609e-05;8.6602535e-07;1.977251e-05;1.1185266e-06
industry;1.3701437e-06;1.969209e-06;0.00017006132;0.0004972487;1.6684063e-06;0.0010691743;0.00017892796;6.112355e-06;5.6718905e-05;3.5790963e-05;4.596599e-06
exportable;4.5447322e-07;4.8926927e-07;5.859589e-07;6.7578304e-07;5.404912e-07;7.167736e-05;1.058587e-06;4.7846953e-07;6.969016e-07;6.7796674e-07;6.8874164e-07
should;0.0022191864;0.0036918358;0.0024375394;0.001672671;0.0018125577;0.002519356;0.0029100042;0.0024958276;0.0024744736;0.0032205125;0.0017462953
soon;0.00012083194;9.5723866e-05;0.00060882344;0.0007936878;0.00037204803;0.00045424092;0.0002156558;0.0006715389;0.00022882126;0.000137718;0.00030892188
illustrator;5.841382e-07;6.651099e-07;1.4731398e-06;5.163384e-06;8.4767976e-07;1.1048531e-06;7.161276e-07;6.400737e-07;6.874832e-05;1.1228007e-06;1.0373518e-06
bernhardt;4.959157e-07;5.364314e-07;6.7077826e-07;6.492443e-07;5.76467e-07;0.0001350248;1.4478486e-06;4.892802e-07;6.7404585e-07;7.4019914e-07;7.208375e-07
holt;6.922433e-05;2.2464098e-06;1.0000498e-06;3.9262245e-06;1.0576593e-06;1.4665083e-06;3.3856795e-05;1.3200314e-06;1.0081754e-06;1.2708701e-05;1.2966266e-06
ramp;9.4382574e-07;1.0083618e-06;9.486475e-07;1.049546e-06;9.541205e-07;9.87676e-07;1.1261402e-06;1.5374353e-06;6.065389e-06;0.000100063786;8.7407193e-07
unitedstate;1.0429918e-06;9.209024e-06;9.74273e-07;1.7757142e-05;8.774327e-07;1.5842043e-06;2.2713431e-05;1.2410153e-06;8.6409494e-07;1.0887416e-06;2.7787635e-05
collapse;1.2732168e-06;3.4126027e-05;1.2846748e-06;4.1483498e-05;6.2360734e-05;0.0001734357;0.00012578504;1.8091088e-06;2.926466e-05;2.268665e-06;4.4891745e-05
timely;1.7576491e-06;8.5547794e-07;7.293183e-07;1.7412774e-05;2.2493456e-05;5.1702405e-05;1.3517846e-06;1.3066797e-06;1.0424535e-06;1.7017333e-06;1.2375378e-06
lake;0.00025801724;2.1361825e-06;3.958783e-06;5.5706372e-05;0.00026209696;1.9491322e-06;7.990829e-06;6.1006613e-06;3.271007e-05;5.7223256e-06;0.00013065976
fora;5.0926632e-05;4.466229e-05;3.656895e-05;2.4093973e-05;8.189737e-05;3.092341e-05;5.9819467e-05;3.823883e-06;1.4542794e-05;2.0994401e-05;7.5366784e-06
erode;6.2535383e-07;6.268786e-07;7.5792207e-07;4.8254187e-06;6.002174e-07;1.7792026e-05;8.409984e-06;7.88523e-07;3.1141744e-06;9.204761e-07;8.517417e-06
inline;1.353591e-06;1.5716636e-06;1.116081e-06;2.115635e-06;1.5450925e-06;1.055238e-06;9.072268e-07;1.0048687e-06;5.0381186e-06;0.00017144407;4.0329005e-06
singh;1.7202792e-05;1.0357791e-06;3.3781565e-05;1.2254449e-06;7.501494e-07;1.391775e-06;7.9395505e-07;7.4433905e-07;3.245165e-05;1.0253016e-06;1.0375843e-06
kitchen;7.5910606e-07;8.343334e-07;9.794126e-07;1.0334467e-06;9.657634e-07;1.0185144e-06;4.462253e-06;0.00013388423;6.697597e-07;4.6190107e-05;1.0529293e-06
true;0.0023118597;0.0029983444;0.0005459928;0.00020502954;0.00059710303;0.00058937253;0.00079357665;0.00024339439;0.00057611056;0.0005036336;0.0010459437
rumour;9.895077e-07;9.5046613e-07;0.0003072226;1.6759288e-06;1.8647774e-05;1.4415136e-05;3.5984885e-06;1.5763264e-06;9.518166e-06;5.3524486e-06;1.9140334e-05
butler;6.727706e-05;1.598962e-05;1.2821766e-06;1.1432243e-06;0.00012907614;8.546654e-07;8.386412e-07;9.611816e-07;8.371075e-06;1.1070094e-06;9.624268e-07
andwe;2.6516396e-05;2.6533576e-06;1.0776827e-06;1.6527902e-06;0.00014337835;2.5609954e-05;1.2682176e-06;1.0724679e-06;2.4010146e-06;1.1531392e-06;9.872065e-07
perpendicular;1.3642008e-05;1.0432748e-06;1.1036075e-06;8.892952e-06;8.5525426e-07;1.1393806e-06;7.9727533e-07;8.6658974e-07;2.9552228e-05;1.4365257e-05;1.186235e-06
stadium;5.574752e-07;6.9109717e-07;7.080474e-07;7.863443e-07;0.00065839407;9.0437396e-07;9.750812e-07;1.0159046e-06;6.043416e-07;9.1791816e-07;1.0703411e-06
griffith;1.0517506e-06;3.2279444e-05;9.817411e-07;2.0686633e-05;3.3426968e-05;1.0167597e-06;1.0786323e-06;8.816152e-07;6.2690538e-06;1.1442255e-06;1.0869633e-06
derby;5.613152e-07;1.0065152e-06;6.8648694e-07;7.118093e-07;0.00019877513;2.2154343e-06;9.2680955e-07;8.491892e-07;6.3280544e-07;8.4516705e-07;8.3924107e-07
catherine;2.2521338e-06;1.1129968e-06;1.2791862e-05;1.9384686e-05;1.0410225e-06;1.1251917e-06;1.4422013e-06;9.433718e-05;2.7544102e-06;2.3371913e-06;1.410875e-06
override;2.0607483e-06;8.585862e-07;1.623769e-06;1.5481312e-06;8.81155e-07;1.5505124e-06;1.0001204e-05;8.8504044e-07;0.00016987945;7.0668934e-06;1.1782491e-06
mailing;7.5499e-07;1.6178818e-06;5.672561e-06;7.055601e-06;0.00062594755;0.00029414298;4.413325e-06;2.0005157e-06;0.0008765958;9.501006e-05;2.0498844e-06
nature;0.0009857634;0.001068637;2.9153862e-05;0.00030661217;1.9620647e-06;7.417454e-05;0.00021401665;0.000100955585;5.3401286e-06;7.621876e-06;0.000113879105
sdcn;4.5466138e-07;6.2521406e-07;5.9060926e-07;6.121941e-07;0.000112021124;5.7009055e-07;6.6787237e-07;6.749999e-07;5.04439e-07;7.189447e-07;7.1976035e-07
anchor;1.1311267e-05;1.0845858e-06;2.253071e-06;1.6297145e-06;7.1575937e-07;0.000503926;5.616797e-06;7.887125e-07;4.068422e-06;1.1060893e-06;2.9677592e-06
jhart;5.4562645e-07;6.031566e-07;7.7943395e-07;8.2245964e-07;7.5547075e-07;0.00011640333;1.4060988e-06;6.7700944e-07;7.6084604e-07;1.0383209e-05;7.639585e-07
year;0.000928195;0.00081621326;6.0231283e-05;0.004585208;0.013033767;0.0010573345;0.0026063889;0.004317463;0.00048383934;0.002730857;0.003879019
user;1.2715616e-06;2.3294785e-06;0.0007345991;0.00024996858;1.6863271e-06;0.0027550303;0.0001279573;2.263017e-06;0.004412806;8.57981e-06;4.6489818e-06
open;0.00032442214;0.00039098528;0.0003028007;0.00020424675;0.0002603938;0.00046335795;0.00025613845;0.0022812416;0.0018504683;0.0005171912;0.00040236462
offer;0.00037308538;0.00020161882;0.0021465041;0.0003698424;0.0002708504;0.00041553582;0.00032751425;3.1841664e-05;0.00084939325;0.00046534868;0.0003072363
spherical;6.8116395e-07;6.826536e-07;1.2179272e-06;0.00010822153;9.4981544e-07;1.0271528e-06;8.5354503e-07;9.1067e-07;3.906646e-06;3.662999e-06;1.027942e-06
keep;0.0010575975;0.0007643164;0.00045716748;0.0007081335;0.0014000176;0.0018022463;0.002090121;0.0022325255;0.00043967064;0.001521631;0.0008663867
thinkthat;3.817715e-05;5.1894513e-05;2.5066554e-06;1.6959519e-05;3.460051e-05;4.1578396e-06;9.44813e-06;4.8555194e-06;1.4249085e-06;1.494911e-06;2.0092442e-05
masse;9.5163254e-05;0.00011256671;2.836233e-06;3.804941e-05;1.791527e-06;0.00017089592;7.003356e-05;2.1282762e-05;1.6727003e-05;4.013799e-06;2.4954466e-05
paraphrase;7.795572e-05;5.140586e-05;1.2880337e-06;5.916107e-06;7.165462e-05;1.5217638e-05;4.840158e-05;1.960986e-05;2.9789264e-06;3.1992447e-06;2.8475138e-06
gender;0.000119105214;2.5403566e-05;7.801672e-07;1.0731848e-06;1.1810853e-06;3.1474294e-06;2.1260057e-05;3.449952e-06;7.394993e-07;1.121402e-06;2.4040773e-06
median;0.00022691744;1.2726894e-06;1.0527524e-06;3.9647184e-05;8.2376874e-07;1.2903733e-06;1.4561848e-06;8.8391266e-07;4.9089023e-05;2.424759e-06;1.4134109e-06
kurdish;6.714297e-07;6.3632007e-07;6.04188e-07;1.2655993e-06;6.780921e-07;8.0477196e-07;8.7662494e-07;8.688845e-07;5.8460336e-07;6.5356676e-07;0.0003688144
incorrectly;1.2411853e-05;1.8376177e-05;1.8493382e-05;1.2342155e-06;9.866849e-07;3.882822e-06;1.5473092e-06;9.784134e-07;7.2635653e-06;2.5106156e-05;8.5988245e-07
rapist;1.0150935e-05;0.000101963094;7.3011574e-07;1.1341643e-06;2.6980654e-06;1.2195858e-06;1.5023869e-05;1.973915e-05;6.515344e-07;1.1391919e-06;1.5119513e-05
althoughi;5.7620214e-06;1.4986554e-06;1.4747163e-05;1.7108197e-06;9.718938e-07;1.0413828e-06;9.112936e-07;2.482979e-06;7.143967e-06;1.883401e-05;2.8522538e-06
dakota;2.6345283e-06;7.907756e-05;5.394586e-06;1.2380663e-05;8.711663e-06;1.4023217e-06;6.133387e-06;6.1639444e-06;1.460212e-06;3.4409868e-06;2.6283085e-06
amusing;2.7683576e-05;0.00013379591;1.2099115e-06;4.4355443e-06;1.0382054e-05;5.0802315e-05;1.38901905e-05;3.8577393e-05;1.0689856e-06;1.3728192e-06;7.3936517e-06
making;3.1467596e-06;2.2255106e-05;6.237771e-06;2.1888e-06;0.00011190191;6.765959e-06;5.0665538e-05;3.4027582e-06;3.5799005e-06;7.060548e-06;2.672902e-05
munich;6.103644e-07;7.948891e-07;2.3927945e-05;2.5869365e-06;3.9207476e-05;1.2068288e-06;9.677395e-07;1.1602801e-06;1.0911232e-05;1.1763013e-06;6.96369e-05
adultery;0.000107608605;1.7956067e-06;5.6458805e-07;7.405706e-07;7.0052835e-07;6.6465185e-07;7.44858e-07;7.4697374e-07;5.8587085e-07;6.8964084e-07;1.8098569e-06
contention;4.7192687e-05;5.1754767e-05;2.311924e-05;5.88491e-06;3.4214496e-05;1.6073796e-05;5.7743946e-05;1.4270246e-06;2.8497477e-06;1.5331608e-06;3.8425364e-06
wizard;5.567749e-07;7.4216626e-07;1.281103e-05;1.1842764e-06;0.000102688384;8.407509e-07;8.03422e-07;7.5358867e-07;1.8991896e-05;1.1364682e-06;8.859268e-07
stink;1.5691496e-05;1.4708619e-06;2.6004967e-05;2.5191614e-06;1.402342e-06;1.1766324e-05;9.990055e-06;2.5682402e-06;7.4108957e-06;5.1739964e-05;7.2301e-06
xterm;5.685946e-07;6.050451e-07;1.9727006e-06;4.282065e-06;8.1442863e-07;1.7683764e-06;5.560213e-07;6.428431e-07;0.0016529221;1.9792026e-06;2.259906e-06
horrible;8.4715775e-06;0.00012666285;1.2393174e-06;1.5866468e-06;0.00011083732;5.3738927e-06;5.6821147e-05;0.00025762754;9.545578e-07;5.0458716e-06;0.00012737147
contemplate;1.23789305e-05;8.6686605e-06;5.250065e-06;1.4536387e-06;9.616158e-07;5.811162e-06;2.934358e-05;0.000109218774;9.809348e-07;2.9236185e-06;7.1431073e-06
kingoz;4.3491468e-07;6.2655704e-07;5.6868527e-07;6.11403e-07;7.020995e-05;5.240923e-07;6.1017687e-07;5.956683e-07;4.5966198e-07;6.961875e-07;6.3677413e-07
inspiration;3.0619103e-05;4.421712e-06;1.062298e-06;8.364726e-06;1.1943644e-05;1.1405361e-06;3.0896465e-06;2.7853296e-06;8.9225404e-07;3.3897548e-05;4.0128434e-06
rourke;6.20624e-07;6.6941413e-07;1.1006424e-06;1.233813e-06;8.700417e-07;2.7244848e-06;1.1533149e-05;7.0436585e-07;2.9782901e-05;1.0955251e-06;1.002007e-06
enact;3.0756155e-06;1.0957601e-06;7.3073716e-07;3.1134377e-06;8.891932e-07;1.5826337e-05;0.00014577356;1.2376079e-06;7.3177944e-07;1.107809e-06;3.2687174e-05
massive;2.7456186e-05;8.702559e-06;4.0168015e-05;0.00011279389;1.283775e-05;4.4187054e-05;0.00018881931;2.8651351e-05;5.7621137e-06;0.00013185137;4.201335e-05
augment;4.1656235e-06;8.573867e-07;3.2629065e-05;4.0064124e-06;7.1204204e-07;1.0173819e-05;1.0432929e-06;7.4929534e-07;1.6742006e-05;1.0248773e-06;3.033178e-06
evangelical;0.00014581114;0.00014467677;6.017774e-07;8.8040684e-07;1.1601259e-06;1.6506094e-06;8.790863e-07;1.0185897e-06;9.3441275e-07;8.3032404e-07;1.0118586e-06
obfuscate;2.2478574e-05;2.676906e-06;1.507302e-06;6.369896e-06;8.7127887e-07;1.6842229e-06;1.804556e-06;1.5467075e-06;0.00017887754;1.5114151e-06;1.9179832e-05
utah;4.6764224e-05;1.790656e-06;1.2783008e-05;5.328611e-05;5.387667e-06;3.4983748e-06;8.1729064e-05;2.0704065e-06;0.00034064252;4.373748e-05;1.7597164e-05
casubject;2.358956e-05;1.4764427e-06;6.16322e-05;4.597584e-06;7.3672956e-05;9.760575e-07;1.1113052e-06;1.4762446e-06;1.2471431e-06;5.403725e-06;9.231916e-06
relevance;1.7572193e-05;3.797569e-05;1.2389415e-06;4.7179106e-05;2.1364044e-06;3.244309e-05;4.024881e-05;1.7121096e-06;4.602162e-06;4.3682623e-05;1.6236656e-05
lend;6.578675e-05;3.249959e-05;3.4763812e-06;1.09919065e-05;1.5624962e-06;6.533388e-06;3.4493558e-05;6.87522e-05;9.851555e-07;1.8025692e-06;3.090966e-05
schneider;1.5219398e-06;0.00047020227;8.357737e-07;8.202726e-07;1.1427685e-06;8.522188e-07;1.0450415e-06;1.1451838e-05;5.482816e-06;9.276114e-07;9.747639e-07
disclaimer;3.2801545e-05;0.00039038114;0.00037833364;0.00017332331;0.00048189954;0.00022722514;0.00026261463;1.00703355e-05;8.273513e-05;0.0006329608;5.38665e-05
rationale;1.5048357e-05;1.0924031e-05;1.2650388e-06;9.400442e-06;6.204772e-06;6.560382e-05;4.898971e-06;2.3301573e-06;6.325644e-06;7.1059762e-06;8.430567e-06
ingr;1.5153682e-05;1.4180745e-06;1.742683e-05;3.2735422e-06;4.060492e-05;2.9650057e-06;7.500055e-05;3.6357562e-06;1.0340526e-05;0.00045652193;0.00017078788
intense;3.9112565e-05;1.0512363e-05;2.0475022e-06;1.629849e-05;2.6902264e-06;8.452123e-06;2.335182e-06;4.921808e-05;1.2385677e-06;1.3509119e-06;7.797338e-05
such;0.0023931456;0.0037422979;0.0006737451;0.0020133369;0.00044997555;0.0032241622;0.0017067908;0.0011442046;0.0017232462;0.0009565083;0.0027544822
elroy;7.259367e-07;9.3564137e-07;2.8617322e-05;3.3502934e-06;5.209183e-05;7.3175183e-06;1.1453097e-06;2.7258436e-06;3.876387e-05;1.6339973e-05;2.523501e-06
complement;2.6445925e-06;7.635084e-07;2.8731986e-06;2.4637813e-05;7.574496e-07;1.1896953e-05;1.1578791e-06;7.590596e-07;1.0509618e-05;2.0142086e-06;1.3344131e-06
jumpy;4.5547986e-07;4.798929e-07;0.00011302519;6.63397e-07;6.273217e-07;6.1598706e-07;6.666938e-07;6.54693e-07;7.343696e-07;7.199993e-07;7.6342826e-07
copying;7.62157e-06;1.3768746e-06;4.076722e-05;1.1800835e-06;7.764517e-07;4.7659567e-05;1.1565603e-06;8.2182856e-07;2.046823e-05;6.115219e-06;9.775885e-07
schlatter;4.854573e-07;5.45363e-07;5.5376226e-05;8.1318547e-07;6.890543e-07;6.912782e-07;6.907619e-07;6.311433e-07;2.4182334e-06;8.258605e-07;7.4662944e-07
data;9.0310164e-07;1.5537502e-06;0.00025558096;0.00040832566;1.3317187e-05;0.00042426202;4.235762e-06;1.5015685e-06;0.000784467;1.6874503e-05;1.8119293e-06
maxtor;5.2245787e-07;5.3579237e-07;0.00023184546;6.7058096e-07;7.330497e-07;7.997476e-07;6.5450934e-07;6.2379024e-07;9.1301257e-07;7.5904495e-07;6.4086566e-07
tomb;0.00017080315;1.2883094e-06;6.327375e-07;1.883913e-06;6.8523315e-07;1.3135054e-06;1.8834568e-06;1.3184952e-06;1.2079739e-06;2.0378804e-05;3.7407417e-06
haven;0.00034109651;0.0005520777;0.000699598;0.00017274261;0.000594856;0.00018832681;0.0007319756;0.00042678547;0.00016346351;0.00065580296;0.0001223
balance;4.874573e-06;4.2959397e-05;3.2150595e-06;7.4216885e-05;9.4867355e-06;0.00012889762;7.752822e-05;6.262427e-06;4.073541e-05;0.00033418185;0.000102303115
