;0;1;2;3;4;5
stampfli;1.1286678e-06;1.295833e-06;1.5950786e-06;1.1362928e-06;1.0640609e-06;4.7817575e-05
ludwig;2.3067262e-06;2.1706212e-06;4.6100122e-05;4.890256e-06;3.3214186e-05;2.0870843e-06
utarlg;4.8347785e-05;1.658262e-06;1.427729e-06;9.481939e-07;1.730111e-05;1.4204637e-06
saying;4.8616694e-05;7.531501e-06;1.7979744e-06;1.2142791e-06;8.381976e-05;2.0063248e-06
programin;2.6309057e-05;2.2056868e-06;1.5701097e-06;7.3086817e-06;1.1111739e-06;1.4481733e-06
christmas;8.2119495e-06;1.6711182e-06;1.4338879e-05;1.1899596e-06;1.747112e-05;3.2655698e-06
undermine;1.6443828e-05;3.924833e-05;1.6129823e-06;1.2337624e-06;3.3604567e-06;2.4903562e-05
likelyto;4.626494e-06;5.674096e-06;7.713145e-06;1.4469197e-05;1.03160355e-05;1.3918534e-05
dougla;9.636866e-05;6.0603426e-05;8.041733e-05;8.0324186e-05;3.4777263e-06;2.8282182e-05
ramsey;9.774991e-07;1.3153373e-06;0.00022402332;1.8720442e-06;1.2840925e-06;1.0804772e-06
bigwpi;1.2062942e-06;1.5433548e-06;2.1429492e-05;1.3808901e-05;1.234729e-06;3.929297e-06
halcyon;7.248327e-05;2.3432235e-06;1.3408373e-05;4.3112403e-05;1.8354254e-05;3.4404611e-06
mason;2.9537628e-06;1.0967324e-05;3.3699725e-05;3.2430655e-06;0.00013245062;1.119323e-05
different;0.0009306353;0.00053379586;0.00046431946;0.001223244;0.001881862;0.0008241565
atleast;4.0602506e-05;5.9087168e-05;9.09455e-05;1.1532658e-05;4.7542882e-05;1.698162e-05
multitude;1.4768426e-06;1.6887428e-06;1.7333381e-06;1.6498295e-06;2.1130916e-05;2.1679047e-05
hofferbert;1.307467e-06;1.3534186e-06;1.6719134e-06;1.0134088e-06;1.0601956e-06;6.1096216e-05
daughter;0.00038217127;0.00022658863;1.6809593e-06;1.5020006e-06;5.7044144e-05;5.300083e-06
perform;3.862408e-05;0.0002534643;0.00011497098;0.0002909287;0.00014726787;0.0003553443
thefollowe;1.989558e-06;4.27763e-06;8.763618e-06;2.7462922e-05;5.371813e-06;1.7142473e-05
bosniansin;1.192527e-06;0.00015428755;1.4267273e-06;9.5347497e-07;1.2551579e-06;1.2145097e-06
utdalla;1.7291712e-06;2.8007391e-06;2.1496466e-05;1.1749482e-05;1.4672183e-06;2.1629803e-05
accomplish;6.8132586e-06;0.00012935711;1.1014906e-05;7.567292e-05;9.213318e-05;0.00011656342
polish;1.7062639e-06;6.793074e-05;6.326927e-05;2.123344e-06;5.688521e-06;3.7308846e-06
effectiveness;6.081876e-05;9.870248e-06;7.1935883e-06;1.3616852e-06;1.64479e-06;0.00010680875
improperly;5.975215e-06;1.5215588e-06;1.6684046e-06;1.1619597e-05;5.597168e-06;5.9281715e-06
bisexual;1.1815722e-06;1.508558e-06;1.2840062e-06;9.217297e-07;5.9662543e-05;2.8407176e-06
edmund;7.965639e-06;2.1223335e-05;7.6459355e-06;2.1216965e-06;1.8565552e-06;1.7565445e-06
driver;0.0002714699;5.013178e-06;0.00062051124;0.002012998;5.3991444e-06;1.1036575e-05
jail;0.00020299043;7.3651636e-06;1.6949496e-05;1.3200638e-06;6.5222544e-06;5.245431e-05
spare;3.4916833e-05;0.0001716141;0.00022854877;3.1282405e-05;3.509913e-05;1.242476e-05
backbone;4.909176e-06;4.3519103e-06;2.0891417e-05;7.3793776e-06;1.8176431e-06;2.6526104e-06
conceptual;1.3937226e-06;2.31787e-05;1.7567731e-06;5.1067072e-06;8.216436e-06;1.0835931e-05
intern;2.2278273e-06;1.5417718e-06;2.1295184e-06;4.214163e-06;1.1194801e-06;2.9970855e-05
slack;5.499592e-05;2.6257806e-06;4.344856e-05;3.0666072e-06;9.322956e-06;1.8891964e-05
plot;1.6745076e-05;2.5490102e-05;5.3997983e-06;0.00041203812;5.8193513e-05;3.2992302e-05
odin;1.2603496e-05;1.466798e-06;1.2646349e-06;1.0590444e-06;1.947024e-05;2.4169285e-06
bare;4.41975e-05;1.532044e-05;6.313979e-05;7.5819275e-06;2.3816747e-05;4.22083e-06
boat;3.0136123e-06;9.600169e-05;3.4810444e-05;1.4370889e-05;2.3261582e-06;1.38598425e-05
energetic;1.1427195e-06;7.6231736e-05;3.3974466e-06;1.0973048e-06;1.3093878e-06;1.2984436e-06
speedstar;8.8893637e-07;1.29118e-06;1.592671e-06;0.00010844268;1.0854782e-06;1.3142405e-06
protective;1.2184615e-05;2.035771e-05;1.422184e-05;1.9759023e-06;9.171833e-06;2.2463793e-05
strike;0.00023988183;0.00013005322;0.00061563513;2.090941e-06;8.7300265e-05;4.4983044e-05
snichol;7.8842425e-07;1.0614577e-06;0.00013105353;1.0226123e-06;9.579092e-07;1.030393e-06
staff;7.257952e-05;9.171787e-05;0.00040251494;1.3178587e-05;9.330954e-06;0.00013157926
confession;1.4880106e-05;2.7010354e-05;1.6943808e-06;1.1143935e-06;3.3588436e-05;3.7235961e-06
centerline;1.2631117e-06;2.0872212e-06;0.0002006623;1.6699794e-05;1.294707e-06;1.6305263e-06
welch;4.0702803e-06;1.9274041e-06;2.8141658e-05;6.8274974e-05;4.794086e-06;2.5681568e-06
those;0.0040924433;0.0016162378;0.0018456825;0.0008247127;0.0032827328;0.0018871744
boolean;9.82981e-07;1.3777374e-06;1.5529217e-06;5.494512e-05;1.229472e-06;4.9494092e-06
excerpt;0.00012669415;5.609513e-05;1.6938138e-05;2.6897627e-05;9.149935e-06;1.6564734e-05
represent;0.00012773692;0.00018377963;4.4681514e-05;0.00015415113;0.00016470038;0.00028186064
interactive;1.6990997e-06;2.171025e-06;1.960667e-06;0.00027967588;1.7103306e-06;2.1452167e-06
prestige;1.3473107e-06;1.3188078e-06;3.908299e-05;1.6910946e-06;2.8373913e-06;1.4875093e-06
blah;2.8598424e-06;3.082197e-06;0.00040387228;2.4724561e-06;2.7083293e-05;2.0233983e-05
mucus;1.2472868e-06;1.6630926e-06;1.6434049e-06;1.3435987e-06;1.1777956e-06;0.00011426871
walk;0.0005053052;5.406665e-05;0.00088949123;1.1338118e-05;0.00017564966;4.9552564e-05
plasma;1.4683742e-06;1.833335e-05;1.9607833e-06;4.517139e-06;1.2160687e-06;7.0872e-05
east;1.4963432e-05;0.0009824415;0.0005044313;6.322752e-05;1.6001271e-05;2.2305438e-05
tothis;3.5597798e-06;3.8140029e-06;1.9813106e-05;4.3426944e-06;1.4755e-05;2.9801142e-06
resistor;1.0312777e-06;1.4721136e-06;0.00027808672;1.4233906e-05;1.0406487e-06;1.5392131e-06
dent;5.268193e-06;1.4725446e-06;3.949673e-05;1.6245845e-06;2.810904e-06;3.7192574e-06
vaginal;1.3021834e-06;1.780809e-06;1.6414766e-06;1.365683e-06;1.2308504e-06;0.00016248327
basedon;1.0136208e-05;6.3550406e-06;1.1758278e-05;2.568541e-06;4.3438176e-05;5.4981347e-06
noring;1.4602996e-06;1.5916568e-06;1.8477402e-06;1.3222864e-06;1.2397294e-06;0.0003610367
floor;0.0005121451;3.3554006e-05;0.00020767815;2.2703458e-05;3.6579972e-06;1.0446017e-05
burning;1.8001376e-05;1.836556e-05;3.4301283e-05;1.3531749e-06;3.012817e-06;2.1228564e-06
barely;3.8137743e-05;4.3507047e-05;3.7880785e-05;2.3340308e-06;9.856969e-06;2.956659e-05
spira;8.417388e-07;1.0785064e-06;0.00012136189;9.504373e-07;9.66042e-07;9.5226284e-07
tammy;1.7218616e-06;1.8386806e-06;3.5522432e-06;1.8219989e-06;0.00015190266;3.7754357e-06
unwanted;6.8002855e-06;1.5989428e-06;8.147583e-06;1.1515634e-06;3.613969e-05;1.0884002e-05
mapping;1.4076201e-06;6.302462e-05;2.4044668e-06;0.00024459185;3.5658286e-06;4.038386e-06
alicea;1.2214882e-06;1.6041433e-06;4.8084614e-05;1.1077573e-06;6.613735e-05;1.2624447e-06
than;0.0031848494;0.0021703595;0.0050406116;0.0027806144;0.0037991027;0.0034577698
zabriskie;1.1754278e-06;1.4107969e-06;1.8864545e-06;1.3330639e-06;1.1884197e-06;6.322635e-05
pollution;5.8639625e-06;0.00021933456;2.2985741e-05;1.2793436e-06;1.6900373e-06;5.7820844e-06
excuse;0.0002941325;8.9167625e-05;9.9789395e-05;3.966065e-05;0.00026241387;2.4204244e-05
conscience;1.786615e-05;2.5038164e-05;1.4881869e-06;2.2544712e-06;7.655326e-05;1.2990896e-05
beleive;9.23933e-05;2.7445426e-06;2.8368193e-05;2.902342e-06;3.1076703e-05;1.7680907e-06
revolutionary;1.2608473e-05;0.00021274839;1.8238463e-06;1.1859355e-06;1.5910427e-06;2.262185e-06
cruel;3.633052e-05;7.655689e-06;1.5624438e-06;1.3098559e-06;0.00013287329;5.863474e-06
ucsc;2.8782401e-06;0.00021781518;1.6055597e-05;4.5428984e-05;7.812693e-05;3.181204e-06
themajority;1.4825487e-05;1.600132e-05;4.9297796e-06;1.0343548e-06;5.3301164e-06;2.949018e-06
crucial;9.079928e-06;2.5108633e-05;3.3359916e-05;1.6887778e-05;2.1449867e-05;5.1571544e-05
blindness;5.0833787e-06;2.594385e-06;1.8063201e-06;2.0457755e-06;1.529053e-05;5.0586987e-05
automation;1.4114081e-06;1.5426323e-06;8.608571e-06;3.480083e-05;1.230063e-06;2.3120323e-05
tiger;1.2346169e-06;2.0713792e-06;0.00036213445;2.157539e-06;3.318946e-06;3.2761802e-06
ammendment;4.6315952e-05;1.2996748e-06;1.218858e-06;8.645828e-07;1.3293293e-06;1.3210022e-06
sydney;1.4087616e-06;5.0055987e-05;2.7683243e-05;1.9220364e-05;6.1214755e-06;1.8837982e-06
everytime;1.9827278e-06;2.1183903e-06;4.1487303e-05;2.2019041e-05;1.45815075e-05;3.5558565e-05
unusable;1.1965814e-06;4.0288355e-06;2.4731912e-06;1.7888879e-05;1.1442738e-06;1.08313025e-05
encryptionin;2.6603966e-06;1.4170996e-06;1.5646747e-06;1.1686922e-06;1.2739878e-06;0.0001041975
itout;9.847679e-06;3.2301625e-06;1.3860762e-05;1.6475356e-06;4.172265e-06;3.3898832e-05
toplevel;9.147504e-07;1.5261512e-06;1.6363844e-06;0.00013474876;9.740014e-07;1.3822229e-06
diamond;1.0678626e-06;1.6850217e-06;3.4660017e-05;0.00030778948;1.1774789e-06;1.653943e-06
reality;0.00016679987;0.0002378705;6.3731477e-06;0.00012308461;0.00052825606;6.357574e-05
shroud;1.1920141e-06;1.2911819e-05;6.6875773e-06;1.0154854e-05;1.5021457e-06;1.573138e-06
excitement;3.8111436e-06;5.776247e-06;2.2320972e-05;1.4266284e-06;3.3809206e-06;1.6192744e-06
baldwin;3.645892e-05;1.5434298e-06;1.3249494e-06;9.2365946e-07;1.1905341e-06;1.2904541e-06
fail;0.00042625022;0.00056348986;6.0852453e-05;0.00039830993;0.00041226647;0.00037001816
shall;0.0004230974;0.00013202638;5.782766e-06;5.010992e-06;0.0012764008;0.00013120958
fachbereich;1.2694396e-06;1.2783212e-06;1.46285e-06;1.1331459e-06;1.0988633e-06;8.554305e-05
secondly;5.4262695e-05;7.447893e-05;2.6320042e-05;5.7753223e-06;7.325909e-05;2.0879575e-05
notch;8.373948e-06;1.8910317e-06;1.9766849e-05;1.1637187e-05;1.4177692e-06;1.9155927e-06
oreven;1.4597344e-06;1.8886544e-06;3.4314075e-05;1.8423074e-06;1.2517188e-05;1.1612736e-05
semtex;3.1407293e-05;1.232351e-06;1.2067461e-06;8.381366e-07;1.0742601e-06;1.1480689e-06
indeed;7.701252e-05;0.0002944181;7.082018e-05;4.1683168e-05;0.0006708577;0.00021814292
thenet;1.7360484e-06;1.8489374e-06;4.960673e-05;1.2433577e-05;2.1144313e-06;2.680552e-05
potential;5.496291e-05;0.000119061435;0.00020272084;3.071904e-05;3.872467e-05;0.00048232224
merchandise;1.4779289e-06;3.5297046e-06;2.973962e-05;4.202654e-06;3.7097213e-06;1.874903e-06
cirrus;1.8331009e-06;1.4903572e-05;8.009659e-06;5.5035795e-05;2.3968603e-06;1.8460767e-06
rape;0.00030202587;0.00028676805;1.9429524e-06;1.3221779e-06;0.00031244053;2.4545543e-06
seethe;1.2850355e-05;2.058771e-06;3.1916243e-05;1.6477555e-06;4.3164987e-06;1.4697013e-05
kimbark;3.6763027e-05;5.489454e-06;9.960627e-05;1.4111807e-06;4.895392e-05;2.2080026e-06
burst;8.318308e-05;0.00045777377;3.010271e-06;3.458183e-05;2.0948935e-05;3.9863467e-06
lamp;0.00011933473;3.22232e-06;0.00018533012;1.3942957e-06;1.4059488e-06;1.8435027e-06
sentence;0.00042983246;8.038686e-05;5.2279447e-06;2.374769e-06;0.00023341137;3.3452332e-05
inescn;9.986873e-07;1.3353336e-06;2.0323264e-06;5.869373e-05;1.0719759e-06;1.3876314e-06
wouldbe;8.762655e-05;2.1016915e-05;4.465225e-05;1.7402173e-05;3.338547e-05;8.559123e-05
mcgraw;9.01628e-07;2.445966e-06;1.6717453e-05;2.6363825e-05;9.414003e-07;1.9638157e-06
beauty;3.716571e-06;3.470097e-05;5.4136062e-06;2.9257585e-06;0.00011752549;1.911452e-06
metallic;4.366523e-06;3.3437268e-06;3.8300073e-05;6.075045e-06;1.1340693e-06;1.5010744e-06
vague;1.9680478e-05;2.1374479e-05;7.921861e-06;1.9920159e-05;3.4272263e-05;4.1036466e-05
stalin;5.4157326e-06;6.3745894e-05;1.4496594e-06;1.0801556e-06;0.00012178485;1.4587604e-06
wiretap;2.8372704e-06;2.7562976e-06;2.1778699e-06;2.3557964e-06;1.8165081e-06;0.0012373051
actrix;1.4774794e-06;1.9259583e-06;3.3354124e-06;1.03548e-05;4.5359875e-06;2.8783024e-05
sorta;5.822267e-06;1.2134131e-05;2.6831403e-05;2.1186615e-05;8.729294e-06;3.8481357e-06
stay;0.000654938;0.0003284808;0.00032501356;7.293096e-05;0.00019097819;0.00010984974
shameful;4.255733e-06;1.5480233e-05;2.0991301e-06;1.7868213e-06;1.9342015e-06;0.0003807784
senator;0.00035564258;3.3122128e-06;0.00011559826;1.407086e-06;1.5839605e-06;5.65036e-06
pitcher;1.2640975e-06;2.547665e-06;0.0012486001;1.4723272e-06;9.533487e-07;1.3327793e-06
censor;7.956347e-05;1.5295608e-06;1.3537671e-06;9.003169e-07;1.1596385e-06;1.3918648e-06
counter;8.2733226e-05;8.84765e-05;0.00011530599;1.2780637e-05;0.00013258753;4.8999922e-05
shit;0.00018613557;1.96405e-05;9.1077774e-05;1.4431463e-06;8.086978e-05;5.549507e-06
kadie;1.4262406e-06;1.5124056e-06;1.8471253e-06;1.1777685e-06;1.2101153e-06;0.0001814729
brocku;1.1141533e-06;1.3469714e-06;1.7357219e-06;5.6418678e-05;1.0229129e-06;1.6368798e-06
highlight;2.6098443e-05;5.7316915e-06;4.1879117e-05;3.591277e-05;7.749292e-06;1.0200678e-05
carina;4.7661924e-06;2.1936958e-06;3.6659163e-05;4.061806e-06;7.411112e-06;4.6155263e-05
father;0.00042153313;9.937999e-05;4.1788235e-06;2.4015112e-06;0.001574899;7.2867424e-06
explosion;0.00014885365;9.599354e-05;7.723491e-06;1.1878665e-06;1.6012812e-06;2.2015736e-06
balkan;1.1835796e-06;9.33472e-05;1.2426158e-06;8.9071256e-07;2.1106373e-06;1.1448938e-06
theology;1.4474136e-06;1.7892253e-06;1.2323674e-06;9.644087e-07;0.00032764729;1.2578384e-06
pwiseman;9.1647667e-07;1.2842329e-06;5.5854187e-05;6.64456e-06;1.0965225e-06;1.284139e-06
pope;5.413556e-06;1.6687844e-05;2.6520238e-06;4.0355135e-06;0.000514223;4.08351e-05
hack;2.5001684e-05;1.8483195e-05;7.1909476e-06;0.00010169663;5.0356643e-06;4.072034e-05
glad;0.00016357591;9.0310505e-06;0.00010979038;1.2849744e-05;0.00014745875;4.9567403e-05
harmony;3.3904432e-06;1.3982511e-05;1.6689233e-06;4.882674e-06;5.1007384e-05;7.282636e-06
tosay;1.6085479e-06;7.6165898e-06;1.3423214e-05;1.0466283e-06;2.0799205e-05;1.29440195e-05
theywould;3.3597946e-05;7.5703438e-06;9.589553e-06;2.0370053e-06;1.5281623e-05;9.218934e-06
deceive;7.2871753e-06;1.4648293e-05;1.5794991e-06;1.1112033e-06;0.00011906358;4.336628e-06
toxicity;1.1579275e-06;1.6905766e-06;1.5030835e-06;1.179675e-06;1.1038671e-06;7.537137e-05
crazy;0.00012968286;3.981539e-06;0.00012790236;2.0620342e-05;0.000105445666;3.925012e-05
jeffrey;4.353326e-05;6.576699e-06;0.00012250051;2.5268897e-05;2.3578266e-06;1.1047486e-05
immoral;2.7778735e-05;3.7738505e-06;1.4879753e-06;1.3529027e-06;0.00042422983;2.7633546e-06
collision;1.7610075e-06;0.00018281388;0.00010924164;1.0269461e-05;1.3887013e-06;3.185246e-05
maker;4.5906763e-06;9.712832e-06;5.7695455e-05;7.600454e-05;4.3657e-05;2.4405866e-05
isto;1.6767073e-06;3.2194678e-06;6.4743963e-06;1.0983163e-05;3.1429758e-05;1.31751585e-05
warwick;1.3148784e-06;1.8182319e-06;1.5351949e-05;3.7297086e-05;3.985256e-05;1.8797136e-06
hsiung;1.3758312e-06;1.3619616e-06;1.7240844e-05;1.3934391e-05;1.1590537e-06;1.6287794e-06
beckman;1.5406417e-06;2.2532972e-06;6.7274514e-06;1.0522499e-05;1.45878e-06;0.00031983654
poisoning;1.3456863e-06;7.256072e-06;1.5323842e-06;1.0647906e-06;1.2423167e-06;3.0837757e-05
capita;6.7492736e-05;1.8634246e-05;1.7340573e-06;1.2968669e-06;1.5969471e-06;5.631816e-06
dream;3.6720932e-05;0.00017892779;0.00017611717;6.5372046e-06;0.0005198954;2.6504284e-05
trauma;7.840569e-06;1.5740409e-06;2.0650357e-06;1.1980648e-06;2.3866437e-06;3.8100796e-05
mercy;5.8909513e-06;4.847236e-05;1.7115389e-06;3.7399648e-06;0.00011752723;3.8633625e-06
jhpb;9.739139e-07;1.2210082e-06;1.2139279e-06;8.5659724e-07;5.4760392e-05;9.884144e-07
rate;0.00092473737;0.00012590551;0.0006380066;0.0004940955;8.064854e-06;0.00071816787
phenomena;9.703815e-07;1.8424213e-06;1.2899675e-06;9.3322467e-07;1.9115114e-05;1.5071606e-06
ofone;6.817958e-06;3.2477726e-06;1.576167e-05;1.5359474e-06;8.838137e-06;4.06372e-06
okstate;7.583254e-05;1.6348216e-06;2.3005434e-06;2.6750456e-06;2.4866874e-06;0.00021959216
lawenforcement;1.4814999e-05;1.5827549e-05;1.5170076e-06;1.1255518e-06;1.2464656e-06;6.7719244e-05
addition;0.00012659916;0.00030892034;6.152028e-05;0.0002720043;0.0001521989;0.00046535503
englishman;8.212612e-05;1.2622854e-06;1.1053888e-06;7.726226e-07;1.0935838e-06;1.1395811e-06
perish;1.6687098e-05;7.78985e-05;2.3534108e-06;1.2001346e-06;8.3208644e-05;1.5380083e-06
toprotect;1.1328994e-05;4.031901e-06;1.6264194e-06;1.1249348e-06;1.8139201e-06;8.889968e-05
match;0.000100607765;6.174765e-05;0.00016192383;0.00023488916;3.1682623e-05;0.00014112536
killer;3.864707e-05;9.2043345e-05;2.380957e-05;2.9670605e-06;2.115244e-05;4.948107e-05
yawn;3.010955e-05;3.8556227e-06;2.3579287e-06;1.0636153e-06;6.142513e-06;5.0157737e-06
nigel;6.8466376e-05;1.6650358e-05;8.438807e-06;8.634079e-06;1.6477605e-06;5.893341e-05
please;0.00097569136;0.00046929205;0.0012708608;0.0045861066;0.0012052745;0.0009117285
applicable;3.2618063e-05;1.1939236e-05;1.0908121e-05;9.49745e-06;8.792986e-05;1.6311444e-05
evaluate;3.1394342e-05;5.029937e-06;5.7933896e-05;4.5749934e-05;1.6235417e-05;0.00018333069
pogrom;6.9036534e-05;7.837907e-06;1.4610459e-06;9.842154e-07;3.5666822e-06;1.4850685e-06
theconstitution;4.4299708e-05;1.5566644e-06;1.3831612e-06;9.576478e-07;3.8915864e-06;4.3566474e-06
mwilson;8.652204e-05;2.0037342e-06;1.6326168e-06;9.1818004e-07;1.4191124e-06;1.965039e-06
bubble;1.4197864e-06;1.0728494e-05;3.5300676e-05;5.4973734e-06;8.826095e-06;1.1434278e-05
communist;0.00016636115;0.00012820297;1.7917009e-06;1.1619486e-06;3.8614293e-05;2.840192e-06
deserve;0.00031204664;3.605456e-05;0.00016689808;1.7787862e-06;0.00018206758;1.7524877e-05
gridlock;6.9179914e-05;1.525489e-06;1.1653918e-06;8.1432864e-07;1.1195623e-06;1.4683815e-06
santiago;9.529177e-07;1.1886742e-06;4.1198848e-05;1.2090952e-06;2.9796965e-06;1.0055348e-06
neil;8.4007406e-05;1.8385781e-05;0.00014201178;1.1836265e-05;3.1318243e-06;9.665746e-06
kincy;3.475453e-05;1.4317543e-06;1.4638089e-06;8.7112454e-07;1.7645971e-06;2.4364958e-06
mcgee;1.3264303e-06;1.3856024e-06;4.0295345e-05;5.287587e-06;1.2959559e-06;1.5604194e-06
reportedly;1.3982599e-05;3.5205205e-05;3.4750756e-06;2.3833113e-06;2.3026826e-06;9.404073e-06
microsoft;6.143206e-06;3.9385454e-06;1.1710928e-05;0.0011214413;0.00011761306;5.1783436e-06
corolla;9.1810983e-07;1.1795206e-06;8.473488e-05;9.1358214e-07;2.4334308e-06;1.0224915e-06
cone;1.7020708e-06;1.8542012e-05;7.889604e-05;1.2601917e-05;1.5199148e-06;2.958786e-05
topic;1.6958693e-05;0.00013696335;2.3965174e-05;0.00030847488;0.00034965394;0.00029875556
asshole;6.4253094e-05;1.6175485e-06;4.2431388e-05;1.1281137e-06;7.9894535e-06;1.6639751e-06
tobia;7.11122e-06;1.7354605e-06;8.6489184e-05;3.0657284e-05;1.4514669e-05;1.6665034e-06
item;8.187869e-05;6.0279424e-05;8.160955e-05;0.00056958303;2.928619e-05;0.00011566597
consciousness;3.6231268e-05;1.3759484e-05;1.3747998e-06;1.0580309e-06;0.00012914145;2.1067178e-06
pricing;9.343912e-07;1.3882213e-06;5.3849006e-05;6.389545e-05;1.063372e-06;1.8738841e-06
hallmark;2.9840694e-06;1.0610221e-05;1.372739e-06;1.0007304e-06;2.1431638e-06;1.3902462e-05
presidential;7.665329e-05;1.8037805e-05;5.289547e-06;1.2043183e-06;2.7997105e-06;1.678806e-05
immigrant;7.356839e-06;3.526367e-05;2.4672004e-06;1.1201569e-06;1.2275734e-05;3.1491306e-06
meet;0.0006917418;0.0003145624;9.63754e-05;2.1245574e-05;0.00017392015;0.00021878528
fiction;2.8259742e-06;7.603874e-05;2.349751e-06;1.9032772e-06;0.00010640264;6.793649e-05
miller;0.00024239784;4.345691e-06;0.00033286537;3.4586315e-05;3.6330544e-05;2.0879635e-05
determination;1.8208411e-05;0.00011869196;2.4725048e-06;5.084116e-06;6.938396e-05;1.1026272e-05
parallel;3.0466812e-05;4.077901e-05;6.116574e-05;0.00033815182;0.00020549254;3.5311572e-05
achieve;4.2247477e-05;0.00031874713;2.8795504e-05;7.215715e-05;9.0567824e-05;6.1642146e-05
theory;0.00018181984;0.0005804426;2.2079785e-05;6.961185e-05;0.0006056994;0.0005670371
lookingfor;5.0997423e-06;4.3990663e-06;8.390869e-06;1.0322765e-05;3.184089e-06;2.2184622e-06
smack;6.699398e-06;1.7614146e-05;7.018815e-06;2.2321149e-06;6.591979e-05;4.5077627e-06
cart;2.1057735e-06;4.534176e-05;2.497244e-05;1.6434306e-05;2.0366715e-06;1.1802389e-05
audible;1.0517763e-06;1.3866191e-06;1.5599924e-05;3.4648115e-06;1.7487715e-05;1.3930293e-06
civilian;0.00012246108;0.0010564503;1.8945315e-06;1.6713959e-06;1.7293762e-06;3.539581e-05
plenty;0.000105773324;4.5453417e-06;0.000119845645;3.6136753e-05;0.00015521867;5.8336733e-05
brett;5.9498176e-05;2.240058e-06;0.00032021332;9.883403e-06;3.0459773e-06;6.124754e-06
tedward;1.1211572e-06;1.2616957e-06;0.00020164208;9.657028e-07;9.677054e-07;1.8918025e-06
pursuit;2.5485184e-05;1.6828e-05;3.6863483e-05;2.1127637e-06;1.874635e-05;3.8141586e-06
denmark;2.8037125e-06;1.749444e-05;4.351785e-06;2.8417075e-05;1.4398734e-06;1.7147542e-05
sanctification;1.2901659e-06;1.5265355e-06;1.3083175e-06;8.858255e-07;4.935333e-05;1.0738197e-06
theism;1.0158877e-06;1.3719605e-06;1.175655e-06;8.581728e-07;8.964368e-05;1.037551e-06
rome;5.193415e-06;3.0701034e-05;1.4828925e-06;6.662368e-06;0.00016245562;2.1431053e-06
accurate;0.00010185779;0.0001255846;0.00012618484;5.8800157e-05;0.00015353446;0.00013066398
fence;5.1617637e-05;6.23815e-06;6.415952e-05;8.95285e-06;1.2263904e-05;2.4219587e-06
trait;4.8085635e-06;1.4950322e-06;5.4069533e-06;1.130344e-06;1.3794787e-05;1.3357016e-05
raffi;1.2009898e-06;0.00013864605;1.3136861e-06;1.0035938e-06;1.2034263e-06;1.2786801e-06
eniac;1.0294303e-06;1.4191565e-06;7.597733e-06;5.772709e-05;1.1331352e-06;1.4180625e-06
tolerance;8.696284e-06;7.903744e-05;1.1011109e-05;3.4600037e-06;3.946817e-05;7.61596e-05
rmit;8.282425e-07;1.1914549e-06;3.341345e-06;5.0411152e-05;9.782724e-07;1.2174355e-06
dual;1.7361693e-06;3.656341e-05;7.4500305e-05;3.9013124e-05;4.748844e-06;6.738146e-05
kindly;5.7333464e-06;5.9183712e-06;1.0020619e-05;2.9919189e-05;6.1567907e-06;4.444988e-06
tedebear;7.3887463e-07;1.0420993e-06;3.2498992e-05;8.67385e-07;1.0667646e-06;1.0655657e-06
consolation;3.0425883e-06;3.164737e-06;3.8507e-06;4.811268e-06;1.7452645e-05;1.7594014e-06
nissan;1.1614567e-06;1.6714592e-06;0.000299707;1.1981414e-06;1.0119206e-06;1.5566101e-06
albican;1.2820707e-06;1.5578406e-06;1.8479993e-06;1.3415232e-06;1.1081505e-06;0.00015299402
quicktime;1.1654888e-06;2.2344382e-06;2.0892721e-06;0.00031042262;1.2671611e-06;2.0429948e-06
francis;2.413479e-05;3.086858e-05;7.0809074e-05;4.2986876e-06;1.8731786e-05;2.07019e-06
fortunate;3.5516143e-06;1.7407043e-05;1.6880382e-05;2.3462608e-06;9.507942e-06;4.9991954e-06
deliver;7.2552946e-05;8.982816e-05;1.8081764e-05;6.531983e-05;8.662192e-05;3.5066307e-05
amplify;1.8008079e-06;1.5142645e-06;5.421421e-05;3.4437842e-06;2.7878382e-06;1.44503465e-05
likewise;5.648807e-06;8.58967e-06;5.347019e-05;1.4785148e-05;0.00010349313;2.5292431e-05
whowould;3.5261673e-05;1.3507598e-06;4.791376e-06;9.060059e-07;1.261387e-06;1.2594793e-06
helpin;1.2419515e-06;1.3054932e-06;2.860521e-06;1.930434e-06;1.1997104e-05;1.319427e-06
tuition;4.671386e-06;4.539413e-06;1.6632732e-06;1.7509764e-06;1.8447373e-06;2.5500043e-05
electrical;3.6263293e-06;7.126521e-05;0.0004481385;3.582081e-05;1.8002831e-05;7.200922e-05
importantly;4.963461e-05;4.1255153e-06;2.1559258e-06;1.1189318e-05;1.9660803e-05;1.4475306e-05
cyberspace;2.1749065e-06;2.2357574e-06;7.2779776e-06;4.0541995e-06;1.5493736e-06;0.00014018553
blood;0.00013594159;0.00033403048;4.0994087e-06;2.6433713e-06;0.00027208752;0.000529478
porsche;8.187727e-07;1.167932e-06;0.00021529061;9.850953e-07;9.896879e-07;1.0687125e-06
alomar;8.1235527e-07;1.6329003e-06;0.00033122808;9.684613e-07;8.9726217e-07;1.0493269e-06
street;0.0007553254;0.00024075517;0.0001664742;0.00021647672;6.406963e-06;7.1304945e-05
