;0;1;2;3;4;5;6;7;8;9;10;11;12;13
cart;6.6716893e-06;0.00015045883;2.2690849e-05;1.3776672e-06;2.0244706e-06;2.1723422e-06;7.5253716e-05;5.3165027e-06;1.5040123e-06;1.4479082e-06;2.0594296e-05;1.8765359e-06;1.3963976e-06;1.3436774e-06
audible;1.4036181e-06;3.6261215e-06;7.458769e-07;3.8179114e-06;9.641474e-07;7.038144e-07;8.198503e-07;1.6333852e-06;7.647607e-07;6.720651e-07;3.584682e-05;7.6858066e-07;2.2762306e-05;7.585025e-07
civilian;1.7563341e-06;1.1501332e-06;7.471043e-05;1.6668741e-06;1.3257356e-06;1.3934036e-06;0.0017066571;3.4013237e-06;0.00010804915;1.611945e-06;1.163631e-06;0.00020919644;1.3664965e-06;9.609453e-05
plenty;4.4977373e-06;6.950765e-05;4.5774214e-05;2.625295e-05;0.00020925057;0.00010335087;2.5447298e-06;0.00013339378;0.0002543798;0.00025041588;0.00015384208;1.3394395e-05;9.601667e-05;3.5113867e-06
brett;7.711295e-05;0.00022584372;1.5009604e-06;1.4433837e-06;5.2993455e-06;0.0004034209;1.3072777e-06;2.32813e-06;2.1644046e-06;0.00014779378;5.8865157e-06;0.00017687584;1.4378484e-06;1.4759901e-06
tedward;1.6266285e-06;7.3524546e-07;1.2830242e-06;8.7425417e-07;4.203625e-07;0.00069371675;1.000115e-06;1.1789767e-06;9.020361e-07;5.870101e-07;6.76384e-07;9.432109e-07;6.1240286e-07;7.928619e-07
pursuit;1.5376241e-05;9.3685475e-07;9.917554e-06;1.0936935e-06;3.370638e-05;1.0708455e-06;3.5245354e-05;2.146201e-06;7.392376e-06;2.248183e-06;7.124662e-05;4.277498e-05;5.173984e-06;1.0218873e-06
denmark;9.534805e-05;8.234743e-06;1.300887e-06;3.5964073e-05;7.3427066e-07;2.7909553e-06;2.818718e-06;2.7983783e-06;8.385383e-07;7.386409e-07;1.2161997e-06;3.1829135e-05;8.4023304e-07;1.8413982e-06
sanctification;1.2661709e-06;5.694848e-07;5.909179e-07;6.706784e-07;1.0179649e-06;8.525687e-07;9.722055e-07;8.9170965e-07;2.0643047e-06;5.3981967e-07;1.1538282e-06;8.496871e-07;7.643561e-05;6.272054e-07
theism;1.0304583e-06;5.8767597e-07;6.578456e-07;6.660121e-07;0.00011077676;6.903442e-07;7.5323504e-07;1.5400764e-06;9.3061834e-07;1.1534056e-06;1.0233149e-06;7.182149e-07;2.2488472e-05;5.3885435e-07
rome;2.4191017e-06;9.4921876e-07;1.4373068e-06;1.39347485e-05;1.6131686e-06;1.1536871e-06;4.5338744e-05;1.4162393e-06;9.772357e-06;9.996642e-07;1.4266614e-06;2.1903554e-06;0.00028359436;4.002717e-06
accurate;6.124496e-05;1.0331258e-05;0.00013817285;5.7445e-05;0.00021622267;0.00011251964;8.047264e-05;8.609228e-05;7.6192606e-05;1.7588922e-05;0.00020418799;0.00010870681;0.000110664696;9.0493384e-05
fence;2.8668837e-06;2.6740723e-05;1.3577994e-06;1.6862236e-06;8.702309e-06;8.129699e-05;1.0819522e-05;2.5793222e-06;9.38545e-05;2.1965845e-05;4.1289728e-05;1.7340909e-06;3.205706e-06;1.1117613e-06
trait;1.1818049e-06;7.493258e-07;8.9110035e-06;8.585498e-07;1.6783837e-05;8.2738273e-07;1.0524788e-06;1.4521501e-05;1.6222226e-05;1.1242838e-06;1.042563e-05;1.0446448e-06;1.2120068e-05;7.938046e-07
raffi;1.0679242e-06;5.590599e-07;6.5566536e-07;6.526614e-07;5.432165e-07;7.788903e-07;0.00026378263;9.998757e-07;9.759756e-07;4.6096974e-07;7.504789e-07;9.179532e-07;7.1773457e-07;5.8474797e-07
eniac;5.144122e-05;0.00016746522;7.382883e-07;9.350049e-07;4.879691e-07;9.408642e-07;6.7350544e-07;9.637112e-07;5.4140105e-07;6.573763e-07;1.287208e-06;7.414313e-07;5.0436125e-07;9.589147e-07
tolerance;1.4526069e-05;2.8338034e-06;1.3236242e-06;1.3914962e-06;5.7530546e-05;1.2980298e-06;6.3110885e-05;0.00016455409;2.7589276e-06;5.484401e-06;7.977493e-05;2.5246254e-06;4.048145e-05;7.4494215e-05
rmit;0.00011321036;2.5144385e-05;7.2379095e-07;2.8864852e-05;5.2857933e-07;9.4588887e-07;8.083699e-07;1.000388e-06;5.758086e-07;5.9968323e-07;1.2523492e-06;8.712159e-07;5.9547415e-07;8.655806e-07
dual;1.38482665e-05;0.000118935815;0.00014407845;1.6913613e-06;1.532415e-06;9.886819e-07;2.4587453e-06;1.6849403e-06;1.1003704e-06;1.1064134e-06;0.00020039604;1.2914621e-06;4.1951034e-06;8.643676e-05
kindly;0.00017929547;1.6387217e-05;8.772609e-07;2.1496714e-06;1.1522695e-06;1.1189087e-06;1.3843705e-06;2.7735603e-06;8.1946285e-07;1.7266356e-06;1.5387353e-05;1.4986496e-06;4.636014e-06;1.498919e-06
tedebear;1.2866941e-06;8.360147e-07;6.6457886e-07;6.9535764e-07;7.2496834e-07;7.514678e-07;7.265466e-07;1.0988485e-06;8.968842e-07;6.055948e-07;0.00010719034;6.9160683e-07;8.0287765e-07;7.2690864e-07
consolation;1.6011396e-06;1.041776e-05;1.967194e-06;1.7405067e-06;1.3119222e-05;9.767471e-07;3.0358267e-06;1.635179e-06;1.66277e-06;2.9154753e-06;1.012467e-05;1.8947001e-06;2.8650113e-05;9.730342e-07
nissan;8.5127084e-07;6.8259106e-07;1.5056024e-06;6.904407e-07;6.4480025e-07;7.672756e-07;1.2731423e-06;1.0623299e-06;8.6890043e-07;6.1920326e-07;0.00054861803;7.374512e-07;1.0485988e-06;7.28591e-07
albican;1.147893e-06;6.4477075e-07;5.288933e-07;7.205664e-07;7.916337e-07;8.1087455e-07;7.563908e-07;0.00038822988;7.764485e-07;3.8598014e-07;1.020658e-06;9.311399e-07;5.208525e-07;6.858534e-07
quicktime;3.1763334e-06;0.00047311906;1.3431471e-06;0.00041020004;6.5959847e-07;1.0059059e-06;1.2840691e-06;1.5323118e-06;7.3909695e-07;4.931961e-07;1.20873e-06;1.0149543e-06;9.2479416e-07;1.02648e-06
francis;0.00012851166;1.2638068e-06;1.0509957e-06;3.4117174e-06;3.8548522e-05;5.200762e-05;1.2081997e-06;2.465233e-06;5.1139494e-05;2.2171784e-05;1.8352005e-06;3.5008925e-06;1.4579695e-06;0.00012641294
fortunate;3.3505955e-06;4.2649453e-06;9.881311e-07;1.5123055e-06;5.363595e-06;4.2197204e-05;1.5673097e-05;1.1233803e-05;1.193794e-06;5.1335787e-06;1.8882697e-06;5.4292636e-06;9.060646e-06;2.1676115e-05
deliver;6.3747602e-06;0.00013482927;1.7696257e-05;2.092068e-05;2.6366936e-06;1.4524911e-06;2.8205266e-05;1.5143949e-05;5.1777453e-05;2.328353e-06;6.7765475e-05;0.00017021813;0.00019030385;0.0002284073
amplify;6.7351953e-06;1.2396179e-06;1.8294431e-05;9.876101e-07;1.8060895e-06;8.897743e-07;8.745365e-07;1.2822325e-06;2.19751e-06;9.2769386e-07;0.00013369486;9.971977e-07;4.6666014e-06;1.0101901e-06
likewise;2.2466586e-05;3.2503383e-06;2.6651057e-06;2.3715225e-05;6.8625704e-05;8.980384e-05;1.2417106e-05;3.4339673e-06;1.9597376e-06;7.660577e-06;2.1488053e-05;4.3166543e-05;8.865088e-05;4.238151e-06
whowould;3.1212076e-06;6.228021e-07;6.9282447e-07;6.685633e-07;1.0142351e-06;5.6909967e-06;9.078975e-07;1.0270026e-06;9.179203e-05;1.088175e-06;1.0270732e-06;3.9896645e-06;6.738501e-07;7.2703966e-07
helpin;1.1504839e-06;5.188743e-06;6.256647e-07;6.668002e-07;1.6776107e-06;7.8016154e-07;8.2147113e-07;1.0101792e-06;7.5666816e-07;9.856178e-07;2.483445e-06;9.678224e-07;1.8732871e-05;6.0490976e-07
tuition;5.917509e-05;8.734379e-07;6.1477397e-07;7.039107e-07;6.168866e-07;9.871471e-07;3.0651365e-06;1.1175706e-06;7.0854037e-07;7.798396e-07;8.93177e-07;2.0329433e-06;6.3813263e-07;2.4319395e-05
electrical;0.00044100455;3.129657e-05;1.443041e-05;2.8490338e-06;5.3796113e-05;2.5430775e-06;1.5002183e-06;2.625307e-05;3.126537e-06;3.0109297e-06;0.0010601507;1.994952e-06;1.9933211e-06;0.00030381218
importantly;4.4778017e-06;1.4644968e-05;1.7492306e-05;1.1628215e-05;5.4498625e-05;1.1469349e-06;1.4272856e-06;2.0138748e-06;2.2021675e-06;3.8999087e-06;1.6843782e-06;9.722973e-05;4.675952e-06;1.1022484e-05
cyberspace;2.8972758e-05;1.0375675e-06;0.00036261772;1.9199074e-06;9.966851e-07;9.654229e-06;1.2544181e-06;1.1642649e-06;9.11586e-07;2.6657583e-06;1.3469102e-06;1.0769772e-06;7.0033707e-07;8.022278e-07
blood;3.0654855e-06;1.0887456e-06;2.2265137e-06;1.6671746e-06;4.3989153e-06;4.133321e-06;0.00049883797;0.001575792;0.00028100112;3.2236978e-06;2.4701137e-06;3.7865282e-06;0.00047906965;2.422293e-05
porsche;1.0102721e-06;6.339911e-07;6.090521e-07;5.987319e-07;5.843195e-07;6.8500464e-07;7.2222065e-07;9.501302e-07;7.4668463e-07;5.1554036e-07;0.00045989794;6.543308e-07;9.622356e-07;6.453266e-07
alomar;1.7431913e-06;6.6696776e-07;6.0988214e-07;8.979857e-07;2.7400688e-07;0.0011399142;1.0044431e-06;1.2757616e-06;9.0738286e-07;5.404589e-07;6.391953e-07;9.027018e-07;5.1605355e-07;8.38396e-07
street;0.0006980304;0.00018311947;7.1010004e-06;0.0001773683;3.5123928e-06;1.1634655e-05;0.00021071709;3.451232e-05;0.0009001963;6.9646153e-06;0.00023819513;0.00068137073;1.3566288e-05;0.000100213954
suspicion;1.5175008e-06;2.265464e-05;0.00012800361;1.2818953e-06;5.595535e-06;1.538561e-06;3.3547378e-05;2.0467956e-05;7.495085e-05;1.9002576e-06;8.293955e-06;1.5920334e-06;1.2614714e-06;6.7091414e-06
aside;4.1178178e-06;1.4372436e-05;0.00011654223;6.8615205e-05;0.0001232236;7.786423e-05;3.2318134e-05;6.9232756e-06;0.00015158474;0.00011465437;3.651156e-05;0.0001373163;0.00034835478;0.00011227273
designer;0.00020222532;0.00015233492;7.605735e-05;5.4953787e-05;1.1914809e-06;1.3857599e-06;1.1282041e-06;1.6629566e-06;1.1361373e-06;2.1471835e-06;1.5400054e-05;4.3939535e-06;9.0821135e-07;2.9120429e-05
itcan;2.7615629e-06;5.6771573e-06;1.0519052e-06;2.6206111e-05;2.5530474e-06;1.3414746e-06;1.2626854e-06;1.5331128e-06;3.8610597e-06;2.741245e-06;1.6948616e-06;4.453e-06;1.3886407e-05;1.8145165e-05
lining;1.1999624e-06;6.849066e-07;5.783981e-07;6.550378e-07;1.0106992e-06;7.2182394e-07;8.624722e-07;6.6866814e-05;1.332959e-06;4.8262797e-07;3.121494e-05;7.3480106e-07;7.11201e-07;1.221236e-06
catcher;1.7491865e-06;7.8011834e-07;7.186051e-07;8.141682e-06;4.2424207e-07;0.0008574035;8.1912737e-07;1.0375489e-06;6.65882e-07;5.3341813e-07;7.453896e-07;8.217249e-07;6.696999e-07;7.308562e-07
graeme;1.87182e-06;1.8144231e-06;9.810858e-07;0.00017433891;6.21735e-07;1.085303e-06;1.0808327e-06;1.3601941e-06;9.067531e-07;5.013667e-07;6.005128e-06;8.988052e-07;9.013473e-07;7.971312e-07
hybrid;2.0783477e-06;2.1269525e-05;1.4311962e-05;6.6089788e-06;1.0779203e-06;1.227117e-06;1.0604199e-06;3.6052163e-05;9.99694e-07;1.0858436e-06;1.07090245e-05;1.0939382e-06;8.496584e-07;6.065538e-06
pillage;1.1545055e-06;6.4189635e-07;6.831255e-07;7.238241e-07;2.7208375e-06;3.6654483e-06;5.4767097e-05;1.1357502e-06;8.250327e-07;6.7022364e-07;8.699491e-07;8.6724594e-07;8.3888307e-07;6.441547e-07
census;1.6041766e-06;7.7398767e-07;9.581981e-07;7.664839e-06;8.4339314e-07;9.589226e-07;0.00011266403;9.162758e-06;1.1896389e-06;5.2472774e-07;9.140241e-07;2.528964e-05;8.6020526e-07;8.4480564e-07
neural;0.00024044528;9.736593e-07;6.7631845e-07;1.3143524e-06;3.133753e-06;1.5564048e-06;6.5902177e-06;3.1518691e-06;7.716598e-07;7.136861e-07;9.762136e-07;9.354807e-07;6.879424e-07;5.8452777e-05
bathroom;1.0125542e-06;7.276879e-07;7.565664e-07;7.4335384e-07;4.350055e-06;1.0548571e-06;2.2074464e-06;1.0295283e-05;0.0002473226;1.4845997e-06;6.599096e-05;1.2178358e-06;1.0723463e-06;2.4856658e-06
nietzsche;1.7385047e-06;7.034648e-05;8.717781e-07;9.424389e-07;2.995363e-05;8.589736e-07;9.2655233e-07;1.4355228e-06;8.6107946e-07;9.81824e-07;1.37152e-06;8.406077e-07;3.4445082e-05;8.314686e-07
rhetoric;1.3983152e-06;7.976585e-07;1.5271007e-05;9.112713e-07;0.00011001106;1.1880804e-06;6.802556e-05;1.7983917e-06;1.4558965e-06;1.7391832e-05;1.3737547e-06;1.7286865e-06;3.0382986e-05;7.73439e-07
cautious;1.9065881e-06;2.9616153e-06;1.8718469e-05;2.0214566e-06;1.882894e-06;1.4336413e-06;1.1762363e-06;3.7156253e-06;1.8160063e-05;4.2855794e-05;3.1834104e-06;1.5615088e-06;1.8231904e-05;5.9782074e-06
socialism;1.7883053e-06;5.86451e-07;8.739008e-07;7.2398774e-07;2.9868293e-05;7.2281114e-07;1.018105e-06;1.8130205e-06;1.1601995e-06;2.3466057e-06;7.568426e-07;0.0001556402;1.1969872e-06;1.6235055e-06
batting;1.6722544e-06;7.206361e-07;6.909644e-07;8.231583e-07;3.7722472e-07;0.001176477;9.564056e-07;1.0894377e-06;7.8569536e-07;5.63684e-07;6.4008225e-07;8.486393e-07;6.475923e-07;6.992459e-07
unusual;3.1550674e-06;4.4016706e-05;7.1099246e-05;4.4869707e-06;9.0175046e-05;5.89626e-05;5.7536186e-06;0.00017688802;9.4615374e-05;7.5554094e-06;5.497605e-05;3.9636976e-05;2.7987064e-05;0.000102163656
systematically;1.3335261e-06;8.4056353e-07;6.203371e-06;9.424057e-07;1.3880214e-06;9.834478e-07;8.058407e-05;1.774812e-05;4.01938e-06;6.3770415e-07;1.139253e-06;1.766272e-06;8.133727e-07;2.0084619e-05
nist;2.2674008e-06;9.964714e-07;0.0013895364;2.336418e-05;9.4719223e-07;1.0362909e-06;1.1893368e-06;1.4530095e-06;1.2266743e-06;8.15234e-07;7.818283e-06;1.0931185e-06;8.364306e-07;2.909027e-06
artillery;1.4390529e-06;6.1776745e-07;9.041488e-07;8.2232816e-07;6.148556e-07;9.009558e-07;0.00023432165;1.2285388e-06;1.2460189e-06;5.9274475e-07;9.1146063e-07;3.2739386e-05;8.1853494e-07;7.7815565e-07
complete;0.0004549894;0.00012139635;0.00015711054;0.00061290676;0.0002956262;0.00016645319;0.000333185;0.00015538276;4.8096208e-05;9.58862e-06;9.047239e-05;0.00026237083;0.00039654522;0.0004974588
congregation;1.1246156e-06;6.110094e-07;7.116142e-07;7.8162077e-07;1.2659128e-06;9.79467e-07;1.09751e-06;1.513976e-06;9.848721e-07;6.662191e-07;1.1093865e-06;9.935119e-07;0.0003292111;6.763861e-07
sweden;0.00011114203;0.000103366;1.8407169e-06;1.09585535e-05;1.3295239e-06;0.00015115723;2.377001e-05;1.22519905e-05;1.3146596e-06;2.3497116e-06;7.9133744e-05;0.00011203386;1.2479501e-06;1.059364e-05
shack;2.6263533e-06;2.0424255e-05;1.1862126e-05;9.619438e-07;1.11067775e-05;9.4749686e-07;9.294073e-07;1.6471303e-06;1.1659852e-06;1.0981121e-06;0.00044905467;8.363385e-07;1.1609357e-06;1.0152567e-06
marlborough;1.2865825e-06;3.7857028e-06;0.000108137036;7.422898e-07;5.432901e-07;8.0648783e-07;7.7506985e-07;8.5320653e-07;6.9735466e-07;5.20337e-07;9.716874e-07;7.628257e-07;5.360666e-07;6.1598814e-07
ingeneral;1.2200987e-06;4.45646e-06;1.6347034e-05;8.5935255e-07;2.9616276e-05;1.0280205e-06;2.1228907e-06;1.5775925e-06;4.216269e-05;1.4583002e-06;4.7620047e-06;1.2621675e-06;1.2380166e-06;2.3833873e-06
erzurum;1.0944282e-06;6.4028353e-07;6.639929e-07;7.9020253e-07;5.346372e-07;8.6428764e-07;0.00039516314;1.2235532e-06;7.9121304e-07;4.4251658e-07;8.7516156e-07;9.15617e-07;6.614787e-07;5.9118565e-07
procedure;1.9770805e-05;0.00012353058;0.0002808973;0.00026676664;3.2229174e-05;2.096014e-06;4.9742516e-06;0.00079171214;3.9292413e-06;5.68809e-06;0.000113258975;0.00011067594;2.270612e-06;2.4651008e-05
noble;0.0001590856;1.6260459e-06;3.459969e-06;5.1774114e-06;2.7170583e-05;1.4190932e-06;2.039229e-06;1.7444397e-06;7.3782753e-06;7.123411e-05;7.90182e-06;5.8402934e-06;7.6352226e-05;1.7731011e-06
rdippold;1.0644358e-06;7.9446994e-07;0.00015175776;7.205801e-07;6.044463e-07;8.269039e-07;7.598714e-07;8.352395e-07;7.2518804e-07;5.99642e-07;9.615986e-07;9.605105e-07;5.5593557e-07;5.908841e-07
illegitimate;1.2843991e-06;7.012129e-07;1.2328038e-05;8.4182267e-07;2.3846364e-05;9.3381925e-07;6.296694e-05;1.517907e-06;1.103861e-06;1.22856e-06;9.5214574e-07;5.2385667e-06;1.0864177e-06;7.220026e-07
primitive;1.3298762e-05;1.4067531e-06;1.6286323e-06;8.7120214e-05;7.118496e-05;1.2306165e-06;5.8008663e-05;3.0369056e-06;1.4094287e-06;7.038125e-06;4.185011e-05;1.6526782e-06;2.3264505e-05;9.6450305e-05
forsberg;1.1566633e-06;6.339155e-07;5.27885e-07;6.613115e-07;8.5711184e-07;8.0546783e-07;7.752902e-07;0.0001794823;7.0101066e-07;3.8064854e-07;9.645653e-07;8.452436e-07;5.3661284e-07;6.5956175e-07
imake;2.4115373e-06;1.3023412e-06;1.0629283e-06;0.00052302546;5.5518393e-07;1.0602275e-06;1.1109332e-06;1.2153428e-06;8.675202e-07;4.0509977e-07;9.814112e-07;9.496001e-07;9.2134337e-07;7.280235e-07
koontz;1.1308879e-06;7.7425193e-07;7.8270175e-05;2.0400134e-06;5.622299e-07;8.049818e-07;7.9305215e-07;8.8884076e-07;7.0155374e-07;4.6514245e-07;9.182878e-07;7.83978e-07;5.841243e-07;6.5864907e-07
impartial;1.4224909e-06;9.3114784e-07;8.337428e-07;8.923785e-07;2.6826008e-05;1.2521829e-06;1.1027915e-06;1.1777861e-05;2.9568026e-05;9.069915e-07;1.7260217e-06;3.8185362e-06;1.560865e-05;7.669145e-07
tout;1.947993e-06;9.631789e-07;9.942403e-07;9.436107e-07;1.0005746e-06;5.5458873e-05;1.1818117e-05;1.7619602e-06;8.159895e-06;2.6335908e-06;2.0537791e-05;4.041375e-06;9.4226004e-07;9.240087e-05
nott;4.86403e-06;8.292794e-07;4.3859404e-06;1.8509938e-06;0.00011300765;0.0001857272;8.961785e-07;1.9291629e-06;1.0683551e-06;1.0961126e-06;9.023602e-07;9.684558e-07;2.173369e-06;7.791098e-07
sparc;2.3788593e-06;1.0675866e-05;2.1098128e-06;0.00069408666;8.0220974e-07;1.1482613e-06;1.1871406e-06;1.2789277e-06;8.591551e-07;5.8815436e-07;1.1642148e-06;1.0687521e-06;9.683113e-07;9.268788e-07
coupe;8.9088286e-07;6.9358634e-07;6.248031e-07;6.925238e-07;5.129116e-07;7.662657e-07;7.360194e-07;9.705316e-07;8.776558e-07;5.4781253e-07;0.00034500126;7.023125e-07;8.6486517e-07;6.9735063e-07
theone;2.1596234e-06;7.981931e-06;3.4002773e-05;1.1333062e-06;3.7955735e-05;3.787218e-05;1.881934e-06;3.1972247e-06;2.6912328e-05;5.118727e-05;6.8008285e-06;1.3267503e-06;7.663681e-05;1.6907024e-05
tach;1.0047789e-06;6.050612e-07;5.7520435e-07;5.71575e-07;5.18831e-07;5.9361923e-07;6.536741e-07;8.780658e-07;7.1010305e-07;4.9650714e-07;0.00011264884;6.0640144e-07;7.412428e-07;6.281506e-07
mcovingt;1.922216e-06;9.077104e-07;5.69697e-07;6.39532e-07;1.98889e-06;8.075969e-07;7.573992e-07;0.0008867043;8.866576e-07;7.8542547e-07;5.9049245e-05;9.338434e-07;6.975103e-05;9.9998e-06
squeeze;1.7021026e-06;1.6289234e-06;1.1337031e-06;6.8541696e-05;1.2490591e-06;3.7956357e-05;2.947831e-06;1.4733086e-05;1.9986388e-05;1.1954946e-06;7.716354e-05;1.1576934e-06;2.3007888e-06;1.1542664e-06
goldin;1.3392154e-06;6.975744e-07;5.732985e-07;6.200786e-07;4.980117e-07;6.118564e-06;7.410623e-07;9.3958215e-07;6.749189e-07;4.4463212e-07;8.95736e-07;7.791244e-07;5.6105563e-07;0.00017327064
upset;2.8668535e-06;1.4373992e-06;1.3971982e-06;1.57206e-06;5.114621e-05;9.375376e-05;6.0470975e-06;6.497589e-05;0.00016730177;0.00027101653;2.245603e-06;1.7050081e-06;4.8780963e-05;6.0944196e-05
ncratl;3.5731246e-06;8.696411e-07;9.0219095e-07;7.579428e-07;7.018738e-07;1.981897e-05;9.909438e-07;1.3280379e-06;1.5872149e-06;7.724953e-07;7.5162274e-07;0.00021894179;7.8542047e-07;3.094739e-06
slice;1.6794704e-06;1.607893e-06;1.0445636e-06;0.00015090179;1.0681212e-06;3.5111573e-06;1.340646e-05;1.6468822e-06;1.1858614e-06;7.494804e-07;1.4280538e-05;1.3608387e-06;1.6589092e-05;4.183605e-06
trust;2.9804025e-06;2.6671563e-05;0.002117817;2.458725e-06;0.00025270073;3.8544244e-06;0.0001589708;4.6834216e-06;0.00015615238;6.701112e-05;4.1694566e-06;0.00010316565;0.00029891846;1.4953281e-06
lousy;2.5117881e-06;3.420476e-05;1.2345973e-06;1.331734e-06;1.1568611e-05;4.8566737e-05;1.7868163e-06;2.1156613e-06;1.7330302e-06;3.6889942e-06;7.428392e-05;1.6541856e-06;9.631353e-06;2.8181319e-05
site;0.002686917;0.00020142499;0.00048556135;0.0023704723;3.1268542e-06;1.1465823e-05;9.92609e-05;0.00026493764;0.00016942513;5.36917e-06;0.00020908119;1.8168004e-05;1.435025e-06;0.0006993257
thosewho;2.0830903e-06;2.0150635e-06;1.1511534e-05;1.5216548e-05;2.8679235e-05;2.4847619e-05;2.0511687e-05;9.59033e-06;4.762501e-06;2.8612506e-06;1.4970072e-06;1.35056935e-05;0.00011978986;1.014256e-06
whole;8.258354e-06;0.0001458692;0.0006464326;0.00015737476;0.0010106439;0.0001435177;0.0010383716;0.00033144228;0.0014108511;0.0016248443;0.00025256368;0.0005619682;0.0010432814;0.00037640493
jordanian;1.0322465e-06;6.088799e-07;6.5927884e-07;6.871778e-07;5.2926634e-07;8.4034394e-07;0.00010163331;9.917087e-07;7.4646823e-07;4.533507e-07;7.829389e-07;8.38131e-07;6.772317e-07;5.9148e-07
screwdriver;2.3904759e-06;4.3515472e-05;4.8924576e-06;9.838751e-07;6.075805e-07;9.466514e-07;7.863353e-07;1.1608932e-06;8.8453345e-07;1.1124845e-06;5.67135e-05;8.3273795e-07;7.3763795e-07;9.198728e-07
exactly;6.63083e-05;0.0002299649;0.00039698905;0.00018032063;0.0008287983;0.00019956876;0.00020606593;8.937014e-05;0.0005188026;0.0014237636;0.00031986766;0.00038593044;0.00039575846;0.00015730379
comp;0.0006379368;0.00048129287;0.00030057895;0.002209502;1.1371619e-06;1.799771e-06;4.286619e-06;2.2010584e-06;1.3581879e-06;2.148302e-06;2.805489e-06;1.6378946e-06;1.2841319e-06;1.6621659e-06
bronx;1.3090661e-06;7.0182637e-07;7.9654075e-07;7.490925e-07;0.00020739686;2.5472913e-05;8.809519e-07;1.9368242e-06;1.1891693e-06;1.0090209e-06;1.5264035e-05;8.609731e-07;1.3091071e-06;7.455533e-07
peculiar;2.5779534e-06;1.1685125e-06;1.2853878e-06;6.9709963e-06;2.0283512e-06;1.1020722e-06;1.1750916e-06;3.6875907e-05;4.1585527e-06;7.6061974e-07;4.3204484e-05;4.6274185e-06;3.077168e-05;1.6655022e-05
aldridge;1.3589654e-06;6.520309e-07;5.332632e-07;6.529092e-07;8.4370043e-07;8.638937e-07;7.974358e-07;0.00026976006;7.114676e-07;4.5859272e-07;1.0451383e-06;8.438366e-07;5.824261e-07;7.0148474e-07
koppenhoefer;0.00021749805;6.937967e-07;5.4868275e-07;7.0167215e-07;5.4026447e-07;1.2152046e-06;6.808371e-07;9.930668e-07;6.8578146e-07;1.060785e-06;9.82385e-07;3.3492997e-06;5.504143e-07;7.6525026e-07
uicvm;0.00013989356;4.9448223e-05;7.786267e-06;1.4770799e-06;1.0256211e-06;1.3063179e-05;9.880873e-07;7.2790704e-06;2.808464e-06;5.493994e-05;1.7730771e-06;1.678584e-06;6.1861726e-07;1.1684685e-06
xputimage;1.6284787e-06;1.0814862e-06;7.9401593e-07;0.00026965933;5.6621496e-07;8.602311e-07;8.471297e-07;9.586091e-07;6.5186714e-07;3.8278873e-07;9.007293e-07;7.687097e-07;7.177743e-07;7.0637867e-07
dietz;1.6697668e-06;7.9258257e-07;6.697868e-07;7.62067e-07;4.7290402e-07;6.8828536e-05;8.778137e-07;1.0381656e-06;6.880546e-07;4.9158547e-07;1.1526844e-06;8.0011637e-07;6.1367444e-07;0.0004130626
anyway;5.9132217e-05;0.00055425375;0.00019475112;0.00018488026;0.00040030354;0.00035210766;0.00010441933;0.00023790963;0.00041523747;0.0018855211;0.00087384897;1.1001843e-05;0.00012743186;6.769246e-05
scsi;7.7912555e-06;0.0055613606;9.640695e-06;4.528826e-06;7.255964e-07;9.552706e-07;9.267034e-07;1.120078e-06;1.6237448e-07;4.1126026e-07;1.4448376e-06;4.7497505e-07;8.356851e-07;5.8328183e-06
clergy;1.0137165e-06;6.030449e-07;8.1778904e-07;7.9809337e-07;5.2097016e-06;9.096932e-07;8.6457956e-05;1.3244484e-06;1.2249043e-06;8.0468266e-07;1.0533987e-06;1.2569988e-06;4.0977702e-05;6.797104e-07
marv;1.113266e-06;5.8556134e-07;5.89418e-07;7.3384547e-07;8.347916e-07;6.4848714e-06;8.2409196e-07;8.769235e-07;6.922373e-07;5.8249753e-07;1.015982e-06;7.8919754e-07;2.1235952e-05;6.3706483e-07
cyanide;1.2416762e-06;7.2673157e-07;7.68181e-07;7.500311e-07;1.0729093e-06;9.2872847e-07;9.658843e-07;4.8480833e-05;2.2352315e-05;5.294049e-07;1.2055895e-06;4.0717573e-06;6.5246854e-07;1.0069333e-05
orthodox;1.4983289e-06;8.6647543e-07;9.65684e-07;1.1736036e-06;2.7357228e-06;1.1910209e-06;7.407953e-05;1.6064143e-05;1.0430306e-06;9.761959e-07;2.037676e-06;1.3449563e-06;0.0007782477;0.00018707618
yigal;2.0180878e-06;5.662053e-07;9.949887e-07;7.910372e-07;6.845663e-07;8.8917716e-07;0.00019690093;1.3496759e-06;1.5451656e-06;7.0626874e-07;6.1434184e-07;0.00020445859;1.0001002e-06;7.077111e-07
evangelist;1.2001328e-06;7.0364456e-07;6.640733e-07;1.2534798e-06;1.3749703e-06;9.0757624e-07;1.0907828e-06;2.7935788e-05;7.9607065e-07;5.3662086e-07;1.2296126e-06;1.0140332e-06;9.756258e-05;7.3742126e-07
purpose;4.586288e-05;1.3742647e-05;0.0007797846;0.00066332106;0.0009487568;0.00012959346;0.00039623978;0.0001673199;0.00012553365;6.25123e-05;0.00028739046;0.0006914572;0.00061937596;0.0004924286
