;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18
cautious;3.8474285e-05;2.30417e-06;1.3663946e-05;4.740236e-06;2.6670211e-06;4.7483292e-05;2.2410997e-05;1.0065388e-05;1.0166136e-06;2.6173059e-06;7.2016082e-06;1.5025623e-06;4.1881585e-06;3.100502e-05;2.3496916e-06;5.9346235e-06;1.0295528e-06;7.0687975e-06;5.213269e-06
socialism;5.530299e-06;3.5421697e-05;9.381649e-07;2.355013e-07;6.7871645e-07;8.255818e-07;8.0908507e-07;2.2058923e-06;1.1436341e-06;0.00022072624;2.395323e-06;1.2427241e-06;8.01953e-07;1.0505936e-06;8.627429e-07;1.596817e-06;1.0754414e-06;5.899362e-07;2.1884275e-06
batting;6.742669e-07;5.1989116e-07;7.0474283e-07;1.4370997e-07;4.9537897e-07;4.068377e-07;6.692848e-07;7.6445525e-07;8.4364257e-07;7.8449494e-07;1.0640024e-06;2.80808e-06;8.257921e-07;5.9262436e-07;0.0012853834;1.0822259e-06;7.618012e-07;5.395045e-07;1.5596867e-06
unusual;6.1481496e-06;7.775881e-05;1.465889e-05;3.1399993e-06;3.9457846e-06;1.1229598e-05;4.030907e-05;0.00016330324;6.3201737e-06;1.0471275e-05;9.175428e-05;3.202093e-06;4.450831e-05;8.362016e-05;8.283896e-05;0.00011624151;5.411516e-06;3.6396264e-05;1.11709205e-05
systematically;1.4640647e-06;1.149251e-06;1.7970394e-06;1.6181106e-07;9.160282e-07;3.1709246e-07;9.664742e-07;7.37753e-06;1.7534244e-06;3.1830064e-06;2.5710164e-05;1.189415e-06;1.046318e-06;6.966808e-06;8.893495e-07;2.1142167e-05;7.468327e-05;6.6964463e-07;1.5499758e-06
nist;7.371756e-07;9.862405e-07;1.5310427e-06;2.0541417e-07;2.8452525e-06;2.9061073e-07;8.975002e-07;1.5797926e-06;7.637156e-05;1.3977827e-06;2.7901851e-06;2.9418966e-06;2.5238132e-05;0.0015584766;1.0018583e-06;1.5387943e-06;1.1355417e-06;3.8317577e-07;1.8876583e-06
artillery;1.2674049e-06;8.829724e-07;3.691944e-06;1.01258294e-07;8.3968456e-07;1.8499668e-07;1.0115136e-06;3.6057387e-05;1.0765623e-06;3.0642539e-06;1.4866957e-06;9.889848e-07;1.0510314e-06;9.913617e-07;9.0333407e-07;1.2417843e-06;0.00029107847;5.346617e-07;1.5098644e-06
complete;3.378359e-05;0.00034678375;0.00028140613;1.8228824e-05;0.00031165284;1.2990697e-05;0.00041931536;7.934164e-05;0.0013455125;0.00010910596;0.0004988979;0.00017532258;0.00010165499;0.00013718459;0.00028495427;0.0001992366;0.00041941248;0.00012925833;1.852436e-05
congregation;2.1145336e-06;1.5767579e-06;9.653918e-07;1.8763271e-07;6.350936e-07;2.0611887e-07;0.00031123552;1.0282348e-06;1.1532866e-06;1.1474361e-06;1.4411322e-06;1.2415146e-06;8.7789743e-07;7.357865e-07;1.7926965e-06;1.7352883e-06;8.903726e-07;6.550356e-07;1.2544057e-06
sweden;3.4690485e-05;2.9373307e-06;2.9419787e-06;1.7907001e-06;3.1307243e-06;5.4018087e-06;1.4568102e-06;1.3521823e-06;0.00014137912;4.496612e-06;1.0413406e-05;1.6411774e-05;9.231743e-05;1.2240552e-06;0.00033700705;3.491601e-05;1.43146335e-05;0.00011914482;5.878348e-06
shack;1.1885849e-06;8.787198e-06;7.468996e-07;6.1166526e-07;1.0746861e-06;1.1135692e-06;8.0918306e-07;9.94891e-07;1.6500702e-06;1.2202437e-06;1.5187329e-06;4.5321945e-06;0.0004158736;1.9863954e-05;1.1714184e-06;1.3543818e-06;8.1368324e-07;2.2889639e-05;2.4090227e-06
marlborough;6.6930437e-07;5.535495e-07;6.36387e-07;1.9853887e-07;7.282551e-07;3.107409e-07;6.436087e-07;8.6069196e-07;8.533699e-07;8.1994807e-07;1.2254513e-06;1.5391587e-06;7.930651e-07;0.00014535032;7.952221e-07;1.0629944e-06;5.8877146e-07;6.089196e-06;1.1281186e-06
ingeneral;1.3710131e-05;3.5306657e-05;2.0785335e-06;6.0619146e-07;9.24344e-07;1.3227808e-06;1.8320094e-06;3.3150685e-05;1.0336161e-06;2.182759e-06;2.3277635e-06;1.2753784e-06;4.022442e-06;1.4406144e-05;9.913418e-07;1.3476986e-06;4.6876517e-06;6.4048018e-06;2.6165683e-06
erzurum;9.726033e-07;8.5593683e-07;1.9368556e-06;8.399973e-08;1.0370185e-06;1.0438286e-07;9.728271e-07;8.277556e-07;1.1827444e-06;1.1027264e-06;1.781291e-06;1.0296219e-06;9.146039e-07;8.858274e-07;8.2515527e-07;1.2710445e-06;0.0003878199;5.7040563e-07;1.1026133e-06
procedure;6.4435067e-06;7.09511e-06;4.5526986e-06;1.8079575e-06;0.00024557713;8.760546e-06;1.7592977e-06;1.089952e-05;0.00021263644;0.00021232908;1.3575943e-05;5.829318e-06;0.00012512234;0.0003046839;1.6162136e-06;0.00084020535;5.1424895e-06;0.00010302455;5.1341094e-06
noble;8.4298e-05;3.6341462e-05;1.7293368e-06;1.3645338e-05;1.0223766e-05;5.610188e-06;6.5177504e-05;4.657485e-06;2.0578977e-06;4.7184976e-06;2.1874678e-06;1.36140225e-05;4.0828127e-06;3.6751314e-06;1.2944489e-06;1.3546453e-06;1.8727847e-06;1.6478936e-06;0.00019480426
rdippold;7.7302724e-07;6.556515e-07;6.583808e-07;1.4730956e-07;6.009116e-07;2.5381675e-07;6.581524e-07;8.94391e-07;8.613697e-07;1.1384545e-06;1.1447512e-06;1.1847271e-06;7.461228e-07;0.00016414572;7.658809e-07;1.026409e-06;6.3836956e-07;7.7073344e-07;1.2280077e-06
illegitimate;7.89318e-05;9.537435e-06;1.2120418e-06;3.929522e-07;7.611535e-07;1.0197073e-06;1.1861179e-06;1.1637325e-06;3.5485705e-06;6.8609265e-06;1.3441326e-06;1.1988523e-06;7.598279e-07;2.4264e-06;7.905264e-07;1.2154479e-06;2.3436447e-05;5.441068e-07;2.3543064e-06
primitive;6.577496e-06;7.713368e-05;1.9451393e-06;1.6753244e-06;6.279748e-05;1.268999e-06;1.4523353e-05;1.4429461e-06;7.568685e-05;2.6847142e-06;4.9279293e-05;5.9629087e-06;3.9076185e-05;1.6536845e-06;1.3049436e-06;2.0466516e-06;6.534267e-05;1.1856548e-06;0.00023411203
forsberg;6.680436e-07;5.66889e-07;7.5060774e-07;9.6602356e-08;5.274071e-07;2.4915875e-07;6.8688564e-07;6.5270507e-07;8.0135953e-07;7.801386e-07;1.2028096e-06;1.2765197e-06;7.9299326e-07;6.856603e-07;7.422768e-07;0.00020545625;6.2270874e-07;6.1613235e-07;7.342845e-07
imake;6.8875414e-07;9.4660214e-07;1.1162317e-06;1.6164326e-07;0.00065711135;3.143579e-07;9.271943e-07;1.1027826e-06;2.1645913e-06;1.2149267e-06;1.792728e-06;2.0242608e-06;1.1865906e-06;9.835287e-07;7.916687e-07;1.2658284e-06;1.327403e-06;1.1293504e-06;7.8823444e-07
koontz;6.1918126e-07;6.13328e-07;6.432264e-07;1.2503659e-07;1.1516676e-06;2.0403269e-07;6.3718693e-07;8.316844e-07;2.4640876e-06;7.944496e-07;1.1239456e-06;1.4137617e-06;7.5133954e-07;8.548234e-05;7.3316255e-07;9.709562e-07;6.4679625e-07;7.383561e-07;1.1291066e-06
impartial;2.9388484e-06;4.7087015e-05;9.616042e-07;3.1838175e-07;7.3849276e-07;6.061615e-07;1.1451026e-05;4.9422437e-05;1.1206525e-06;3.4488853e-06;1.4319423e-06;1.3406255e-06;1.037926e-06;1.1130778e-06;1.1233825e-06;1.6217613e-05;9.613918e-07;8.141119e-07;2.293284e-06
tout;3.6907318e-06;1.0427927e-06;1.1195217e-05;5.122082e-07;9.950593e-07;1.6697691e-06;1.0162302e-06;7.3574424e-06;1.2958702e-06;2.245633e-06;0.00012179028;2.2799327e-06;2.9952907e-05;1.1943084e-06;7.766046e-05;2.3808561e-06;1.0916181e-05;9.4345273e-07;3.7408658e-06
nott;3.2470111e-06;8.0931895e-05;5.64047e-07;5.2938094e-07;1.4205079e-06;3.6339512e-07;0.00018758765;1.0778049e-06;1.2907873e-06;1.5161896e-06;1.4271367e-06;3.3134252e-06;8.815722e-07;6.1626424e-06;9.254883e-07;1.2791432e-06;9.1817793e-07;8.063379e-07;3.130622e-06
sparc;7.033977e-07;9.882195e-07;1.1634014e-06;3.109255e-07;0.00080942013;4.4164045e-07;8.71453e-07;1.1275882e-06;5.9592408e-06;1.2208793e-06;1.8228601e-06;5.1774346e-06;1.2962919e-06;1.5732851e-06;8.5236076e-07;1.3621071e-06;1.3656903e-06;1.8433142e-05;9.90233e-07
coupe;7.311257e-07;5.661024e-07;6.2868145e-07;1.8724212e-07;7.11149e-07;3.8042933e-07;6.217573e-07;7.986058e-07;8.9204707e-07;7.009322e-07;1.2009699e-06;1.8875708e-06;0.0003571816;7.328397e-07;8.3191895e-07;1.0669697e-06;6.791262e-07;7.7429405e-07;1.2386355e-06
theone;4.265424e-05;3.841694e-05;4.7451435e-05;6.96537e-06;1.6113713e-06;7.335066e-05;6.538956e-05;1.9840738e-06;9.314347e-07;2.889095e-06;2.0871978e-05;1.6102808e-06;7.841741e-06;5.1213174e-05;4.7410722e-05;6.413527e-06;1.4675884e-06;1.0299198e-05;4.334732e-06
tach;6.980796e-07;5.1204194e-07;5.88655e-07;1.282213e-07;5.401434e-07;2.7664103e-07;6.175038e-07;7.16117e-07;7.458922e-07;5.862805e-07;1.0805065e-06;1.425467e-06;0.00014010913;6.223309e-07;7.6211256e-07;9.243175e-07;6.0435406e-07;6.167796e-07;9.772256e-07
mcovingt;1.6173094e-06;1.0385728e-06;1.45186e-06;1.9572028e-07;6.909383e-07;5.8709185e-07;6.91403e-05;9.012889e-07;1.2021426e-06;1.2707976e-06;2.2594572e-06;1.3270567e-06;5.5221783e-05;9.140974e-07;8.592483e-07;0.0010159817;9.930967e-07;7.4237363e-07;1.2133434e-06
squeeze;1.2644048e-06;7.4398423e-07;3.0013074e-05;3.5376644e-07;8.003304e-05;1.6976242e-06;1.5627668e-06;3.2898367e-06;1.7695174e-06;1.3824549e-06;2.3853818e-06;2.4715862e-06;7.780159e-05;1.0945646e-06;5.4724576e-05;1.5397081e-05;2.7327917e-06;1.6905653e-06;1.4312639e-06
goldin;5.776806e-07;6.2511054e-07;6.8350715e-07;1.1903412e-07;6.2586963e-07;2.3587943e-07;6.931046e-07;5.781384e-07;9.307341e-07;7.1242874e-07;0.0001884969;1.2722211e-06;7.923288e-07;7.2901065e-07;4.921059e-06;1.153874e-06;7.084439e-07;5.9648954e-07;9.225463e-07
upset;0.00023775836;6.221123e-05;0.0003074472;7.2251228e-06;2.180129e-06;1.6303262e-05;5.2753443e-05;6.177393e-05;2.1150377e-06;4.647555e-06;0.00013425056;4.104987e-06;2.0183759e-06;1.8385201e-06;0.00013103997;0.0001517375;1.0482577e-05;9.668398e-07;0.000111112044
ncratl;1.9512736e-06;9.782567e-07;5.878802e-07;9.9587e-07;4.200944e-07;5.927334e-07;6.826897e-07;3.4540792e-06;1.3489549e-06;9.652094e-06;1.3627485e-06;4.5136944e-06;7.6917837e-07;8.697036e-07;1.0375074e-06;8.9936333e-07;6.283844e-07;5.9823617e-07;0.00090631586
slice;1.2088301e-06;1.2773871e-06;1.6021855e-06;2.3149558e-07;0.00013632288;4.6110424e-07;1.7280914e-05;1.1269195e-06;2.2382208e-05;1.8840065e-06;3.933433e-06;2.6017692e-06;1.4962399e-05;1.0333238e-06;5.590273e-06;1.3917369e-06;1.1294552e-05;2.7538108e-06;1.1791235e-06
trust;0.00014346179;0.00035921432;6.079552e-05;3.864417e-06;2.2397805e-06;1.0329368e-05;0.00033174123;0.00022760982;2.796001e-06;0.00016631074;2.8692277e-06;1.529243e-06;3.3829037e-06;0.002926073;3.5396956e-06;4.0496598e-06;0.00019089573;3.6831705e-05;7.51827e-06
lousy;0.00013275952;3.515107e-06;1.959825e-06;3.2363141e-06;8.517364e-07;1.6376003e-05;1.6455826e-06;1.5998162e-06;9.931566e-07;1.9660117e-06;2.8821174e-05;3.8433873e-06;4.930804e-05;9.593253e-07;7.464104e-05;1.6105937e-06;1.4500354e-06;7.226205e-06;7.987396e-06
site;1.3831641e-06;2.2523423e-06;0.00014824509;1.0306567e-05;0.0017812534;3.7965244e-06;1.3591388e-06;7.2006434e-05;0.004184779;1.93827e-05;0.0006026369;0.0011669977;0.00024069498;6.0092963e-05;3.4884354e-06;0.00014970146;0.00012284951;0.00019033714;6.352731e-06
thosewho;5.622153e-06;4.8105467e-05;1.8165375e-06;6.0681555e-07;2.2814995e-05;1.2781971e-06;0.00013467923;7.1088093e-06;1.720089e-06;2.0526011e-05;2.0417674e-06;1.5036504e-06;1.2258903e-06;2.606149e-05;2.9910448e-06;9.942956e-06;2.6631868e-05;3.3481335e-06;2.5838583e-06
whole;0.0010096687;0.0007319419;0.001505216;0.0001335319;0.00014631866;0.0011469646;0.0008676952;0.00084679405;0.00010332426;0.0006133811;0.0002889482;4.7791787e-06;0.00020229777;0.0005349455;0.000115504314;0.0002485465;0.0007258729;0.000116128555;0.0008812747
jordanian;8.558794e-07;6.406912e-07;9.292019e-07;8.23031e-08;7.1994157e-07;1.2274981e-07;7.347074e-07;7.7011083e-07;8.9163456e-07;8.2777507e-07;1.2255003e-06;1.1750401e-06;7.82782e-07;6.854544e-07;7.286659e-07;9.911175e-07;9.375964e-05;5.673717e-07;9.4799185e-07
screwdriver;8.263868e-07;6.139395e-07;7.092474e-07;4.0649476e-07;7.5435776e-07;5.807314e-07;6.6496807e-07;8.751293e-07;9.018696e-07;7.7126373e-07;1.2928222e-06;4.0952386e-06;5.5762714e-05;3.4434402e-06;9.1059e-07;1.094463e-06;6.527693e-07;3.269023e-05;2.131357e-06
exactly;0.00052346836;0.00082031783;0.0012829824;0.002255629;0.00023017105;0.00075737655;0.00033015897;0.00043155352;4.3582004e-06;0.00019219882;0.00020024185;7.063243e-05;0.00027057613;0.00038416297;0.00020812292;5.9187805e-05;0.000118503514;0.00015011964;0.00019254933
comp;8.393228e-07;1.3460924e-06;2.0863363e-06;1.9323863e-06;0.0014494386;6.349157e-07;1.1467987e-06;1.7764729e-06;0.0023941856;2.3327136e-06;3.16446e-06;0.00021622666;2.3086632e-06;0.00014734134;1.3139736e-06;2.2514282e-06;3.1495842e-06;0.0005908751;4.510134e-06
bronx;1.712697e-06;0.00022585457;3.833528e-07;2.295515e-07;6.630098e-07;5.4756595e-07;1.1521262e-06;8.263218e-07;1.0241064e-06;1.0314558e-06;1.3196817e-06;1.7110449e-06;1.6895568e-05;7.732022e-07;2.6357406e-05;1.0369037e-06;7.0466785e-07;6.7694714e-07;1.3235967e-06
peculiar;2.1264464e-06;2.165292e-06;1.6539069e-06;9.44915e-07;6.9559574e-06;8.898966e-07;3.3719374e-05;3.7564362e-06;2.1938174e-06;8.708459e-06;2.0645342e-05;1.9440457e-05;4.2658372e-05;1.2250828e-06;1.2241112e-06;6.778846e-05;1.1711699e-06;1.1273274e-06;2.2912773e-06
aldridge;6.9372135e-07;6.2737826e-07;7.778431e-07;1.05325405e-07;5.9757417e-07;2.7191038e-07;7.750457e-07;7.000039e-07;9.772277e-07;8.181398e-07;1.2794357e-06;1.3844365e-06;8.826347e-07;7.0597446e-07;7.75507e-07;0.00033594793;6.4488194e-07;6.366952e-07;7.8408397e-07
koppenhoefer;1.6693185e-06;7.6435157e-07;6.2617255e-07;7.332042e-07;3.7781373e-07;4.3004653e-07;6.952018e-07;9.936848e-07;1.7908659e-06;3.226506e-06;9.643836e-07;3.3362676e-06;6.8603373e-07;9.009037e-07;8.685282e-07;9.509684e-07;6.382849e-07;5.9697555e-07;0.00047065865
uicvm;1.003542e-06;7.167659e-07;9.70132e-07;1.7397573e-06;1.1037267e-06;5.8318506e-07;7.583947e-07;6.988563e-05;1.3895062e-06;1.075043e-06;1.1047963e-06;0.00020249754;9.887689e-07;5.1647567e-06;1.3929397e-05;7.245637e-06;6.978837e-07;4.0635372e-05;3.0231652e-06
xputimage;7.707173e-07;7.258736e-07;9.422769e-07;1.5300908e-07;0.0002993514;3.6376957e-07;7.354533e-07;1.0023784e-06;1.5691579e-06;9.726192e-07;1.2747101e-06;1.7339422e-06;9.29185e-07;9.2013585e-07;7.596222e-07;1.1556536e-06;1.0688415e-06;1.0263062e-06;7.6664776e-07
dietz;6.8164724e-07;7.055162e-07;1.0555598e-06;1.9350612e-07;5.802148e-07;5.198117e-07;8.5135434e-07;6.551397e-07;1.1013799e-06;1.0789512e-06;0.0004568377;2.3142468e-06;1.0731e-06;8.9546023e-07;0.0001003394;1.4985679e-06;9.461016e-07;6.0735925e-07;1.5972857e-06
anyway;0.0010844045;0.00025310463;0.00036635433;0.0020763248;0.000151526;0.0036382584;2.6239657e-05;0.00020652915;3.807218e-06;7.8906975e-05;2.7135538e-05;3.034407e-05;0.00074191735;0.00014538635;0.00035053585;8.29591e-05;4.787121e-05;0.00033137092;0.0005240506
scsi;3.3907017e-07;5.3459155e-07;1.0010934e-06;4.8315326e-07;3.791603e-06;5.851427e-07;1.4416612e-06;1.048309e-06;3.1379282e-06;4.5584304e-07;2.1434976e-06;2.0571995e-05;1.378826e-06;4.2178926e-06;1.0364176e-06;1.9867268e-06;6.223792e-07;0.0062338244;6.579888e-07
clergy;5.0355097e-06;5.013173e-06;1.2712135e-06;2.1269562e-07;7.4203314e-07;2.4240182e-07;5.1322506e-05;1.2963642e-06;9.880796e-07;1.2222667e-06;1.4464442e-06;1.1725136e-06;7.867786e-07;8.297187e-07;8.385973e-07;1.279514e-06;7.7382254e-05;5.1343875e-07;1.4603381e-06
marv;1.1391908e-06;1.0025236e-06;7.176564e-07;1.732901e-07;5.2926134e-07;2.3605922e-07;2.734325e-05;7.981696e-07;7.624482e-07;7.673818e-07;1.1855324e-06;1.4641806e-06;7.809477e-07;6.841084e-07;8.837542e-06;9.551876e-07;7.721377e-07;5.316015e-07;1.3753453e-06
cyanide;8.8117866e-07;6.9493996e-07;1.0502039e-06;1.3877838e-07;6.151043e-07;3.093774e-07;8.29241e-07;3.982516e-05;9.475212e-07;1.1217722e-06;1.2677786e-05;1.2979631e-06;9.887217e-07;9.649473e-07;9.1352825e-07;4.765985e-05;8.027078e-07;6.3096854e-07;1.2597584e-06
orthodox;3.6368338e-06;4.205091e-06;2.4550975e-06;2.775823e-07;9.951219e-07;2.7769755e-07;0.0007102815;1.1089892e-06;1.6103083e-06;2.4823082e-06;0.00025449082;1.1084747e-06;1.4449587e-06;1.087454e-06;9.454616e-07;1.7842727e-05;7.31775e-05;6.7207833e-07;1.7811262e-06
yigal;1.2993427e-06;1.030581e-06;2.0697016e-06;1.2487465e-07;7.337142e-07;1.5493048e-07;1.0812979e-06;1.317275e-06;1.4380231e-06;1.5657678e-06;1.5730515e-06;1.1841656e-06;7.9321416e-07;1.0119458e-06;9.2059656e-07;1.2902408e-06;0.00050505163;5.762983e-07;2.277854e-06
evangelist;1.5432328e-06;1.1918634e-06;7.8416514e-07;1.7850708e-07;7.3711857e-07;2.538315e-07;9.352091e-05;8.2563486e-07;9.3442503e-07;9.104597e-07;1.3465151e-06;1.2859736e-06;8.3330684e-07;7.3224373e-07;7.565669e-07;3.1687083e-05;7.9069497e-07;6.098806e-07;1.0892376e-06
purpose;0.00032541243;0.00094780634;0.00010595235;1.2983398e-05;0.00052153965;6.692374e-05;0.0006922598;0.00060040475;0.0015161475;0.000584125;0.00041668385;4.437626e-06;0.00030971516;0.00061769434;4.7264566e-05;0.00012943738;0.0003901114;9.531507e-06;3.664233e-05
fucking;4.224538e-06;1.3964146e-06;1.7387944e-06;3.822709e-07;6.572815e-07;4.3483612e-07;2.562799e-05;0.00018154483;9.5252597e-07;5.892764e-06;1.2290925e-06;4.2111637e-06;9.940389e-07;1.0911056e-06;1.1791915e-06;1.3075168e-06;1.096933e-06;6.452936e-07;2.4917638e-06
farming;1.3959587e-06;1.4034424e-06;1.2890962e-06;3.115693e-07;8.2258185e-07;5.697489e-07;2.9021603e-06;1.4328016e-06;1.1423131e-06;2.2181024e-05;3.5382982e-05;1.3498161e-06;1.0053996e-06;0.000103678256;1.1386621e-06;1.6475855e-06;1.4564189e-06;7.5013446e-07;3.3695912e-06
negotiating;1.262766e-06;7.4614144e-07;1.685561e-06;1.1960763e-07;7.6374505e-07;2.2230873e-07;8.618968e-07;2.1649104e-05;8.745823e-07;1.104817e-06;1.2019105e-06;1.2202821e-06;8.1924345e-06;8.9337374e-07;8.2842035e-07;1.0513368e-06;2.6410888e-05;5.980046e-07;1.3288367e-06
extraordinary;6.0328744e-06;9.1479254e-05;2.1172823e-06;5.294011e-07;1.0864907e-06;1.1229486e-06;8.830618e-06;2.4968005e-05;2.9901203e-06;3.8311377e-05;1.7634573e-05;1.5056851e-06;6.1428937e-06;3.7857168e-05;1.4516799e-06;1.5841826e-05;3.927566e-05;8.277907e-07;3.685216e-06
consideration;2.6407493e-05;0.000108026215;0.00069373974;3.0344106e-06;6.6158836e-06;1.6639973e-05;5.69885e-05;1.1647445e-05;0.00015589228;0.00026575403;0.00026624894;4.1896124e-06;9.1943795e-05;1.3248484e-05;0.0001707267;8.1349135e-06;3.9143175e-05;1.2346444e-05;7.886815e-06
rightto;2.2636044e-05;2.6839545e-05;1.0803918e-06;1.76674e-06;8.0565604e-07;1.3551482e-06;2.2927215e-06;1.7817513e-06;1.2447782e-06;6.619291e-05;1.6429046e-06;3.036115e-05;8.846808e-07;4.723239e-06;1.03121e-06;1.451494e-06;2.2733466e-06;7.663512e-07;4.7316807e-06
patriotism;5.3379285e-06;4.0143477e-05;1.0699863e-06;3.7357947e-07;1.2921827e-06;5.323107e-07;1.2536854e-06;1.373459e-06;1.1171238e-06;1.9951218e-05;1.5014944e-06;1.9195663e-06;1.0407558e-06;1.613637e-06;9.2158393e-07;1.2120008e-06;5.071623e-05;6.643687e-07;7.952623e-06
obviously;0.00028977427;0.00047268855;0.00066761015;8.6718755e-05;1.854037e-05;0.00066648657;0.00043851038;0.00023411599;1.9321342e-06;0.00021752772;7.924754e-06;4.526389e-06;9.901943e-05;0.00027709646;0.0001924648;8.431813e-05;8.092043e-05;0.00011328897;0.000102370774
descendant;1.4249584e-06;1.385516e-06;1.6591755e-06;1.9829363e-07;4.8213376e-05;2.3834329e-07;6.583834e-05;1.0076433e-06;3.4122088e-05;1.2239021e-06;3.5895788e-05;2.2606007e-06;1.0675512e-06;1.1002863e-06;8.75109e-07;1.6515387e-06;4.825569e-05;1.0373874e-06;1.3042821e-06
memphis;1.2064207e-06;1.1385417e-06;9.728419e-07;7.8222286e-07;1.9068596e-06;5.806262e-07;1.2155041e-06;1.1363951e-06;1.7093517e-06;2.4398347e-05;1.4421454e-06;8.287048e-05;1.0047248e-06;8.8670896e-07;0.00010954026;2.0451296e-06;9.291429e-07;9.80567e-07;2.486093e-06
allow;0.0007489744;0.00052657264;0.00019465368;7.1629336e-05;0.0013444792;0.00032911755;0.00035080276;0.0011338162;0.0008695193;0.000949512;0.00044048333;2.218391e-05;0.00012889405;0.0014201782;0.00056989584;0.000116427844;0.00063414307;0.0012435312;0.00073518115
glaring;6.542045e-05;1.3577604e-06;1.7512007e-06;4.2793985e-07;1.6708681e-06;1.2618018e-06;1.1770749e-06;1.2074031e-06;1.066091e-06;1.1050162e-06;2.9710798e-06;1.5701685e-06;8.2958724e-07;7.321411e-07;1.5930333e-05;1.0612077e-06;2.137148e-05;1.2487328e-06;2.0922269e-06
alaska;8.550701e-07;1.3828508e-06;1.369489e-06;8.4853303e-07;1.3785457e-06;4.5960405e-07;2.3123237e-06;1.0437222e-06;1.6826814e-05;1.8727496e-06;0.0016887304;8.96833e-05;1.8360965e-06;1.1648157e-06;6.5153574e-05;2.422533e-06;1.3319222e-06;9.2156694e-07;2.9408968e-06
sovereignty;7.3535346e-05;3.0167621e-05;2.539203e-06;5.724518e-07;1.053544e-06;1.529281e-06;1.8969481e-06;1.3553021e-05;1.0093681e-06;1.8413528e-05;1.8410086e-06;8.9313596e-07;1.0118704e-06;5.1175826e-05;9.205289e-07;1.3922148e-06;0.00010771105;6.502028e-07;3.1956488e-06
driveway;2.7511492e-06;7.1390883e-07;5.459741e-05;3.2586792e-07;6.370681e-07;7.828387e-07;1.0822038e-06;2.160746e-05;8.953506e-07;1.1741025e-06;1.3705804e-06;1.5741552e-06;5.4584598e-05;9.669591e-07;1.2163631e-06;1.3361438e-06;1.1980999e-06;7.822221e-07;3.0619856e-06
club;7.4182106e-05;8.954133e-06;0.0007056222;3.8332983e-06;1.5671898e-06;9.107224e-06;5.867508e-06;9.596349e-05;0.00010741754;1.6365466e-05;3.0207154e-06;3.0879706e-05;3.745796e-06;1.651393e-06;0.0008576683;0.00027946132;4.583606e-06;2.0696239e-06;1.637463e-05
shock;4.516704e-06;3.4337943e-05;7.4234595e-05;2.4252745e-06;1.3871507e-06;3.409309e-06;1.8649358e-05;3.4233644e-06;2.0680693e-06;2.400622e-05;5.9194455e-05;1.1713562e-05;0.00035588155;1.0837643e-05;1.1876696e-05;0.00019473975;3.5134093e-05;1.3004185e-06;2.2285896e-05
loader;9.290643e-07;6.605538e-07;8.4843475e-07;6.057886e-07;3.2278163e-06;6.197449e-07;6.9606153e-07;2.612337e-05;1.3114769e-06;9.053133e-07;1.3735678e-06;2.2757684e-05;2.1229798e-06;9.276046e-07;3.376888e-05;1.0501204e-06;6.791631e-07;2.2062477e-05;1.9441552e-06
entire;0.0003649851;0.00011428181;0.00025033866;2.3085602e-05;0.00016969135;0.00016070929;0.00014357457;0.00022090707;0.00019876758;0.00036145444;0.00029002203;6.36607e-06;0.00030591164;0.00013536813;0.0001943972;0.00022616473;0.00082360697;0.000102446735;0.00020314292
abit;9.446589e-06;2.5783636e-06;1.6728824e-06;1.6808921e-06;4.9737337e-05;3.6739284e-06;1.6795679e-05;1.426459e-06;1.5079797e-06;7.711089e-06;1.169408e-05;4.70696e-06;1.3639767e-06;1.1166396e-05;9.96801e-06;1.8252733e-06;1.1857101e-06;1.7855291e-05;3.0238054e-06
magical;1.8716424e-05;1.8946049e-06;8.6448574e-07;5.700205e-07;6.409397e-07;1.1671528e-06;3.0027493e-05;9.4925286e-07;8.0393073e-07;8.295746e-07;1.0926105e-06;1.836375e-06;7.842675e-07;7.3784605e-07;2.9052198e-05;1.0837979e-06;7.4914135e-07;6.48884e-06;1.9330366e-06
rigid;4.792702e-06;3.0376435e-05;9.155893e-06;5.3499775e-07;9.580002e-07;1.0073393e-06;1.455094e-05;1.7375052e-06;1.1615906e-06;1.7690165e-06;1.8752186e-06;1.9132974e-06;8.221178e-05;9.856151e-07;9.3552916e-07;7.4308437e-06;1.1163046e-06;8.2992494e-07;3.7792306e-06
asfar;2.2403276e-06;1.4152527e-06;2.5345603e-06;6.4072566e-07;1.4354827e-06;1.1239385e-06;1.12199305e-05;1.20309e-05;2.7720312e-06;9.530309e-06;1.6770408e-06;4.954062e-06;4.7355247e-06;1.1533849e-06;1.1740466e-05;5.577951e-05;1.8479324e-06;3.4630373e-06;6.307226e-06
liquid;9.299028e-07;1.0089354e-06;1.5852542e-06;4.93251e-07;1.2911615e-06;7.580344e-07;1.0622462e-06;1.8083985e-05;1.8705341e-06;1.4525287e-06;0.00071125233;8.460554e-06;0.00011325589;1.283877e-06;1.2535954e-06;3.110057e-05;1.1293157e-06;1.144363e-06;2.126606e-06
protestant;3.209684e-06;4.206992e-05;9.1838075e-07;2.5270253e-07;7.302274e-07;2.4204053e-07;0.00065751694;1.2258171e-06;1.0217144e-06;1.33493995e-05;1.6328298e-06;9.556644e-07;8.222377e-07;8.991278e-07;8.543163e-07;1.432209e-06;1.4705123e-06;6.155726e-07;1.8679666e-06
