;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
particle;1.8412576e-06;1.8411763e-06;2.6022233e-06;7.994254e-05;2.559059e-06;9.816312e-07;6.7569295e-07;0.000944636;0.00014386013;2.9698024e-06;7.765982e-07;2.055847e-06;3.7189534e-06;1.1421268e-06;2.7555225e-06;3.6011113e-06;1.097075e-06
regulator;6.628385e-06;2.961695e-06;8.21776e-07;1.0768612e-06;7.278691e-07;9.632325e-07;1.2210693e-06;1.2499864e-06;1.2070317e-06;0.00013075328;1.2252506e-06;7.487991e-07;1.311155e-06;8.43979e-07;0.00010593367;7.0163406e-07;7.967952e-07
dfrf;7.1245137e-07;9.886925e-07;7.5742963e-07;7.553448e-07;6.9330997e-07;8.250703e-07;5.481387e-07;0.00018771796;1.299899e-06;9.59849e-07;2.5824482e-07;6.829242e-07;9.1593967e-07;6.8431643e-07;1.1411562e-06;6.309671e-07;7.492804e-07
colormap;1.9460897e-06;2.6217679e-06;2.4974197e-06;9.84112e-07;9.854635e-07;8.007891e-07;5.6246614e-07;9.622287e-07;8.953779e-07;1.0140715e-06;3.4919503e-07;1.0849878e-06;1.2524188e-06;1.6856825e-06;1.1759911e-06;0.0014356748;1.6223739e-06
handheld;8.53494e-07;9.358807e-07;6.7149034e-07;6.557838e-07;8.52502e-07;1.0782467e-06;0.00095232704;9.263747e-07;1.0693055e-06;8.729454e-07;4.2033238e-07;8.3376193e-07;1.0173309e-06;8.3072e-07;2.8781262e-06;5.890438e-07;6.507614e-07
forwarding;5.9084665e-05;3.0879528e-05;6.790682e-06;8.745265e-07;8.0322036e-07;1.0441302e-06;7.8703164e-07;1.3324997e-06;1.6555886e-06;1.3444607e-06;8.036224e-07;8.4899506e-07;1.648267e-06;9.289562e-07;4.7153753e-06;9.437387e-07;5.1416123e-06
counting;4.706502e-06;1.99846e-06;5.376992e-05;1.5629928e-06;2.3553023e-06;7.2308953e-06;1.8036616e-06;7.828276e-06;1.6684747e-06;8.246427e-06;8.4834767e-07;1.2131685e-06;1.910545e-05;2.2029688e-05;6.5270538e-06;1.5415789e-06;1.0830959e-06
casual;0.00012903105;1.8496751e-06;9.177419e-06;2.3676075e-06;4.1283834e-06;8.218157e-06;1.1146021e-06;1.4470714e-06;2.555564e-06;9.025081e-06;0.00012366929;2.9318837e-05;2.4903688e-06;2.2299253e-06;3.3138815e-06;2.409188e-06;4.9232265e-05
adjacent;1.3232948e-06;1.9748645e-06;1.3545205e-05;1.3085986e-06;1.009428e-05;1.1365271e-06;3.0400603e-05;1.3909371e-06;1.4370688e-06;3.8621078e-05;1.0614779e-06;1.4444e-06;1.462999e-06;2.8570823e-05;1.9254028e-06;2.9922174e-05;1.9745514e-05
ucsb;1.1461601e-06;0.00013048615;5.068047e-05;0.00021645884;2.9768814e-06;1.2089963e-06;6.81264e-07;1.3783449e-06;1.4462875e-06;2.1951068e-05;1.9543888e-06;8.98283e-07;1.5936322e-06;1.0698707e-06;1.5451435e-06;3.3759457e-05;2.348265e-06
embrace;1.1716521e-06;9.820421e-07;8.646563e-07;8.508499e-06;0.00013743324;1.1530407e-06;1.1110553e-06;1.2066198e-06;5.82541e-06;7.1880254e-07;1.7494019e-06;1.4028219e-06;3.3469558e-05;2.0734862e-05;5.707798e-05;9.0201644e-07;7.3750425e-07
monday;1.2369543e-06;1.6211472e-05;4.7312227e-05;1.5362549e-06;1.7128702e-06;0.00034572274;0.00026481977;0.00012006698;7.887426e-06;8.932906e-06;1.7011032e-06;0.00017690418;2.8780357e-06;3.0801068e-05;3.573455e-06;2.0099518e-05;1.2693754e-05
unuseable;6.1105345e-07;1.1723638e-06;6.4430924e-07;6.443847e-07;6.2041846e-07;9.276276e-07;5.14665e-07;8.589884e-07;9.2337035e-07;8.9654655e-05;6.6987957e-07;5.0851486e-07;1.0704744e-06;5.9513775e-07;8.5385716e-07;5.6904327e-07;8.039832e-07
sequent;8.798464e-07;1.9164092e-06;5.3777818e-05;7.7906344e-07;7.635354e-07;1.0976378e-06;2.4060969e-06;1.2733827e-06;1.2060905e-06;0.00013685704;6.39792e-07;7.6995445e-07;1.0613247e-06;7.8872495e-07;1.2635664e-06;1.2607308e-06;1.0216495e-06
accessto;4.9451217e-05;6.1752226e-06;1.0803329e-06;1.2499411e-06;3.6144006e-06;1.5117889e-06;7.790028e-05;1.0811966e-06;1.7775666e-06;1.7672941e-06;2.4336745e-05;9.421792e-07;1.5677631e-06;1.0057236e-06;2.6272498e-06;4.6266446e-06;1.1866995e-06
weber;5.6231393e-06;5.0661332e-05;8.849728e-06;5.7379434e-06;1.2566956e-06;1.2344182e-06;1.0193614e-06;7.799522e-06;5.231991e-05;1.5560182e-06;1.4056129e-06;1.1653083e-06;2.0040352e-06;1.812894e-06;4.1887274e-06;4.6678375e-05;2.0551e-06
progression;1.1008585e-06;1.5971083e-06;1.8224753e-05;3.4551647e-06;1.3000636e-05;9.092312e-07;5.167683e-06;2.0288133e-05;0.0001558233;9.722671e-07;9.785042e-07;1.2426724e-06;1.3008994e-06;1.0628496e-06;1.6598713e-05;1.0054969e-06;8.913663e-07
fact;0.0017439397;2.4708818e-06;9.114858e-06;0.003973701;0.002202106;0.0004422306;0.0018932449;0.00035011148;0.0013507528;0.00047427608;0.0019498019;0.0012036811;0.0020914397;0.0023906503;0.0018869374;0.00026604717;9.619094e-05
yourself;0.0002930961;6.2768663e-06;2.244345e-05;0.00044239606;0.000418854;4.4284807e-05;0.00021841028;3.238164e-06;3.9361832e-05;0.00020804141;0.0021431353;0.00019557127;0.00029143825;0.000103171245;0.00030286046;0.00035898408;5.2208707e-06
interestingly;2.5912896e-05;2.0815803e-06;1.2490642e-06;1.1144556e-05;3.960977e-05;1.0689674e-06;1.1587553e-06;1.8367016e-05;1.615059e-05;2.322495e-05;2.120842e-06;6.2469e-06;1.0856487e-05;1.0868462e-06;3.7844416e-06;1.2951372e-06;6.5900065e-05
intersect;1.2309234e-06;1.0463874e-05;0.000101709484;8.7080474e-07;8.1785265e-07;9.673428e-07;6.253532e-07;6.607332e-05;1.5908753e-06;2.0834618e-06;3.0997862e-07;9.979052e-07;1.3860289e-06;1.0636861e-06;1.3303301e-06;6.063041e-05;1.2874759e-06
browse;9.671123e-07;7.2358475e-06;0.000114480914;4.476211e-06;9.805018e-07;4.074874e-05;5.82331e-07;1.0897845e-06;1.2036395e-06;1.0932129e-06;6.0737415e-07;8.0432386e-07;1.0783189e-06;9.51619e-07;1.2181489e-06;3.6103567e-05;1.149032e-06
serious;0.00033828616;4.428687e-05;3.6871777e-05;0.00018330119;0.0002344864;0.0001764721;0.0005873323;0.0002291969;0.00049881195;0.00020658954;0.0009364031;0.00032492002;0.00045709024;0.00010821177;0.00052127347;1.5908392e-05;2.0706239e-05
conspiracy;2.98892e-05;9.664371e-07;1.0662926e-06;4.847043e-05;3.582952e-05;1.2173347e-06;0.000563918;1.5355358e-06;2.7670114e-06;2.4239016e-06;4.1550256e-06;2.4217193e-06;3.9727497e-06;0.00023666266;9.830377e-05;1.2212117e-06;8.78799e-07
council;0.00010429674;1.0937798e-06;2.0787504e-05;2.9147072e-06;0.0002984025;6.342761e-06;1.1660801e-05;1.7168753e-05;5.5612196e-05;1.1358774e-06;2.0892005e-06;0.00017048157;2.1845528e-06;0.00041891888;0.00019256958;1.2608481e-05;1.2131452e-06
neosoft;3.7735954e-05;1.8172391e-06;2.5204374e-06;9.922279e-07;8.817941e-07;9.709761e-07;7.4641976e-05;1.2212612e-06;1.246603e-06;1.154979e-06;5.751474e-07;8.202855e-07;1.4476958e-06;1.0404838e-06;2.9283776e-06;0.00015079313;1.2089665e-06
catalog;1.5262859e-06;0.00050070754;0.00045646675;1.1053058e-06;9.3979355e-07;1.3616401e-06;1.2198169e-06;2.7010603e-05;2.4473181e-06;0.00017811437;8.6789356e-07;1.0623324e-06;1.7822134e-06;9.559678e-07;1.5485897e-06;2.4808517e-06;4.687373e-05
parallax;1.0047501e-06;1.4507277e-06;3.0842252e-06;8.526191e-07;7.787514e-07;8.819305e-07;6.258878e-07;0.00025085697;1.3995872e-06;1.1662655e-06;2.3589644e-07;9.1120626e-07;1.0205949e-06;9.4460063e-07;1.2242936e-06;4.8977705e-05;1.1082374e-06
sane;9.28203e-07;2.5901113e-06;1.1234596e-06;8.3371815e-06;2.356131e-06;2.9819566e-06;0.000102327846;1.2901168e-06;2.2157117e-06;5.4711263e-06;5.8208054e-05;1.1959684e-06;7.4630916e-05;1.2439025e-06;4.6542723e-06;1.4458403e-06;9.126707e-06
seagate;5.27151e-07;1.5301447e-06;7.295287e-07;4.4043875e-07;6.6148465e-07;7.314254e-06;4.955318e-07;7.551071e-07;9.110154e-07;9.624752e-07;6.688365e-07;5.265968e-07;8.4548674e-07;6.184613e-07;9.2204476e-07;6.854749e-07;0.00035358738
servant;1.5740643e-06;8.2066936e-07;1.1280428e-06;2.1857272e-06;0.00021732283;1.047884e-06;1.0453308e-06;2.610402e-05;1.7128651e-06;9.649714e-07;9.1161144e-07;2.2518132e-05;1.3897481e-06;7.7425975e-06;7.212408e-06;9.212082e-07;8.66618e-07
heated;1.3545738e-06;1.3405744e-06;8.8596335e-07;2.5644779e-06;4.1500725e-06;1.0600121e-05;1.6265505e-05;1.1170866e-06;1.418357e-06;1.7620734e-05;2.0534196e-06;1.1503139e-06;1.7349336e-06;1.2021965e-05;1.989208e-06;8.4023395e-07;8.815068e-07
trick;0.00012486847;6.276585e-06;1.4518169e-05;7.733123e-05;6.084339e-06;3.7402044e-06;2.1681994e-06;2.6379469e-06;1.01697815e-05;8.998469e-05;0.00031751013;1.5227306e-05;1.3263227e-05;6.2784784e-05;9.457225e-05;0.00014677858;0.00024160444
kolodny;5.3527265e-07;1.111689e-06;5.996912e-07;6.277042e-07;6.530285e-07;7.2364656e-07;4.5274672e-07;7.2228477e-07;8.7637983e-07;6.657893e-07;3.501511e-07;4.7033393e-07;0.00021792884;6.294978e-07;9.1645956e-07;4.945193e-07;5.944245e-07
merit;2.4930896e-06;5.5718756e-05;3.744462e-05;0.00012349396;0.00012333531;1.3149239e-06;2.4937217e-06;4.107201e-05;2.5055683e-06;1.8983872e-06;5.1137768e-06;4.7652725e-06;0.00012983698;7.883069e-05;9.977167e-05;3.6500742e-06;2.1357262e-05
aesthetic;8.388911e-07;1.1004468e-06;8.0926856e-07;3.752004e-05;1.2622423e-06;8.956498e-07;5.905443e-07;0.00011029289;8.926542e-06;1.0012626e-06;6.9974243e-07;9.486059e-07;1.5080784e-06;7.7075475e-07;1.8150278e-06;6.7983115e-07;7.058319e-07
wave;3.4468263e-05;3.3082945e-06;7.619058e-05;0.00015135428;2.0546122e-05;7.4089214e-05;3.2575e-05;0.00018482044;3.1615018e-05;0.00074617297;6.8314876e-06;0.00014556356;0.0001170709;8.345188e-05;9.002048e-05;7.6143183e-06;0.0001776677
maynot;2.0753934e-05;1.7430194e-06;1.3523352e-06;3.0109593e-05;2.3401042e-06;1.0522341e-06;2.5927811e-06;1.6247951e-06;2.4195017e-05;3.0695843e-05;1.6713411e-06;1.1428095e-06;1.6133035e-06;6.811832e-06;2.5291497e-06;1.5254546e-05;1.528742e-05
switch;3.99767e-06;6.1435203e-06;0.00019809997;3.9214327e-05;2.5251118e-06;6.241327e-06;0.00014459834;1.9544614e-05;0.00013746314;0.002010926;1.146125e-05;3.45848e-05;3.5404257e-06;3.1860275e-06;1.0783138e-05;0.0004047121;0.0022868072
alongside;7.97341e-07;1.0646312e-06;4.707998e-06;2.417207e-06;1.1903818e-06;9.4766426e-07;9.145395e-07;4.728931e-06;1.4576879e-06;9.641399e-07;5.882719e-07;2.2580065e-05;1.2629749e-06;4.801873e-05;3.7175491e-06;1.514755e-06;1.3168617e-06
omit;6.7830406e-05;2.058475e-06;2.1129574e-06;3.29992e-06;7.791526e-05;2.692661e-06;1.5984983e-06;2.2283779e-05;4.7396756e-05;3.0865587e-05;4.4459016e-06;2.2464862e-06;2.9624714e-05;6.739503e-05;6.2733285e-05;5.119544e-05;6.6580606e-06
genocidal;6.92508e-07;7.637481e-07;7.3744985e-07;6.403452e-07;7.6224404e-07;8.694946e-07;0.00027632577;8.654589e-07;1.0109904e-06;7.2125533e-07;4.5161966e-07;1.0451575e-06;9.872418e-07;4.424958e-05;2.3468344e-06;7.41808e-07;6.7365596e-07
raze;7.3058095e-07;8.2268326e-07;7.758849e-07;7.066351e-07;7.477861e-07;7.5495072e-06;6.4554965e-06;8.8551303e-07;1.0429574e-06;8.440745e-07;5.439962e-07;8.155407e-06;1.0894629e-06;9.033658e-05;1.4989919e-06;9.062354e-07;7.4806525e-07
case;0.001972219;1.1163173e-05;0.00017244757;0.0025719851;0.0012636769;0.000637981;0.0016142706;0.00070133037;0.0027132458;0.0014806032;0.0005107643;0.0006102092;0.001991445;0.0011900094;0.003565032;0.0020551162;0.00093635864
loncaric;6.891651e-07;7.390255e-07;7.0153277e-07;7.398018e-07;7.729889e-07;7.8643586e-07;5.7490263e-07;7.3666115e-07;9.910636e-07;7.380187e-07;4.0994084e-07;8.7536466e-07;9.867523e-07;0.00012773635;1.194762e-06;7.9322507e-07;7.0698997e-07
turk;1.4962096e-06;4.5748143e-07;1.4875815e-05;1.2349312e-06;1.1304323e-06;9.587728e-07;8.595729e-07;1.5182962e-06;1.7592632e-06;1.182425e-06;3.2871668e-07;1.4856292e-05;1.1647317e-06;0.004418338;2.9674748e-06;2.4214053e-06;9.850853e-07
sinner;7.3531663e-07;1.0299672e-05;1.0539854e-06;2.7282692e-06;0.00073776784;1.0911098e-06;3.3962936e-06;1.350465e-06;1.465488e-06;5.3557553e-05;1.7752166e-06;9.275279e-07;1.7479957e-06;9.15369e-07;1.6223818e-06;9.38712e-07;1.2007658e-06
weld;5.612927e-07;1.4066728e-06;6.889389e-07;6.5785906e-07;6.3733864e-07;8.431623e-06;6.000426e-07;9.0618477e-07;9.698819e-07;7.305686e-05;1.0555674e-06;5.7430816e-07;8.7727005e-07;6.4510044e-07;8.1229985e-07;6.111019e-07;2.370133e-05
violate;0.00033029;1.5707783e-06;4.737982e-06;0.00015719725;7.828817e-05;1.332144e-06;0.0003640029;9.853002e-06;1.38438345e-05;1.8128985e-06;4.220912e-06;0.00010789157;8.8172346e-05;6.2602485e-05;0.00056543184;3.709065e-05;1.6320247e-06
summary;0.00029827366;0.00086978485;0.000597512;1.438087e-05;0.00018146516;8.286461e-05;5.554006e-06;0.00014909013;0.00038052854;4.9201528e-05;5.083974e-06;1.0406853e-05;3.0651288e-06;4.2425586e-06;1.7746339e-05;0.00017334645;0.00017255209
chan;6.8261807e-07;0.00024086461;8.952616e-06;6.811761e-07;6.805989e-07;2.2633785e-05;5.2116195e-07;1.0440234e-06;1.0837855e-06;6.278315e-05;9.996685e-07;5.822434e-07;1.1208797e-06;6.464868e-07;9.2824547e-07;1.2802499e-06;1.1671461e-05
cambridge;0.000117242125;5.893475e-05;0.0003922896;2.5475924e-06;2.8182263e-05;1.4194036e-06;1.1562031e-06;8.162588e-05;3.459682e-05;3.7764577e-05;1.6470071e-06;0.000117712014;2.7500016e-06;0.00055341737;2.9114888e-06;0.0002475698;3.878634e-05
continue;0.00016455539;3.6506924e-06;0.00011400116;0.00013579337;0.00048139805;0.00037827957;0.00030994866;0.00030520442;0.0005180948;2.0622743e-05;0.00015136435;0.0020459946;3.4605582e-05;0.0011328454;0.0005554301;0.0001742658;0.00026139928
thathe;7.5692145e-07;1.2743255e-06;9.167303e-07;8.288572e-05;6.264045e-05;1.8503184e-05;4.999802e-05;1.4837531e-06;6.781403e-06;1.8540646e-06;5.5771657e-06;3.7467333e-05;6.0200207e-05;4.436695e-06;3.1007064e-06;1.1045762e-06;9.4434347e-07
feingold;7.841974e-07;1.8130482e-06;9.620234e-07;1.3263442e-06;1.1660537e-06;1.4950784e-06;1.4385784e-05;1.5358346e-06;4.2239313e-05;1.4979403e-06;1.6007535e-06;7.553827e-05;0.000101004574;2.1626436e-06;2.3912555e-06;8.9356155e-07;9.4043304e-07
tryto;5.561615e-06;1.3119e-06;7.942769e-07;2.4946297e-05;3.1857468e-05;8.6850093e-07;2.2676231e-06;1.3161907e-06;1.5254105e-06;7.0615015e-06;1.6451187e-06;8.413781e-07;1.4451714e-06;8.565702e-07;1.6951537e-05;7.269407e-07;7.239677e-07
sadek;7.26515e-07;6.6440055e-07;7.393738e-07;6.705246e-07;7.283198e-07;8.0508335e-07;5.6605217e-07;7.3481795e-07;1.009344e-06;6.812395e-07;3.7263476e-07;9.684868e-07;9.65857e-07;0.00021524914;1.2535396e-06;7.9304505e-07;6.5990594e-07
diana;4.0757607e-07;1.5099704e-06;1.3049907e-06;1.1718361e-06;2.0538982e-06;1.2583664e-06;7.0858357e-07;1.4401932e-06;2.3410917e-06;1.0146896e-06;9.541432e-07;0.00032962233;1.3400495e-06;1.08942695e-05;2.2976596e-06;1.142791e-06;1.5610955e-06
client;6.434394e-06;8.226962e-06;0.0009817056;1.1960042e-06;1.1272028e-06;1.0530863e-06;3.303216e-06;2.6173009e-06;1.2915754e-06;1.1734123e-06;1.6736912e-07;1.5041043e-06;1.1736506e-06;2.2742254e-06;4.163561e-06;0.0031845763;2.1590565e-06
bigot;9.731798e-07;1.7785607e-06;9.980856e-07;1.3754133e-05;5.3212398e-06;3.7953832e-05;1.0535605e-06;1.2315841e-06;1.6589074e-06;4.4791155e-05;5.419366e-06;1.6838454e-06;0.00025144927;5.3075397e-05;7.2355183e-06;1.0428687e-06;1.0028182e-06
rectangle;1.1761728e-06;2.5850773e-06;2.9077435e-05;1.5901293e-06;1.0390401e-06;8.875101e-07;5.884737e-07;1.2202715e-06;1.4399415e-06;1.4703467e-06;4.1440103e-07;8.593084e-07;1.2245868e-06;1.2293203e-06;1.2091465e-06;0.00030790735;1.2801592e-06
andwhat;6.533755e-06;3.8072717e-06;1.1137594e-06;5.9847876e-05;1.1784392e-05;3.0789124e-05;1.7940461e-05;1.4964575e-06;1.1160179e-05;1.190044e-06;2.0779735e-06;2.8850078e-05;1.8860528e-06;1.2760534e-05;4.729095e-06;1.0868521e-06;8.799228e-07
explore;0.00014552794;5.1822317e-06;0.00016699127;8.24818e-06;2.3708635e-06;1.2140107e-05;7.2138105e-06;0.0002988228;7.2537405e-06;1.4699442e-06;7.004521e-07;1.9344177e-06;1.9101842e-06;1.2842439e-06;1.1019336e-05;1.9530826e-06;1.2918692e-06
northern;2.4781132e-06;2.724137e-05;0.000114314054;3.5114135e-05;3.1051528e-05;3.9055198e-05;1.9957128e-05;0.00017805368;1.4158542e-05;0.00012645878;1.1721499e-05;1.8421124e-05;3.6161846e-06;0.0004204961;0.00012651268;2.5024156e-06;5.0015883e-06
elia;7.4955136e-07;1.0953623e-06;8.2489714e-07;1.0629358e-06;4.9504515e-06;9.37944e-05;7.2987194e-07;8.984145e-07;1.2295969e-06;8.226294e-07;7.3677336e-07;1.2390939e-06;1.4884349e-06;0.00014288422;1.5473053e-06;7.9349974e-07;7.0736087e-07
terrible;1.2800396e-06;2.3223145e-06;2.575171e-06;6.613825e-06;5.8766935e-05;0.00016622672;2.0421652e-05;1.9794595e-06;3.3924207e-06;2.5439485e-05;6.8638234e-05;0.00028909458;2.208123e-06;0.0001881191;1.6214137e-05;7.1345744e-06;2.847146e-06
algorythm;0.00019701943;1.5374555e-06;8.977529e-06;5.9106867e-07;6.066872e-07;7.814507e-07;5.2206883e-07;1.0309365e-06;1.1829848e-06;1.074696e-06;3.5304075e-07;5.665195e-07;1.0884337e-06;8.1343825e-07;1.2886085e-06;8.948842e-07;6.7236846e-07
dobb;9.717619e-06;3.7076343e-06;9.436609e-05;1.2287074e-06;2.1024628e-06;1.1166852e-06;0.000101901496;1.3528834e-06;1.5371736e-06;1.22736e-06;6.166866e-07;8.8127837e-07;1.4167639e-06;9.377862e-07;2.7775343e-06;1.2512967e-06;7.432953e-06
isthere;9.05551e-07;0.00010902245;1.3749224e-06;8.7096583e-07;1.1728389e-06;1.1326631e-06;6.7531926e-07;1.6678483e-05;1.5001166e-06;1.2354336e-06;5.5224575e-07;7.6295055e-07;1.3967199e-06;8.9831076e-07;1.2406961e-06;2.114693e-05;1.7348723e-06
xcopyplane;8.111116e-07;1.1906486e-06;9.765209e-07;7.197872e-07;6.9033183e-07;7.4491277e-07;5.197697e-07;8.378729e-07;9.105776e-07;8.046445e-07;3.2881763e-07;6.6099375e-07;9.352751e-07;1.0044421e-06;9.685514e-07;0.00010564515;8.223477e-07
marshall;7.3729752e-06;0.00026097414;8.965304e-05;0.00017760677;1.6179923e-05;3.8681483e-05;7.030948e-05;6.5626315e-05;2.5990781e-05;1.8487376e-06;2.6031953e-06;1.8377931e-06;2.9040737e-06;1.3495945e-06;6.0942684e-06;1.7397869e-06;1.9273648e-06
headquarter;1.5977836e-06;1.1272018e-06;2.5115762e-06;1.1350711e-06;2.1296978e-06;9.840579e-07;8.743975e-07;4.228154e-05;9.451215e-06;1.0641982e-06;5.7610424e-07;1.9401767e-05;3.7357813e-06;5.058794e-05;3.095905e-06;1.094328e-06;8.784111e-07
tudelft;7.615918e-07;1.2433085e-05;9.779384e-07;6.802724e-07;7.112719e-07;9.531433e-07;5.3256986e-07;9.780605e-07;1.0555182e-06;1.3866565e-05;7.832051e-07;7.302864e-07;1.0441702e-06;2.552343e-05;1.0133965e-06;1.0190469e-06;5.527857e-05
brinich;0.00042370218;1.0543785e-06;7.209806e-07;6.0324e-07;5.9798873e-07;7.781985e-07;5.897789e-07;9.809319e-07;1.1158353e-06;8.543582e-07;4.0549963e-07;5.376989e-07;1.0921926e-06;8.3749654e-07;2.0426437e-06;6.9699104e-07;4.80225e-07
shoulder;1.2482143e-06;3.410903e-06;1.1684872e-06;5.713328e-06;6.8839436e-05;0.00013308089;2.1352656e-05;2.2963445e-06;0.00026784852;5.8327154e-05;1.7675016e-05;3.2238655e-05;4.061151e-06;2.734792e-06;5.601949e-06;1.2332607e-06;2.0809755e-06
sign;0.000557001;3.6061756e-06;0.00014088815;1.8896231e-05;0.0003347408;0.0008850274;0.00033795656;0.00015315111;0.00037616;0.00023703776;6.7827415e-05;0.0005752398;0.00063768704;0.00047606803;0.00027025302;8.121009e-06;6.510957e-06
hunt;2.085015e-05;7.151155e-05;4.621752e-06;2.1083417e-05;9.441181e-05;1.610619e-06;0.00017906258;3.0265446e-06;3.472676e-05;1.3399065e-06;8.840483e-06;2.7952108e-06;0.000361074;8.815414e-05;0.00017403965;5.1048837e-06;2.7094018e-06
csuchico;8.9974986e-07;0.00012676264;3.0598414e-06;9.5083976e-07;9.394745e-07;9.978097e-07;9.1344176e-05;1.216552e-06;1.4758372e-06;9.927425e-07;8.78346e-07;8.4184524e-07;4.5125817e-05;8.6720047e-07;1.5139577e-05;8.9662603e-07;1.4380129e-05
duke;9.10595e-06;0.00027550317;2.7267362e-05;1.9802806e-06;1.3848484e-06;0.0013897056;1.1286767e-06;1.6458239e-06;1.7413251e-05;7.172464e-06;0.00044845403;1.9943957e-06;5.9749873e-05;7.0627364e-05;2.4616204e-06;4.524268e-06;7.43531e-06
darius;5.173248e-07;7.0712363e-06;6.6845223e-07;1.968685e-06;0.00025806698;9.529411e-06;7.3831416e-07;7.7122695e-07;9.83506e-07;7.3853755e-07;7.9856943e-07;6.1791457e-07;1.1741746e-06;6.8207504e-07;1.1783711e-06;6.0038155e-07;7.981223e-07
fort;7.643845e-05;5.752933e-06;4.0379087e-05;1.0199328e-06;8.72295e-07;0.00020304522;5.916678e-06;1.933941e-06;1.5452075e-06;6.2865347e-06;1.1163706e-06;1.0896136e-06;6.618487e-06;1.120893e-06;4.648785e-06;3.03087e-05;1.4882816e-06
grin;7.8835166e-07;1.3170674e-06;9.243451e-07;3.704317e-05;1.4797821e-06;1.201783e-06;2.1509406e-06;6.1016203e-06;1.4564435e-05;1.3320606e-06;4.3581767e-06;3.0743024e-05;1.4648238e-06;8.330735e-06;2.0793032e-06;9.793238e-07;1.5150597e-06
anda;6.0041325e-06;3.2797548e-06;2.8958439e-05;4.7837016e-06;1.3702628e-05;2.848581e-05;4.929616e-05;4.8132784e-05;1.2903768e-05;2.5222755e-06;2.3331533e-05;1.8192079e-06;0.0001064521;1.6845366e-06;2.8968652e-06;2.9191797e-06;9.084539e-05
itis;1.2889582e-05;5.459462e-06;2.8937138e-06;0.00015467632;0.00017717855;2.300764e-06;5.6110883e-05;4.10877e-05;0.00013105855;9.78603e-06;0.00024041483;6.991693e-06;5.7049107e-05;5.928204e-05;4.914834e-05;7.8421406e-05;8.268523e-05
tote;6.380735e-07;8.7681144e-07;7.453604e-07;5.994795e-07;6.758571e-07;8.1305694e-07;6.448627e-05;8.270854e-07;9.4711544e-07;7.0724695e-07;3.981062e-07;1.346099e-06;8.665461e-07;1.9494053e-05;1.941235e-06;6.9581216e-07;6.3514483e-07
christiansen;1.2262894e-06;1.2525857e-06;1.0364541e-06;1.5134591e-06;4.1268107e-05;9.134142e-07;6.230881e-07;3.068766e-06;1.2147827e-06;1.0523227e-06;8.4207426e-07;7.675651e-07;1.3717428e-06;9.330617e-07;1.3279522e-06;1.6056934e-05;8.689998e-07
memorial;1.5902771e-06;2.8226052e-06;2.2880072e-06;2.2607278e-06;4.0829236e-05;8.334926e-05;2.4154126e-06;2.4167382e-05;1.2578123e-05;1.0922624e-06;1.7077188e-06;9.097281e-06;0.0006421101;3.9297997e-06;6.705525e-05;1.1464359e-06;2.0472303e-06
voluntarily;8.855184e-07;1.1747466e-06;8.4045877e-07;6.48842e-06;1.1247598e-05;2.4004677e-05;3.4434568e-06;1.1505964e-06;1.0652906e-05;1.148308e-06;4.729759e-06;1.561261e-06;1.5392105e-06;2.3029377e-05;1.2752384e-05;8.132394e-07;8.818247e-07
commander;1.0095814e-06;1.2397506e-06;2.9591681e-06;1.0099816e-06;1.5978698e-06;1.4573847e-05;1.0578515e-06;7.4720556e-05;1.912334e-06;2.1016938e-06;7.1657206e-07;9.51792e-05;1.651735e-06;0.00033870724;3.229533e-06;1.635927e-06;1.8847833e-05
daytime;8.022569e-07;3.2636563e-05;9.1942175e-06;8.2317126e-07;9.197891e-07;1.2059447e-06;6.195462e-06;5.704397e-05;1.747338e-06;1.2618482e-06;4.5871062e-07;1.1636337e-05;8.293435e-06;9.291555e-07;1.9491115e-06;1.0500611e-06;2.0237192e-06
instant;2.7430026e-06;1.6983045e-06;1.635427e-06;1.8975046e-06;6.154398e-06;7.5021812e-06;2.2794657e-05;1.6007724e-06;1.4768347e-05;5.279193e-05;3.801699e-05;2.044741e-05;1.8589668e-06;1.6638272e-06;5.903375e-05;1.1540421e-06;2.7629298e-05
diack;7.4340767e-07;5.6179624e-06;1.013002e-06;6.9139776e-07;7.0167516e-07;1.1083185e-06;5.1714323e-07;9.993943e-07;1.0667031e-06;1.467738e-06;6.067836e-07;5.578518e-07;1.1101436e-06;6.1676434e-07;9.3990417e-07;8.594363e-07;9.396443e-05
papresco;1.0628997e-06;4.430539e-06;2.424288e-06;1.1942113e-06;9.132877e-07;8.773769e-07;2.082501e-05;1.0468799e-06;1.1746633e-06;8.639741e-07;9.344525e-07;8.313014e-07;1.2742579e-06;9.2483253e-07;6.572392e-05;3.8269345e-06;8.4583667e-07
cloak;1.0617388e-06;1.2728826e-06;2.2707172e-06;8.9155384e-07;7.8925024e-07;8.109289e-07;5.799844e-07;1.01346e-06;1.6366554e-05;8.8137335e-07;9.399779e-07;1.0054106e-06;2.2261105e-05;7.29079e-05;1.6841487e-06;9.1447174e-07;7.897731e-07
