;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21
whilst;1.3134724e-05;1.6540763e-06;2.3534997e-06;1.0109736e-05;1.1235144e-06;2.2193688e-06;1.590681e-06;1.5525931e-06;3.2096073e-06;1.414578e-05;6.923852e-06;1.0584981e-06;1.5672452e-06;9.871278e-07;1.5545751e-06;1.7959825e-06;1.1507723e-05;1.324376e-05;1.2543356e-05;1.1853739e-06;1.4842852e-06;1.8370514e-05
castro;4.539064e-05;1.6721191e-06;1.5489436e-06;2.043648e-06;7.5441704e-07;2.6355706e-06;9.149212e-05;1.2495953e-05;1.8384195e-06;2.094717e-06;8.934732e-07;7.804786e-07;2.1468986e-06;1.2231708e-06;1.9294064e-06;2.2792246e-06;3.8111106e-05;1.0111196e-06;2.1665805e-05;1.2447705e-06;3.50855e-06;1.6151381e-06
deployment;2.7524215e-05;1.6374584e-06;5.1143667e-07;2.0127222e-06;1.7294316e-07;2.265997e-06;1.5257698e-06;2.5208067e-06;5.3985656e-07;1.3743675e-06;1.2275747e-06;1.7515919e-07;9.75669e-07;1.7040244e-07;1.3879192e-06;2.0362988e-06;9.0585496e-07;7.966929e-07;1.4537113e-06;1.7735882e-05;1.1281675e-06;0.00017317223
camaro;1.1022039e-06;1.2747346e-06;1.288929e-06;7.0700514e-07;4.4608004e-07;7.4534967e-07;1.6013064e-06;8.4344225e-07;1.0051492e-06;1.0402188e-06;6.4604177e-07;4.8844504e-07;8.5357755e-07;5.588741e-07;0.00052206777;7.0670956e-07;9.56903e-07;8.808265e-07;7.0067586e-07;7.628646e-07;9.0237296e-07;1.6532192e-06
landscape;1.81456e-06;1.6435145e-06;6.5479406e-07;1.7172927e-06;3.9445834e-07;1.07642745e-05;2.0406583e-06;1.2906789e-06;7.1618274e-07;1.4787071e-06;1.2273295e-05;4.2497143e-07;1.4255546e-05;5.184726e-07;1.5830866e-06;1.4280268e-06;1.9051463e-06;4.3713622e-05;1.6677297e-06;6.822075e-05;1.1050381e-06;9.847038e-05
obedience;1.3546522e-06;6.1209876e-06;1.6230422e-06;1.6143368e-06;6.571062e-07;1.4393968e-06;9.978379e-07;1.0571209e-06;2.4266142e-06;4.327323e-05;8.007484e-07;5.752452e-07;8.651574e-06;8.2529857e-07;9.1849745e-07;2.8270458e-06;0.00025964397;8.3025344e-07;1.1547653e-05;7.286347e-07;4.7598337e-06;1.2439954e-06
status;0.00017200025;7.1053437e-06;5.703603e-06;7.285392e-05;7.5784988e-06;0.00026546337;8.521292e-06;0.00017472447;1.305484e-05;0.00023443684;0.00020850718;6.2509994e-06;0.000111822505;3.1946176e-06;2.8177278e-06;0.00025184103;8.445776e-05;1.2450186e-05;0.0006262501;0.00014161033;2.3702452e-05;0.00038455334
bombay;1.7539448e-06;1.3453215e-06;2.366935e-06;8.140995e-05;1.7612675e-07;1.2789434e-06;1.4283285e-06;1.1869694e-06;5.6431475e-07;1.4638272e-06;6.274881e-07;1.4294508e-07;1.931821e-06;1.6306515e-07;7.548347e-07;6.660677e-05;1.3612455e-06;1.3635315e-06;9.668855e-07;1.0354605e-06;1.3081244e-06;1.9206634e-06
surrogate;2.8528533e-05;1.1707923e-06;7.9675016e-07;1.3277615e-06;3.413593e-07;1.602662e-06;1.6095281e-06;1.1441512e-06;1.704925e-06;7.406864e-05;1.9615914e-06;3.0221213e-07;1.1353969e-06;2.385439e-07;9.585181e-07;2.3195064e-06;1.0680025e-06;9.3742483e-07;7.541037e-05;3.5887786e-06;1.5278712e-06;1.5968938e-06
hoffmeister;8.6575204e-07;1.0621502e-06;8.8089405e-07;6.3929565e-07;2.8611566e-07;6.761576e-07;1.5446225e-06;7.0606177e-07;7.263151e-07;1.0301413e-06;6.104637e-07;2.961524e-07;7.033286e-07;3.559358e-07;0.00010474606;6.266117e-07;7.6397845e-07;8.478633e-07;6.4340935e-07;6.3926126e-07;7.0378024e-07;1.2360438e-06
acquisition;3.6180463e-05;4.438283e-05;2.0267626e-06;1.28884685e-05;6.0937913e-07;2.8990696e-06;1.2704465e-05;1.5496967e-06;9.957295e-07;1.9324418e-06;2.0015702e-06;6.2048827e-07;1.9190593e-06;7.4521984e-07;1.0892059e-05;6.2484156e-05;1.3930986e-06;2.9979064e-05;1.0027949e-05;8.811203e-05;2.133479e-06;2.3465343e-05
whale;8.9780486e-05;1.4945415e-06;3.1317015e-06;7.191621e-05;2.6887565e-07;2.258745e-06;2.482258e-06;1.4502846e-06;8.72954e-07;1.8649197e-06;9.78972e-07;2.5153068e-07;1.9480888e-06;2.178591e-07;1.3032278e-06;1.9161978e-06;1.3267799e-06;3.5500172e-05;1.4532235e-06;1.5750837e-06;4.670295e-06;2.6567054e-06
mailbox;1.7088647e-06;4.547632e-05;1.0141794e-06;1.5529502e-06;7.7708245e-07;1.756881e-06;0.00038507502;5.8252463e-06;7.887512e-07;2.3264947e-06;4.0936097e-06;1.06211e-06;1.1758135e-06;4.1660783e-06;4.672429e-06;8.9903364e-07;9.15544e-07;1.7658185e-06;1.5671189e-06;5.3787986e-05;8.994475e-07;9.38062e-06
rubble;2.2884526e-06;1.3861468e-06;3.1521517e-06;4.781608e-06;3.2178482e-07;1.5512202e-06;1.2821195e-06;1.0581284e-06;1.0918806e-06;1.4961931e-06;6.7868024e-07;2.724043e-07;1.5257338e-06;2.1564112e-07;9.681775e-07;6.85892e-05;2.38114e-06;7.8023214e-07;1.1133753e-06;5.838647e-07;0.00014967058;1.092058e-06
harold;1.4089768e-06;0.00024713346;1.4213186e-06;1.6508917e-06;5.292767e-07;1.4888532e-06;9.482502e-06;1.1167765e-06;8.7232485e-07;1.5401376e-06;1.6175392e-06;5.6258295e-07;1.528842e-06;1.2651712e-06;1.0249336e-06;1.377524e-06;4.3111777e-05;6.7477276e-06;1.9691002e-05;4.327286e-05;1.0462151e-06;1.7729554e-06
brutal;2.8142165e-06;9.278832e-06;1.2781382e-05;2.4885121e-05;9.749391e-07;2.4193912e-06;1.6256054e-06;0.00010635958;2.582398e-06;1.6339457e-06;8.5076715e-07;7.9507487e-07;1.6436685e-06;6.434485e-07;1.0853677e-06;9.030966e-05;7.3672672e-06;7.928047e-07;1.4255669e-06;9.468667e-07;3.7401626e-06;1.7606435e-06
backup;4.2001584e-06;2.447795e-05;2.3484952e-06;1.7622152e-06;4.408816e-06;2.9301254e-06;6.107673e-06;0.00027064656;2.4712792e-06;2.7133103e-06;3.3366332e-06;6.310249e-06;1.7687515e-06;7.538004e-06;0.00013772353;1.6583784e-06;1.663601e-06;0.0015040037;2.0110235e-06;3.2585458e-06;9.4281706e-05;5.492847e-05
atmospheric;2.7802869e-06;1.7814917e-05;8.8592196e-07;2.1249502e-06;4.0774628e-07;2.1635371e-06;4.3215327e-06;1.5048965e-06;5.404242e-07;1.5986257e-06;7.9515785e-06;4.8799575e-07;1.3097622e-06;6.815441e-07;3.323245e-05;1.1331031e-06;1.0638967e-06;2.0057241e-06;4.321175e-06;6.9914924e-05;1.1534826e-06;0.0006515926
outrageous;1.39036765e-05;9.371427e-06;5.8290075e-06;8.062864e-05;1.7544938e-06;2.940483e-06;4.2819806e-06;2.4179712e-05;3.990937e-06;3.7103287e-06;9.837357e-07;1.5890136e-06;9.211422e-06;1.2817288e-06;1.9973908e-05;1.3225479e-05;2.969657e-06;1.0128326e-06;3.3145075e-06;1.3582539e-06;2.2878774e-05;1.1017306e-05
similar;0.0005659795;6.7426095e-05;8.220148e-05;0.00035193324;0.0007387273;4.2894513e-05;3.0269393e-05;0.00051137904;0.00037636253;1.8088262e-05;0.00069698633;0.0008344843;0.00042192478;0.00065964134;0.0005262999;9.638553e-05;0.00037987495;0.00062132964;0.00064887916;0.00032025247;0.00021540861;0.00063638494
spark;4.7411686e-06;2.9644278e-05;1.723984e-05;3.9586257e-06;3.825667e-06;2.382742e-05;2.4748854e-06;8.511177e-05;4.956027e-06;1.1833803e-05;1.3044057e-06;4.0124996e-06;3.932145e-05;2.5746779e-06;0.00013466853;2.0171005e-06;4.8226734e-06;1.6102144e-06;7.640628e-06;2.4064618e-06;5.212921e-05;3.0318737e-05
cryptographic;1.5720386e-06;1.0198966e-06;5.52842e-07;1.0999659e-06;2.5051665e-07;1.3135688e-06;1.6539724e-06;0.0008396658;7.6852484e-07;9.036043e-07;1.4795592e-06;2.3936354e-07;7.3109015e-07;2.2395668e-07;8.3832253e-07;8.192824e-07;8.535713e-07;7.322106e-07;9.3396494e-07;3.3044169e-06;8.553328e-07;1.276414e-06
fare;2.1043606e-06;3.7008467e-05;1.2338413e-06;1.9139413e-06;3.662181e-07;1.9521544e-06;2.0471277e-06;3.078042e-06;7.720922e-07;1.6235914e-06;1.24522e-06;3.675805e-07;1.2525604e-06;4.5470387e-07;1.1677904e-06;1.1880935e-06;6.633491e-06;9.774924e-07;5.5517274e-05;7.229273e-05;7.19997e-06;1.014639e-05
lord;0.0003763659;7.8256935e-06;9.18488e-06;0.00013423889;2.126731e-06;1.7333794e-05;4.0366563e-06;3.7360783e-06;1.286694e-05;5.238828e-06;1.3345062e-06;1.5934128e-06;1.7711256e-05;2.1322164e-06;1.7319334e-06;6.0655035e-05;0.003466019;1.1158492e-06;1.2760286e-05;3.490599e-06;5.5412006e-06;6.4674696e-06
till;4.1941887e-05;7.0386086e-05;0.0002599152;0.00014115257;5.8257127e-05;1.0088448e-05;3.710838e-06;7.765102e-06;7.666297e-05;4.50782e-05;0.00011097811;5.398371e-05;4.854058e-06;3.411735e-05;6.410829e-05;6.6151144e-05;0.00014044227;6.922303e-05;9.15849e-06;2.7856433e-06;6.877493e-06;2.912987e-05
inflame;1.5589155e-06;1.0398e-06;8.624327e-07;1.1947842e-06;3.405347e-07;1.1290684e-06;1.5274687e-06;9.10707e-07;1.2703453e-06;0.00025626796;6.063112e-07;3.2007478e-07;3.7301565e-06;3.9585535e-07;8.025309e-07;1.0276514e-06;1.8230128e-06;8.2923657e-07;4.4336328e-05;8.751291e-07;3.152915e-06;1.3650453e-06
independent;0.00016579567;7.3791425e-06;2.8515746e-05;0.00069889263;4.153273e-06;0.00023042817;3.248581e-06;0.00082209957;6.512121e-06;4.282655e-06;0.00025376628;3.2897692e-06;0.00020758831;9.415072e-07;9.426372e-05;0.00029262793;1.3991141e-05;3.7025202e-06;9.073392e-06;0.00024546415;0.00036262986;9.4667615e-05
loosen;1.2037178e-06;2.9461714e-06;1.394046e-06;8.4104704e-07;5.409112e-07;1.1891008e-06;2.0050836e-06;9.387364e-07;1.2966885e-06;1.3406686e-06;5.776795e-07;5.3245185e-07;1.1139366e-06;5.435355e-07;3.7707036e-05;8.2236807e-07;1.3716132e-06;9.2404775e-07;5.674855e-05;7.8934454e-07;1.0420747e-06;1.649391e-06
leather;1.1233611e-06;9.801068e-07;1.3036487e-06;8.1562644e-07;5.48601e-07;7.9265294e-07;2.0577052e-06;8.2212773e-07;1.1819236e-06;6.192994e-05;8.645572e-07;6.12801e-07;8.5228663e-07;8.218427e-07;0.00014836167;7.3183475e-07;1.1521735e-06;8.257198e-06;1.0186299e-06;7.825747e-07;1.9597742e-06;1.5359125e-06
inclination;1.6062779e-05;1.8790139e-06;9.4963735e-07;1.9982956e-06;5.0953753e-07;1.0914097e-05;9.713823e-07;1.6509247e-06;1.2185224e-06;1.860383e-06;1.48257395e-05;5.087052e-07;1.589867e-06;4.3427224e-07;1.7798509e-06;1.971927e-06;3.3438686e-05;1.111271e-06;1.6845794e-06;1.3601256e-06;7.66071e-06;0.00017644896
torch;4.2991715e-06;1.4211581e-06;1.034647e-06;2.6425719e-06;3.3328226e-07;2.0456723e-06;1.3825626e-06;1.1215783e-06;1.2264875e-06;1.7222901e-05;7.93998e-07;2.8755719e-07;1.861867e-06;2.686947e-07;1.0770394e-06;0.00011023309;3.2349087e-06;7.7914063e-07;1.3197358e-06;6.918598e-07;8.809968e-05;3.914187e-06
creed;1.3179921e-06;1.3730034e-06;7.569552e-07;2.061858e-06;3.84361e-07;1.33364e-06;1.1782367e-06;2.194717e-06;1.7542221e-06;2.5307527e-06;8.5115676e-07;3.1499982e-07;2.3946277e-05;5.021012e-07;9.28389e-07;2.0678228e-05;0.00042189233;7.2787935e-07;1.4041335e-06;7.307209e-07;1.2404222e-06;1.1662063e-06
csiro;1.4395739e-06;1.4520074e-06;5.936074e-07;1.1365127e-06;4.6351775e-07;1.1310761e-06;5.9435926e-05;1.2990092e-06;9.860886e-07;1.5375533e-06;0.00012023232;4.9149395e-07;2.0146063e-05;8.696953e-07;4.9333976e-06;1.2092883e-06;1.2242631e-06;1.8819175e-06;1.0817499e-06;8.854745e-05;9.068184e-07;1.9695626e-06
withmy;1.6504404e-06;1.5324719e-06;1.6012391e-05;5.4550055e-06;2.806929e-06;1.945653e-06;2.1492704e-06;1.0215427e-06;6.9349935e-06;1.8682128e-06;1.0464973e-06;2.473574e-06;1.4715474e-05;2.0599505e-06;1.6996306e-05;8.483374e-06;1.0906453e-05;6.345802e-05;1.1463451e-05;9.260208e-07;1.3332522e-06;1.4513602e-06
monster;6.1565584e-06;9.54302e-05;5.5213936e-06;1.3316596e-06;4.519797e-05;2.6396706e-06;0.0001491878;1.8111328e-06;0.00018014305;0.000112096364;1.6378086e-06;4.4349585e-05;3.5729372e-06;5.905015e-05;2.8222619e-06;1.507754e-05;1.7439244e-06;1.4596742e-06;2.375905e-06;1.1862547e-06;1.8161794e-05;8.513299e-06
unauthorized;1.4912917e-05;1.3732102e-06;7.6889455e-07;1.7859896e-06;3.6193563e-07;2.5089212e-06;2.0826676e-06;0.00026299295;1.1830276e-06;1.4607787e-06;1.9828296e-06;3.3874602e-07;2.176575e-06;3.1180397e-07;1.0841864e-06;1.5295717e-06;8.640531e-06;8.261613e-07;1.3919887e-06;2.321117e-05;1.1940224e-06;4.442293e-06
lewisville;1.2349196e-06;1.1299695e-06;1.1265023e-06;7.628402e-07;3.612425e-07;7.5507046e-07;1.6318853e-06;7.988117e-07;8.898362e-07;1.1296111e-06;6.565892e-07;3.7536734e-07;8.088611e-07;3.8676984e-07;0.00017512437;6.6235793e-07;7.992221e-07;9.752604e-07;6.9930866e-07;7.036006e-07;2.6025732e-06;1.7345561e-06
retaliation;1.7369198e-06;1.1964989e-06;5.179161e-07;1.712264e-06;1.800557e-07;1.2094666e-06;1.4951133e-06;1.9139027e-06;7.4885713e-07;1.1621856e-06;7.930627e-07;1.4397831e-07;1.4073115e-06;1.5046396e-07;7.975023e-07;0.0003465393;1.230516e-06;7.017768e-07;8.2985264e-07;1.7471256e-06;9.758784e-07;1.1934329e-06
tamu;0.00019661881;1.8398732e-06;3.8312673e-06;1.1636402e-05;1.4821694e-06;3.6998526e-06;0.00017997064;2.153027e-06;1.8591289e-06;2.6098653e-06;6.141164e-05;1.9158956e-06;1.6596515e-06;2.0809334e-06;0.00012060752;2.1084934e-06;1.5849957e-06;0.00012980112;2.4783685e-06;5.170713e-05;0.00066013454;4.073081e-06
thelong;1.1548123e-05;1.3513136e-06;1.8419508e-06;1.8474269e-06;7.354624e-07;1.8515299e-06;1.3063974e-06;1.2431481e-06;2.9127953e-06;3.727066e-05;8.3048235e-07;6.696198e-07;1.8456873e-06;6.4865225e-07;4.411694e-06;1.7423802e-06;3.1977484e-05;8.442824e-07;8.066364e-06;8.41821e-07;1.3337226e-06;4.9181926e-06
terrorize;1.304722e-06;1.2258746e-06;7.571812e-07;1.4365316e-06;2.4096e-07;9.996317e-07;1.2254878e-06;8.7080036e-07;9.469078e-07;1.1584885e-06;6.382863e-07;2.0192736e-07;1.4080874e-06;2.1671337e-07;8.177743e-07;5.800475e-05;4.0611117e-06;6.932781e-07;9.323248e-07;5.651606e-07;6.109699e-06;1.0099732e-06
kiss;1.2829564e-06;3.419689e-06;0.00022039717;1.3130156e-05;2.2440618e-06;1.8520032e-06;0.00010202411;4.6605255e-06;3.942715e-06;2.7119754e-06;5.7419936e-07;2.399808e-06;1.7921955e-06;3.7804946e-06;1.6664898e-06;2.0407917e-06;6.693863e-06;1.1070072e-06;1.4072423e-06;9.486427e-07;3.2669461e-06;7.1848984e-07
chicken;2.4452575e-06;2.6563823e-06;2.9217714e-05;3.6769002e-06;4.7289636e-06;2.1688928e-05;1.9069176e-06;6.1759594e-05;1.3704914e-05;3.0414858e-06;9.2570525e-07;4.0660475e-06;6.2843974e-06;2.004595e-06;2.5513552e-06;1.5565732e-06;1.4494335e-06;9.326097e-07;0.00012374093;9.477132e-07;3.5615337e-06;3.2788762e-06
akin;2.8904235e-06;2.0140774e-06;2.3811986e-05;9.1520225e-05;2.568735e-06;3.250779e-06;3.5411326e-06;1.6969425e-06;5.2076603e-06;9.2882685e-05;2.155408e-06;2.3954383e-06;7.5730027e-06;2.597389e-06;1.6110665e-05;1.9607798e-05;4.66811e-06;2.349554e-06;1.2847452e-05;7.2048597e-06;2.3612577e-06;3.8871152e-05
dramatically;4.6834666e-05;6.9990792e-06;1.627843e-06;1.6877125e-06;1.3749973e-06;3.5525227e-05;2.5401976e-06;3.538027e-06;2.9626715e-06;0.0005381051;7.116854e-06;1.5356529e-06;1.2318612e-06;1.3767635e-06;1.6572443e-05;1.5223477e-06;1.2502968e-06;2.0029354e-05;4.132949e-06;1.6498018e-06;1.855668e-06;1.7270237e-05
mime;1.4810431e-06;1.1751024e-06;5.408931e-07;1.1964033e-06;3.053966e-07;1.3240202e-06;2.5261638e-06;0.0002518593;8.556565e-07;1.1832612e-06;3.635001e-05;2.955751e-07;8.3619176e-07;2.8429903e-07;1.0442787e-06;8.804583e-07;9.676722e-07;1.19585e-06;9.4961865e-07;5.2356718e-05;9.2647633e-07;1.6125817e-06
builtin;2.0512675e-06;1.5397806e-06;1.3985361e-06;1.4475502e-06;3.953626e-07;1.3251571e-06;5.315611e-06;2.0716952e-06;8.163369e-07;1.4165483e-06;2.004946e-06;4.3996016e-07;9.1908583e-07;5.7005724e-07;1.419628e-05;8.628895e-07;9.964472e-07;5.682292e-06;1.110564e-06;2.7756792e-05;1.2881209e-05;4.1004605e-06
veheard;1.5294708e-06;3.865978e-05;2.8375441e-06;1.5181976e-06;8.035715e-07;1.336232e-06;1.9008171e-06;1.000816e-06;1.4903031e-06;1.4114404e-06;2.651918e-06;8.215111e-07;1.4179109e-06;1.0304236e-06;7.301078e-06;1.3254747e-06;2.2783739e-05;6.8309864e-06;1.1746417e-06;9.2588306e-07;9.26164e-06;1.4387327e-06
road;0.00011827539;0.00028279444;0.00028166024;0.0038687412;6.3524803e-06;0.00014617112;6.6879415e-06;3.725632e-06;4.609061e-06;5.051054e-06;5.678525e-05;6.310068e-06;6.427746e-06;4.0179802e-06;0.002525606;0.00020321747;6.733541e-05;3.9290837e-05;1.5255759e-05;0.00043662734;4.942027e-05;0.00010832295
debunk;8.738455e-06;1.421577e-06;1.5742845e-06;9.291701e-06;5.0192597e-07;1.8190389e-06;3.2912592e-06;1.2554627e-06;2.0762166e-06;4.381465e-06;7.134219e-07;4.1291432e-07;0.00015058872;3.5019838e-07;1.0412159e-06;1.8565148e-06;1.8715645e-06;9.1530086e-07;6.9468704e-05;9.99222e-07;1.4877927e-06;1.6642863e-06
chemical;2.6552249e-05;7.8828074e-05;2.1019475e-06;4.3834543e-06;2.6432508e-06;6.601745e-06;0.00015781797;2.857225e-06;2.6575838e-06;9.004873e-05;1.6994658e-06;3.0557062e-06;0.00015002735;4.244007e-06;3.4589353e-05;3.3821147e-05;2.1719516e-06;1.60602e-06;0.0009952532;2.7025491e-05;0.00016702629;0.000349735
fellow;0.0001081271;2.0347406e-06;0.00028836314;2.7756356e-05;5.14046e-05;3.1691263e-05;0.00015655585;2.6230198e-06;0.00016316333;2.7185526e-05;1.588924e-06;4.33677e-05;0.00020136662;3.268438e-05;8.5337415e-06;0.00012957695;0.00020496943;2.2605054e-05;2.0641011e-05;2.781802e-06;1.0163049e-05;2.4198325e-06
reliability;2.358033e-06;1.8298273e-06;1.7573102e-06;1.6544063e-06;2.05081e-06;2.5115692e-06;5.3847316e-06;4.5154564e-05;1.8450322e-06;2.303936e-06;2.0380387e-06;2.4122446e-06;1.8036002e-05;2.6285477e-06;0.00038107316;1.4995594e-06;3.9618394e-06;0.000119052864;8.4123974e-05;1.6891618e-05;1.2614408e-06;7.536376e-05
outdated;2.1237636e-06;1.3533474e-06;9.886134e-07;1.4481825e-06;4.263855e-07;1.6727195e-06;1.8139245e-06;1.1383207e-06;1.099518e-06;5.9198337e-06;1.1998124e-05;4.2367935e-07;3.1405152e-06;4.6745936e-07;1.0743312e-06;1.2803644e-06;9.812059e-06;5.481821e-06;1.223158e-06;2.6445873e-06;4.7786616e-05;2.59195e-06
innings;1.1650967e-06;0.0006242961;9.042649e-07;1.0612168e-06;3.3918218e-07;8.873492e-07;1.4579658e-06;7.234165e-07;8.014467e-07;1.3197081e-05;6.291983e-07;3.5451828e-07;7.8410665e-07;5.5968746e-07;7.006505e-07;7.977677e-07;8.700073e-07;7.1636236e-07;1.0730133e-06;5.908773e-07;4.995885e-06;1.2416202e-06
terminology;3.4310194e-06;2.823242e-06;4.54665e-06;4.6856163e-05;1.4578761e-06;1.7775628e-05;1.8110932e-06;1.0804542e-05;1.9864674e-06;9.110732e-06;3.3954133e-05;1.4191677e-06;1.8381665e-05;1.3129392e-06;6.0061153e-05;7.839241e-06;6.53586e-05;7.4548316e-06;2.9495109e-06;1.4914962e-05;3.0552586e-05;3.926772e-05
australia;0.000110443565;2.248778e-06;1.1133887e-06;2.552882e-06;4.58954e-06;4.4339668e-06;0.0010512102;8.712511e-06;4.522867e-06;8.7464316e-05;0.00021282166;6.474466e-06;5.8980688e-05;1.7470298e-05;7.259604e-05;2.964632e-06;2.2586273e-06;0.00012836384;3.0010162e-06;0.00065496383;2.100242e-06;0.00017501581
mwunix;1.2313657e-06;1.1222469e-06;5.149733e-07;9.2674134e-07;3.5427098e-07;8.6998216e-07;1.7577119e-06;8.0395216e-07;1.2622818e-06;1.3377683e-06;8.412637e-07;3.220749e-07;0.00020291143;3.6572806e-07;9.4179484e-07;1.2701776e-06;1.3238058e-06;1.3770497e-05;1.0515752e-06;7.207595e-07;9.5297315e-07;1.0746567e-06
someplace;7.624052e-05;3.4616016e-05;2.4919005e-05;3.5460635e-06;2.389461e-06;2.1933796e-05;1.728018e-05;5.67105e-06;5.388358e-06;1.7143082e-06;9.5210186e-07;2.48512e-06;1.3168474e-06;2.1250098e-06;1.5764065e-06;1.6579277e-06;4.876751e-06;1.4124838e-05;2.0948341e-06;1.185349e-06;2.637094e-06;2.0849182e-06
othman;5.821002e-06;1.267042e-06;2.7064418e-06;0.00017309721;1.1521695e-07;1.1679123e-06;1.1580709e-06;9.977332e-07;4.3475686e-07;1.300952e-06;4.2984266e-07;9.004117e-08;1.1668835e-06;9.371701e-08;6.245458e-07;6.809442e-05;1.1739013e-06;6.6123164e-07;9.3603273e-07;9.654923e-07;1.1291427e-06;2.6070527e-06
andi;3.4981597e-06;1.2362035e-05;8.7303175e-05;5.093501e-06;0.00017020672;4.4909807e-06;6.324746e-05;2.154444e-06;0.00019390535;6.8876136e-05;4.6101777e-06;0.00017963289;3.3569315e-05;0.00037262274;9.571475e-05;0.0013376548;1.3765062e-05;0.000109041546;4.6608643e-06;1.4066329e-06;4.4752596e-06;3.935083e-06
judgement;6.4542646e-06;7.072707e-05;4.5657644e-06;2.1675742e-06;2.2157623e-05;3.25161e-06;1.2819422e-06;1.9002562e-05;0.00013833963;1.698859e-05;1.6524448e-06;1.68968e-05;0.00032055107;1.1265621e-05;2.6905668e-06;9.402475e-06;0.0008193027;7.663753e-07;4.280663e-06;5.6874535e-07;5.8942394e-05;2.4520393e-06
interval;3.2538126e-06;4.0746713e-06;1.5105047e-06;1.9265149e-06;2.07137e-06;2.8805168e-06;1.020085e-05;3.7037105e-05;2.1443875e-06;3.9400425e-06;2.9107183e-05;2.3001428e-06;1.6963975e-05;2.5792096e-06;0.00012835787;4.3781715e-06;5.821178e-06;7.321576e-05;5.103282e-05;9.189293e-05;1.4271237e-06;4.117968e-05
radioactive;4.9830355e-06;1.5373814e-06;1.7483302e-06;1.7273335e-06;7.639653e-07;1.9245244e-06;1.8477598e-06;1.9023785e-06;1.6322293e-06;3.656725e-05;1.2410421e-06;7.894979e-07;1.417293e-06;7.0219824e-07;4.2456497e-05;2.7415304e-06;1.3929923e-06;1.0642187e-06;2.0762369e-05;1.0334894e-06;2.3283617e-05;3.062281e-05
affiliation;1.9465244e-05;5.2102452e-05;1.3704557e-06;2.446393e-06;4.8726804e-07;2.0655268e-06;2.4408998e-06;1.6196121e-06;1.4822069e-06;7.37479e-05;1.4603037e-06;4.7569858e-07;1.6008992e-06;6.4974375e-07;1.1996054e-06;3.1259465e-06;2.8170647e-05;7.04841e-06;4.688357e-06;7.494459e-05;1.7098444e-06;2.1624378e-06
compensate;1.7874258e-05;1.8314596e-06;1.5779295e-06;1.65434e-06;1.0105504e-06;2.348782e-06;3.3781862e-06;4.015324e-06;1.3829767e-06;1.9304211e-06;1.6820372e-06;1.1355506e-06;1.4871459e-06;1.1752275e-06;8.3283056e-05;1.4453478e-06;1.0066543e-05;7.307792e-05;3.369429e-05;1.4930012e-06;1.33958e-06;4.8723647e-05
kenton;1.4966816e-06;7.1950635e-05;1.626437e-06;8.923253e-07;1.7168348e-06;1.2645136e-06;2.6361595e-05;1.4655564e-06;3.9370375e-06;1.7764328e-06;1.6043746e-06;1.880454e-06;1.218059e-06;3.2733776e-06;1.3018241e-06;8.8316455e-07;9.4349366e-07;3.616929e-05;1.3519347e-06;1.2400122e-05;1.0802781e-06;1.2165071e-06
fiery;1.767081e-06;1.3267436e-06;1.8227881e-06;9.679234e-06;2.1367974e-07;1.2154957e-06;8.3680504e-07;1.0191704e-06;6.1072683e-07;1.3568913e-06;7.278066e-07;1.9816456e-07;1.1484213e-06;2.528878e-07;8.9952346e-07;1.5448207e-06;6.0179336e-05;7.229606e-07;1.1230765e-06;7.341828e-07;2.5424872e-05;5.186677e-06
charter;0.00014629142;1.7546149e-06;3.634532e-06;9.53223e-05;6.649813e-07;1.8798257e-05;0.00025259328;0.00014668037;1.3539608e-06;7.371836e-06;1.7177857e-06;6.154706e-07;2.3914301e-06;7.488317e-07;1.1358047e-06;8.459626e-05;4.0662135e-06;1.0985066e-06;0.00018203912;1.0888947e-05;3.571702e-06;3.6229394e-06
sabre;1.7914233e-06;0.00033859478;8.019736e-07;8.462098e-07;3.767848e-07;9.4542366e-07;4.00509e-06;7.981637e-07;8.8003225e-07;1.0233672e-06;6.556831e-07;3.902693e-07;8.7903675e-07;6.5166125e-07;9.887806e-07;7.8903156e-07;8.161489e-07;7.9839134e-07;1.0731146e-06;6.480327e-07;8.9175205e-07;1.2313823e-06
incompatible;2.6899065e-06;1.5703251e-06;8.0631577e-07;2.0030081e-06;9.406905e-07;2.0235525e-06;2.3793252e-06;5.639126e-05;1.4672878e-06;2.7507685e-06;0.00010253309;9.57845e-07;3.2130763e-05;1.1240685e-06;4.7517947e-06;2.0831594e-06;5.9588314e-05;5.793672e-05;1.5788859e-06;2.2465449e-05;1.5626484e-06;2.3346702e-05
toyour;1.5031781e-05;1.8659371e-06;2.2543381e-06;1.9474196e-06;4.718359e-06;2.9077944e-06;5.0632316e-06;2.3570408e-06;1.7747929e-05;2.809314e-06;2.604573e-05;3.9387955e-06;4.012961e-05;2.8447816e-06;3.9207034e-06;2.8781522e-05;1.5802241e-05;5.7533316e-06;1.8500357e-06;1.9298957e-06;2.0902933e-06;6.6065677e-06
